,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,58.11204528808594,26.551231033940763,162.08779907226562,28.112389279153778
1,58.96358871459961,30.008226285549615,48.15056228637695,30.073523688593713
2,29.774600982666016,58.22014443838409,35.0056037902832,58.75278180694995
3,16.811017990112305,21.536356531355594,24.103425979614258,22.260778573503227
4,46.60833740234375,20.652884516413042,51.86373519897461,21.51820067651775
5,86.07833862304688,41.91947218055754,66.14246368408203,43.19454645065002
6,83.7523422241211,23.472978016942157,113.87736511230469,24.962682712102733
7,67.954345703125,60.369724730654454,74.16017150878906,64.48303322387041
8,47.11105728149414,35.005400236621945,64.34748840332031,35.69424753514561
9,84.0128173828125,51.39375065300462,65.88228607177734,51.9568941964022
average,57.917849159240724,36.91301686234238,70.56209011077881,38.10090781428894
