,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,69.23254041529414,63.94095718430196,74.58720386562062,63.88648561120799
1,55.7485717374887,57.21903279924587,45.6946455542721,55.88599017771886
2,58.59246364992056,66.01900691910961,39.14655890393613,66.56242357900548
3,57.760302472470414,66.83284809728237,54.16047218664369,66.90842752015979
4,53.64038103018234,60.93570313966599,53.12624171242785,58.95995884971249
5,49.83915203720776,75.61463539097426,71.70646155058448,75.2608544933101
6,55.639185321864794,59.82418508460137,49.14568955151003,59.632448886601786
7,52.573048634315604,85.50923247574312,47.12855243682861,86.8396389195364
8,46.980944562314164,69.65992577616602,50.86573901105283,69.70089251054112
9,44.491424218932195,72.2446147241751,50.45649878658465,71.811522037649
average,54.44980140799906,67.78001415912658,53.601806355946096,67.54486425854431
