,KNN,MLP,REAL,Type,error_KNN,error_MLP,시간(총),시작온도,장입소재개수,장입중량총합,장입최대중량
0,739.7987181277183,966.4788208007812,1232.9000000003725,Holding Phase,493.1012818726542,266.42120361328125,23040.0,1248.5,9,103030.0,15660
1,359.80361592185545,442.2534484863281,735.3000000007451,Holding Phase,375.4963840788896,293.0465393066406,9660.0,1268.0,8,33920.0,4240
2,1070.071169297767,1576.8541259765625,1580.39999999851,Holding Phase,510.3288307007431,3.5458984375,31620.0,1258.8,6,49450.0,17600
3,1731.1303048200373,2082.093017578125,1983.9000000003725,Holding Phase,252.76969518033525,98.1929931640625,38160.0,1251.6,9,73250.0,10770
4,544.434290342081,608.0579833984375,561.8000000007452,Holding Phase,17.365709658664173,46.25799560546875,13020.0,1271.1,10,80990.0,9530
5,2460.5394677141285,2243.066162109375,2162.7000000011176,Holding Phase,297.8394677130109,80.3662109375,42360.0,1268.2,6,87600.0,14600
6,438.37593151291253,418.3653869628906,592.5,Holding Phase,154.12406848708747,174.13461303710938,8340.0,1251.8,5,38170.0,13930
7,756.5108710856792,589.0850830078125,623.0,Holding Phase,133.51087108567924,33.9149169921875,12660.0,1271.3,9,58780.0,8030
8,2901.175314893747,3091.171875,2684.4000000003725,Holding Phase,216.77531489337434,406.77197265625,55800.0,1271.2,8,96460.0,13480
9,254.4268206963282,259.33587646484375,242.5,Holding Phase,11.926820696328207,16.83587646484375,5160.0,1274.2,6,89100.0,14850
10,308.7407056156134,300.53387451171875,255.5999999996274,Holding Phase,53.14070561598601,44.933868408203125,5700.0,1291.9,7,103950.0,14850
11,509.94311339962763,435.31353759765625,376.5,Holding Phase,133.44311339962763,58.81353759765625,7560.0,1185.6,2,32700.0,16350
12,1888.2660826284864,1698.63720703125,1883.1999999992554,Holding Phase,5.066082629231005,184.562744140625,33540.0,1268.5,6,79720.0,15660
13,863.3102230354555,1196.287841796875,995.2000000011176,Holding Phase,131.88977696566212,201.08782958984375,24840.0,1275.1,9,64350.0,8070
14,330.0126720685125,365.7587890625,566.7000000011176,Holding Phase,236.68732793260511,200.94122314453125,7560.0,1258.5,8,76432.0,9554
15,378.28334849464187,476.7763977050781,476.6999999992548,Holding Phase,98.41665150461296,0.076385498046875,11280.0,1276.2,10,94000.0,19350
16,380.80900049707,261.2430419921875,309.5,Holding Phase,71.30900049706997,48.2569580078125,5520.0,1268.9,7,56660.0,9310
17,562.8141462011127,778.1078491210938,440.6,Holding Period,122.21414620111273,337.5078430175781,9900.0,691.7,5,64320.0,15760
18,403.7139857132392,362.8970031738281,410.5,Holding Phase,6.786014286760803,47.602996826171875,7320.0,1271.2,7,62520.0,14550
19,456.51850045079055,463.8063049316406,431.3000000007452,Holding Phase,25.218500450045383,32.506317138671875,10020.0,1262.4,4,40853.0,13263
20,279.75417356363124,789.5003051757812,801.4000000003723,Holding Phase,521.6458264367411,11.89971923828125,17400.0,1254.9,6,25440.0,4240
21,3143.254067560246,5375.4443359375,3846.799999998881,Holding Phase,703.5459324386352,1528.644287109375,91560.0,1273.6,7,43200.0,11920
22,489.4233660241327,568.1897583007812,523.1999999992548,Holding Phase,33.77663397512214,44.98974609375,10620.0,1252.1,8,57600.0,10320
23,659.4006755387394,577.8668823242188,768.9000000003723,Holding Phase,109.49932446163291,191.03314208984375,14760.0,1279.7,4,88000.0,22000
24,518.9529888282408,888.080078125,743.5999999996277,Holding Phase,224.6470111713869,144.4801025390625,17700.0,1248.2,3,38600.0,17100
25,480.4311765253588,740.104736328125,838.5999999996277,Holding Phase,358.1688234742689,98.4952392578125,17040.0,1276.7,5,43840.0,8880
26,365.6239161326001,480.9352722167969,486.9000000003725,Holding Phase,121.2760838677724,5.9647216796875,10800.0,1276.3,8,28220.0,3550
27,217.7618596572315,295.78973388671875,315.80000000074506,Holding Phase,98.03814034351356,20.01025390625,6480.0,1276.8,10,35420.0,3610
28,2001.3035396830114,1879.2852783203125,1791.2000000011176,Holding Phase,210.10353968189384,88.0853271484375,34200.0,1251.4,7,76140.0,11190
29,1038.1508828382928,1233.1304931640625,1136.2999999988824,Holding Phase,98.14911716058964,96.8304443359375,25440.0,1256.4,4,71160.0,22930
30,662.6143799466266,858.6597290039062,718.7000000011176,Holding Phase,56.08562005449096,139.959716796875,16440.0,1249.7,8,64680.0,10800
31,240.44980871269658,332.2389831542969,292.79999999888236,Holding Phase,52.350191286185776,39.438995361328125,6660.0,1279.2,6,80880.0,13480
32,298.4308877915543,220.44354248046875,268.0,Holding Phase,30.430887791554312,47.55645751953125,5460.0,1288.9,12,65160.0,5430
33,421.5255271538863,931.5071411132812,743.5999999996277,Holding Phase,322.0744728457414,187.90716552734375,17700.0,1248.2,3,38600.0,17100
34,289.879551616448,136.71754455566406,205.80000000074506,Holding Phase,84.07955161570294,69.08245849609375,4200.0,1277.2,6,77680.0,15760
35,2922.9313315027493,3044.27685546875,3662.099999999629,Holding Phase,739.1686684968795,617.8232421875,66360.0,1239.6,7,125700.0,19350
36,579.695455510597,841.8486938476562,792.8000000007451,Holding Phase,213.1045444901481,49.0487060546875,16680.0,1274.0,5,64320.0,15760
37,383.9489868456914,168.2926025390625,163.69999999925494,Holding Phase,220.24898684643648,4.5926055908203125,4020.0,1290.2,8,77200.0,9650
38,372.1238774320498,288.12738037109375,290.70000000111764,Holding Phase,81.42387743093218,2.5726318359375,5640.0,1276.0,9,104900.0,16100
39,467.86902058281925,158.4921112060547,244.7000000011176,Holding Phase,223.16902058170166,86.2078857421875,3840.0,1263.9,4,32480.0,9840
