,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,23.036492284138998,35.123034321631046
1,22.463307698567707,36.04262820040688
2,22.43167585645403,34.689095144958465
3,21.639656630016507,38.29125420084589
4,22.046037533169702,34.75959506853811
5,22.709455889747257,37.93911735520141
6,23.083979125249954,36.64417182054674
7,21.870829845610118,34.571621155578455
8,22.506094142368863,34.045669984176044
9,23.337690607706705,38.39851960746305
average,22.51252196130298,36.05047068593461
