,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,19.262771775987414,39.12044747940377
1,18.82121353149414,39.46015627104474
2,16.6347136815389,30.733722188020057
3,22.015890418158637,47.410819718301624
4,21.457661480373808,35.84803016358123
5,21.672310299343533,46.772186642986426
6,17.51119244893392,31.7143495339
7,16.594936815897622,37.76606495876068
8,17.105338626437717,41.84800269278229
9,20.761894098917644,44.220116529255414
average,19.183792317708335,39.489389617803624
