,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
39,137.2,2100,2040,1003.1,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,300,0,누락없음,5,2019-10-31,주간,2019-10-30 14:19,수,안겹침,0,6,0,A,평일,0
40,807.9,4860,4800,757.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1140,0,누락없음,4,2019-11-01,주간,2019-10-31 19:29,목,안겹침,0,6,0,A,평일,0
41,2371.0,32280,32040,652.4,2,30700,15350,2,26720,13360,0,0,0,0,0,0,0,0,0,0,0,0,5,76770,19350,0,0,0,5,76770,19350,0,0,0,152340,0,강종누락,4,2019-11-04,주간,2019-11-03 10:08,일,안겹침,0,8,0,AC,주말,0
42,132.9,1020,960,952.4,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,6,89100,14850,0,0,0,15360,0,누락없음,4,2019-11-06,주간,2019-11-05 14:05,화,안겹침,0,4,0,A,평일,0
43,2224.9,20160,19800,663.7,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,89907,13480,0,0,0,7,89907,13480,0,0,0,1380,0,강종누락,5,2019-11-07,주간,2019-11-06 18:48,수,안겹침,0,7,0,A,평일,0
44,1102.3,6240,5640,729.4,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,19680,0,누락없음,4,2019-11-07,주간,2019-11-06 19:19,수,안겹침,0,6,0,A,평일,0
45,4479.9,122460,92400,469.3,3,31730,12390,6,42840,7140,0,0,0,0,0,0,0,0,0,0,0,0,9,74570,12390,0,0,0,3,31730,12390,6,42840,7140,65940,0,누락없음,4,2019-11-11,주간,2019-11-09 7:23,토,안겹침,0,8,0,AC,주말,0
46,4176.9,122880,86400,362.3,0,0,0,5,31990,7550,0,0,0,0,0,0,0,0,0,0,0,0,5,31990,7550,0,0,0,4,24440,6770,1,7550,7550,50940,0,누락없음,5,2019-11-11,주간,2019-11-09 7:18,토,안겹침,0,8,0,C,주말,0
47,559.0,4740,4680,751.5,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,660,0,누락없음,6,2019-11-13,야간,2019-11-13 6:07,수,안겹침,0,8,0,A,평일,0
48,2615.8,23460,23100,653.0,7,94360,13480,1,10474,10474,0,0,0,0,0,0,0,0,0,0,0,0,8,104834,13480,0,0,0,7,94360,13480,1,10474,10474,1740,0,누락없음,5,2019-11-13,주간,2019-11-12 19:31,화,안겹침,0,7,0,AC,평일,0
49,2941.7,19140,18840,386.9,6,80880,13480,0,0,0,2,16740,8370,0,0,0,0,0,0,0,0,0,8,97620,13480,0,0,0,8,97620,13480,0,0,0,11820,0,누락없음,6,2019-11-14,야간,2019-11-14 5:52,목,안겹침,0,7,0,AS,평일,0
50,2049.3,18600,18300,656.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,28800,0,누락없음,5,2019-11-14,주간,2019-11-13 18:40,수,안겹침,0,8,0,A,평일,0
51,1965.6,17160,16920,751.1,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1140,0,누락없음,5,2019-11-15,주간,2019-11-14 19:17,목,안겹침,0,7,0,A,평일,0
52,5570.6,168240,114060,382.0,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,10,92780,9940,0,0,0,2,13260,6960,8,79520,9940,91620,0,누락없음,4,2019-11-18,야간,2019-11-16 8:00,토,안겹침,0,1,0,CS,주말,0
53,5080.4,171840,94860,306.0,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,5,37220,11650,0,0,0,4,29320,11650,1,7900,7900,78540,0,강종누락,5,2019-11-18,야간,2019-11-16 8:35,토,안겹침,0,8,0,C,주말,0
54,2974.4,27060,26340,706.8,0,0,0,2,18340,9170,0,0,0,0,0,0,0,0,0,0,0,0,6,56740,9600,0,0,0,2,18340,9170,4,38400,9600,1320,0,강종누락,5,2019-11-22,야간,2019-11-22 9:40,금,안겹침,0,7,0,C,평일,0
55,5015.4,76020,62820,352.3,0,0,0,5,50775,10155,1,16400,16400,0,0,0,0,0,0,0,0,0,6,67175,16400,0,0,0,1,16400,16400,5,50775,10155,117060,0,누락없음,6,2019-11-25,야간,2019-11-24 10:16,일,안겹침,0,5,0,CS,주말,0
56,3720.3,122520,69600,586.4,0,0,0,7,58340,10270,0,0,0,0,0,0,0,0,0,0,0,0,7,58340,10270,0,0,0,3,17260,6000,4,41080,10270,3720,0,누락없음,5,2019-11-25,주간,2019-11-23 7:19,토,안겹침,0,6,0,C,주말,0
57,1810.9,16080,15240,679.5,8,111890,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111890,14850,0,0,0,8,111890,14850,0,0,0,1440,0,누락없음,5,2019-11-27,주간,2019-11-26 18:32,화,안겹침,0,4,0,A,평일,0
58,1862.4,16800,16620,763.4,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1020,0,누락없음,5,2019-11-28,주간,2019-11-27 18:35,수,겹침,0,8,7,A,평일,0
59,142.2,1320,1260,815.9,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,1200,0,누락없음,4,2019-11-29,주간,2019-11-28 13:44,목,안겹침,0,8,0,A,평일,0
60,2480.0,21360,20400,515.3,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,4800,0,누락없음,5,2019-11-29,주간,2019-11-28 19:19,목,안겹침,0,7,0,A,평일,0
61,4735.8,87540,71280,368.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,109980,0,누락없음,5,2019-12-02,주간,2019-12-01 1:11,일,안겹침,0,8,0,A,주말,0
