,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
28,899.2,5580,5520,490.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,12900,0,누락없음,3,2019-10-16,야간,2019-10-16 6:26,수,겹침,0,7,4,A,평일,0
29,167.5,1860,1800,1020.5,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,123550,19600,0,0,0,8,123550,19600,0,0,0,8100,0,강종누락,2,2019-10-16,주간,2019-10-15 13:34,화,안겹침,0,5,0,A,평일,0
30,1248.8,7140,7080,524.0,8,99860,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,99860,13480,0,0,0,8,99860,13480,0,0,0,1560,0,누락없음,3,2019-10-23,야간,2019-10-23 7:55,수,안겹침,0,7,0,A,평일,0
31,4052.7,83820,82500,422.7,5,46720,11700,6,46530,8860,0,0,0,0,0,0,0,0,0,0,0,0,11,93250,11700,0,0,0,7,57810,11700,4,35440,8860,76080,0,누락없음,2,2019-10-28,주간,2019-10-26 16:31,토,안겹침,0,9,0,AC,주말,0
32,140.9,1980,1920,1074.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,2340,0,누락없음,2,2019-10-29,주간,2019-10-28 12:12,월,안겹침,0,11,0,A,평일,0
33,243.4,1560,1500,847.6,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,7260,0,누락없음,3,2019-10-30,야간,2019-10-30 3:53,수,겹침,0,8,5,A,평일,0
34,1409.8,9900,9540,428.3,6,89100,14850,2,24000,13260,0,0,0,0,0,0,0,0,0,0,0,0,8,113100,14850,0,0,0,6,89100,14850,2,24000,13260,31380,0,누락없음,2,2019-10-30,야간,2019-10-30 3:54,수,안겹침,0,7,0,AC,평일,0
35,239.2,1740,1680,877.1,0,0,0,5,33650,6730,0,0,0,0,0,0,0,0,0,0,0,0,7,72850,19600,0,0,0,2,39200,19600,5,33650,6730,1500,0,강종누락,2,2019-10-31,야간,2019-10-31 2:59,목,안겹침,0,8,0,C,평일,0
36,1393.5,7920,7860,680.8,8,93800,13480,2,13460,6730,0,0,0,0,0,0,0,0,0,0,0,0,10,107260,13480,0,0,0,8,93800,13480,2,13460,6730,2160,0,누락없음,3,2019-10-31,야간,2019-10-31 7:14,목,안겹침,0,7,0,AC,평일,0
37,5014.5,115680,107640,446.2,5,53590,12390,2,26720,13360,0,0,0,0,0,0,0,0,0,0,0,0,7,80310,13360,0,0,0,7,80310,13360,0,0,0,79200,0,누락없음,2,2019-11-04,주간,2019-11-02 19:28,토,안겹침,0,4,0,AC,주말,0
