,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
12,3293.5,173100,90900,237.6,0,0,0,0,0,0,4,34240,8560,0,0,0,0,0,0,0,0,0,4,34240,8560,0,0,0,4,34240,8560,0,0,0,176100,0,누락없음,1,2019-09-23,야간,2019-09-21 7:39,토,안겹침,0,1,0,S,주말,0
13,390.3,4920,4860,539.6,2,12080,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20080,8000,0,0,0,2,12080,6150,1,8000,8000,2280,0,강종누락,1,2019-09-25,야간,2019-09-25 6:28,수,겹침,0,6,1,A,평일,0
14,385.2,4680,4500,551.7,0,0,0,0,0,0,3,25680,8560,0,0,0,0,0,0,0,0,0,3,25680,8560,0,0,0,3,25680,8560,0,0,0,2160,0,누락없음,1,2019-09-26,야간,2019-09-26 7:24,목,안겹침,0,3,0,S,평일,0
15,629.7,7680,7620,687.0,0,0,0,4,37970,15200,0,0,0,0,0,0,0,0,0,0,0,0,4,37970,15200,0,0,0,3,31380,15200,1,6590,6590,660,0,누락없음,1,2019-10-01,야간,2019-10-01 6:38,화,안겹침,0,6,0,C,평일,0
16,636.3,7620,7320,786.2,0,0,0,4,36240,13100,0,0,0,0,0,0,0,0,0,0,0,0,4,36240,13100,0,0,0,1,13100,13100,3,23140,9130,540,0,누락없음,1,2019-10-09,야간,2019-10-09 7:43,수,안겹침,0,3,0,C,평일,0
17,111.0,1440,1380,923.5,2,12410,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12410,12410,0,0,0,2,12410,12410,0,0,0,9240,0,중량누락,1,2019-10-10,야간,2019-10-10 8:23,목,안겹침,0,4,0,A,평일,0
18,387.4,4740,4620,767.9,4,22220,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22220,6910,0,0,0,4,22220,6910,0,0,0,660,0,누락없음,1,2019-10-15,야간,2019-10-15 6:29,화,안겹침,0,7,0,A,평일,0
19,636.9,7500,7440,728.3,2,14310,7160,3,26020,10500,0,0,0,0,0,0,0,0,0,0,0,0,5,40330,10500,0,0,0,2,14310,7160,3,26020,10500,1080,0,누락없음,1,2019-10-16,야간,2019-10-16 6:36,수,안겹침,0,4,0,AC,평일,0
20,275.7,3360,3300,812.7,3,30230,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30230,14850,0,0,0,3,30230,14850,0,0,0,420,0,누락없음,1,2019-10-17,야간,2019-10-17 3:28,목,안겹침,0,5,0,A,평일,0
21,3618.5,124080,93600,494.4,1,7940,7940,6,42840,7140,0,0,0,0,0,0,0,0,0,0,0,0,7,50780,7940,0,0,0,1,7940,7940,6,42840,7140,87360,0,누락없음,1,2019-11-11,야간,2019-11-09 19:54,토,안겹침,0,5,0,AC,주말,0
22,1252.8,12480,11940,549.9,4,29230,8770,4,36080,9020,0,0,0,0,0,0,0,0,0,0,0,0,8,65310,9020,0,0,0,4,29230,8770,4,36080,9020,1440,0,누락없음,1,2019-12-03,야간,2019-12-03 7:28,화,안겹침,0,6,0,AC,평일,0
23,2547.5,115980,60660,627.3,0,0,0,9,54621,6069,0,0,0,0,0,0,0,0,0,0,0,0,9,54621,6069,0,0,0,9,54621,6069,0,0,0,33900,0,누락없음,1,2019-12-09,주간,2019-12-07 7:59,토,안겹침,0,8,0,C,주말,0
24,831.5,8520,8160,626.4,4,35860,10310,2,13360,6680,0,0,0,0,0,0,0,0,0,0,0,0,6,49220,10310,0,0,0,6,49220,10310,0,0,0,1140,0,누락없음,1,2019-12-17,야간,2019-12-17 4:25,화,안겹침,0,7,0,AC,평일,0
