,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
37,1102.3,6240,5640,729.4,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,19680,0,누락없음,4,2019-11-07,주간,2019-11-06 19:19,수,안겹침,0,6,0,A,평일,0
38,745.4,4860,4380,817.7,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,7080,1,누락없음,4,2019-11-08,주간,2019-11-07 15:24,목,겹침,0,8,8,A,평일,0
39,4479.9,122460,92400,469.3,3,31730,12390,6,42840,7140,0,0,0,0,0,0,0,0,0,0,0,0,9,74570,12390,0,0,0,3,31730,12390,6,42840,7140,65940,0,누락없음,4,2019-11-11,주간,2019-11-09 7:23,토,안겹침,0,8,0,AC,주말,0
40,1069.2,9540,8280,1086.4,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,6,89100,14850,0,0,0,360,4,누락없음,4,2019-11-13,주간,2019-11-12 14:24,화,안겹침,0,9,0,A,평일,0
41,5570.6,168240,114060,382.0,0,0,0,8,79520,9940,2,13260,6960,0,0,0,0,0,0,0,0,0,10,92780,9940,0,0,0,2,13260,6960,8,79520,9940,91620,0,누락없음,4,2019-11-18,야간,2019-11-16 8:00,토,안겹침,0,1,0,CS,주말,0
42,2910.6,87660,87600,320.2,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,699600,2,누락없음,4,2019-11-28,주간,2019-11-26 11:37,화,안겹침,0,10,0,A,평일,0
43,142.2,1320,1260,815.9,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,8,88800,11100,0,0,0,1200,0,누락없음,4,2019-11-29,주간,2019-11-28 13:44,목,안겹침,0,8,0,A,평일,0
44,4382.2,98640,83580,399.1,0,0,0,10,76620,9190,0,0,0,0,0,0,0,0,0,0,0,0,10,76620,9190,0,0,0,0,0,0,10,76620,9190,137580,0,누락없음,4,2019-12-02,야간,2019-12-01 4:29,일,안겹침,0,8,0,C,주말,0
45,945.7,6720,5580,824.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,1080,2,누락없음,4,2019-12-03,야간,2019-12-03 3:02,화,안겹침,0,10,0,A,평일,0
46,665.9,3900,3840,557.5,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,13380,0,누락없음,4,2019-12-04,야간,2019-12-04 6:26,수,안겹침,0,7,0,A,평일,0
47,658.8,4020,3840,882.1,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,960,1,누락없음,4,2019-12-05,야간,2019-12-05 6:30,목,안겹침,0,7,0,A,평일,0
48,1707.9,11880,11640,51.8,0,0,0,1,19000,19000,0,0,0,0,0,0,3,58800,23100,0,0,0,4,77800,23100,3,58800,23100,4,77800,23100,0,0,0,275700,0,누락없음,4,2019-12-10,주간,2019-12-09 10:42,월,안겹침,0,6,0,C,주말,0
49,764.4,4500,4440,801.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1560,0,누락없음,4,2019-12-11,주간,2019-12-10 18:33,화,안겹침,0,4,0,A,평일,0
50,497.3,2940,2700,830.6,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,720,0,누락없음,4,2019-12-12,주간,2019-12-11 18:56,수,안겹침,0,7,0,A,평일,0
51,554.8,3180,3060,791.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1080,0,누락없음,4,2019-12-13,주간,2019-12-12 19:02,목,안겹침,0,6,0,A,평일,0
52,3398.2,80100,62700,436.7,2,15380,7690,7,51490,9550,0,0,0,0,0,0,0,0,0,0,0,0,9,66870,9550,0,0,0,2,15380,7690,7,51490,9550,105900,0,누락없음,4,2019-12-16,주간,2019-12-14 21:23,토,안겹침,1,8,0,AC,주말,0
53,2049.2,28560,28080,742.0,0,0,0,8,83280,13700,0,0,0,0,0,0,0,0,0,0,0,0,8,83280,13700,0,0,0,0,0,0,8,83280,13700,5880,0,누락없음,4,2019-12-17,주간,2019-12-16 20:07,월,안겹침,1,9,0,C,평일,0
54,1264.4,7740,7320,646.2,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,34320,1,누락없음,4,2019-12-18,야간,2019-12-18 5:19,수,안겹침,0,8,0,A,평일,0
55,301.8,1800,1620,793.3,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,960,0,누락없음,4,2019-12-19,야간,2019-12-19 7:18,목,안겹침,0,7,0,A,평일,0
56,2515.5,30540,29400,589.4,0,0,0,9,76580,9900,1,7680,7680,0,0,0,0,0,0,0,0,0,10,84260,9900,0,0,0,0,0,0,10,84260,9900,10860,0,누락없음,4,2019-12-20,야간,2019-12-20 1:39,금,안겹침,0,6,0,CS,평일,0
57,2433.8,17460,16740,299.9,0,0,0,10,67380,6770,0,0,0,0,0,0,0,0,0,0,0,0,10,67380,6770,0,0,0,0,0,0,10,67380,6770,184860,1,누락없음,4,2019-12-24,주간,2019-12-23 7:43,월,안겹침,0,10,0,C,주말,0
58,444.6,4260,2940,633.5,0,0,0,2,13300,6650,0,0,0,0,0,0,0,0,0,0,0,0,4,27210,7190,0,0,0,2,13300,6650,2,13910,7190,2280,0,강종누락,4,2019-12-25,주간,2019-12-24 19:24,화,안겹침,1,10,0,C,평일,0
59,648.5,3660,3600,775.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,1620,0,누락없음,4,2019-12-26,주간,2019-12-25 19:15,수,안겹침,0,4,0,A,평일,0
60,877.7,5100,4980,746.7,6,80880,13480,0,0,0,0,0,0,2,20400,11800,0,0,0,0,0,0,8,101280,13480,2,20400,11800,8,101280,13480,0,0,0,1200,0,누락없음,4,2019-12-27,주간,2019-12-26 18:38,목,안겹침,0,7,0,A,평일,0
61,161.4,1260,900,976.9,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,6,80880,13480,0,0,0,23940,0,누락없음,4,2019-12-28,주간,2019-12-28 2:26,토,겹침,0,8,4,A,주말,0
