,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
53,2615.8,23460,23100,653.0,7,94360,13480,1,10474,10474,0,0,0,0,0,0,0,0,0,0,0,0,8,104834,13480,0,0,0,7,94360,13480,1,10474,10474,1740,0,누락없음,5,2019-11-13,주간,2019-11-12 19:31,화,안겹침,0,7,0,AC,평일,0
54,2049.3,18600,18300,656.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,28800,0,누락없음,5,2019-11-14,주간,2019-11-13 18:40,수,안겹침,0,8,0,A,평일,0
55,1965.6,17160,16920,751.1,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,8,76432,9554,0,0,0,1140,0,누락없음,5,2019-11-15,주간,2019-11-14 19:17,목,안겹침,0,7,0,A,평일,0
56,5080.4,171840,94860,306.0,0,0,0,4,29320,11650,0,0,0,0,0,0,0,0,0,0,0,0,5,37220,11650,0,0,0,4,29320,11650,1,7900,7900,78540,0,강종누락,5,2019-11-18,야간,2019-11-16 8:35,토,안겹침,0,8,0,C,주말,0
57,2105.2,20340,13380,992.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,7,103950,14850,0,0,0,1800,3,누락없음,5,2019-11-19,야간,2019-11-19 3:19,화,안겹침,0,5,0,A,평일,0
58,2946.5,26040,25020,620.5,2,39200,19600,6,44190,7590,0,0,0,0,0,0,0,0,0,0,0,0,10,122590,19600,0,0,0,4,78400,19600,6,44190,7590,2040,1,강종누락,5,2019-11-20,야간,2019-11-20 3:07,수,안겹침,0,7,0,AC,평일,0
59,413.8,5280,3780,915.3,0,0,0,6,44190,7590,0,0,0,0,0,0,1,10100,10100,0,0,0,7,54290,10100,1,10100,10100,0,0,0,7,54290,10100,2520,1,누락없음,5,2019-11-21,야간,2019-11-21 7:24,목,겹침,1,10,3,C,평일,0
60,2974.4,27060,26340,706.8,0,0,0,2,18340,9170,0,0,0,0,0,0,0,0,0,0,0,0,6,56740,9600,0,0,0,2,18340,9170,4,38400,9600,1320,0,강종누락,5,2019-11-22,야간,2019-11-22 9:40,금,안겹침,0,7,0,C,평일,0
61,3720.3,122520,69600,586.4,0,0,0,7,58340,10270,0,0,0,0,0,0,0,0,0,0,0,0,7,58340,10270,0,0,0,3,17260,6000,4,41080,10270,3720,0,누락없음,5,2019-11-25,주간,2019-11-23 7:19,토,안겹침,0,6,0,C,주말,0
62,1738.7,16560,15540,686.1,0,0,0,1,23000,23000,0,0,0,0,0,0,3,53050,18350,0,0,0,4,76050,23000,3,53050,18350,3,53050,18350,1,23000,23000,3660,1,누락없음,5,2019-11-26,주간,2019-11-25 18:59,월,안겹침,1,7,0,C,평일,0
