,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
23,2995.3,18720,16380,56.1,0,0,0,4,61620,16185,0,0,0,0,0,0,0,0,0,0,0,0,4,61620,16185,0,0,0,0,0,0,4,61620,16185,199560,1,누락없음,18,2019-10-21,야간,2019-10-21 13:57,월,안겹침,0,4,0,C,주말,0
24,3573.8,16800,16320,507.5,1,19650,19650,4,117940,36000,2,28500,14250,0,0,0,0,0,0,0,0,0,7,166090,36000,0,0,0,3,48150,19650,4,117940,36000,1140,1,누락없음,18,2019-10-22,야간,2019-10-22 6:05,화,안겹침,0,4,0,ACS,평일,0
25,1025.3,4980,4920,550.0,0,0,0,3,78780,36000,0,0,0,3,42750,14250,0,0,0,0,0,0,6,121530,36000,3,42750,14250,3,42750,14250,3,78780,36000,1740,0,누락없음,18,2019-10-23,야간,2019-10-23 5:41,수,안겹침,0,7,0,AC,평일,0
26,1062.9,5340,4980,523.7,6,80880,13480,1,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,7,115880,35000,0,0,0,6,80880,13480,1,35000,35000,1620,1,누락없음,18,2019-10-24,야간,2019-10-24 4:25,목,안겹침,0,6,0,AC,평일,0
27,1136.9,6480,6420,690.0,0,0,0,0,0,0,2,28500,14250,1,19200,19200,2,135887,81737,0,0,0,6,193587,81737,3,155087,81737,3,47700,19200,3,145887,81737,5040,0,강종누락,18,2019-10-25,야간,2019-10-24 23:13,목,안겹침,1,7,0,ACS,평일,0
28,247.7,2100,1800,1026.6,0,0,0,1,54150,54150,2,70800,40000,0,0,0,0,0,0,0,0,0,3,124950,54150,0,0,0,1,30800,30800,2,94150,54150,420,1,누락없음,18,2019-10-28,야간,2019-10-28 17:00,월,겹침,0,6,1,CS,주말,0
29,155.6,1020,900,736.2,0,0,0,1,54150,54150,1,30800,30800,0,0,0,0,0,0,0,0,0,2,84950,54150,0,0,0,1,30800,30800,1,54150,54150,540,0,누락없음,18,2019-10-29,주간,2019-10-29 6:55,화,겹침,0,3,2,CS,평일,0
30,87.1,840,600,939.9,0,0,0,4,102430,54150,0,0,0,0,0,0,0,0,0,0,0,0,4,102430,54150,0,0,0,1,17580,17580,3,84850,54150,360,0,누락없음,18,2019-10-30,주간,2019-10-29 16:39,화,안겹침,0,2,0,C,평일,0
31,3287.3,17880,16560,466.2,2,38260,19130,4,62700,17350,3,52960,22950,0,0,0,0,0,0,0,0,0,9,153920,22950,0,0,0,2,38260,19130,7,115660,22950,4500,1,누락없음,18,2019-10-31,주간,2019-10-30 15:08,수,겹침,0,4,1,ACS,평일,0
32,1203.5,6240,5760,435.2,0,0,0,2,75400,37700,0,0,0,0,0,0,0,0,0,0,0,0,2,75400,37700,0,0,0,0,0,0,2,75400,37700,9360,1,누락없음,18,2019-11-01,주간,2019-10-31 19:16,목,안겹침,0,9,0,C,평일,0
33,180.7,1140,1080,980.2,0,0,0,3,142500,60500,0,0,0,0,0,0,0,0,0,0,0,0,3,142500,60500,0,0,0,0,0,0,3,142500,60500,360,0,누락없음,18,2019-11-04,야간,2019-11-04 17:04,월,겹침,0,4,3,C,평일,0
34,3612.4,27600,26700,485.9,0,0,0,4,177500,60500,0,0,0,0,0,0,0,0,0,0,0,0,4,177500,60500,0,0,0,0,0,0,4,177500,60500,123000,0,누락없음,18,2019-11-04,주간,2019-11-03 4:04,일,안겹침,0,2,0,C,주말,0
35,155.3,1500,1440,880.0,0,0,0,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,1,60500,60500,0,0,0,0,0,0,1,60500,60500,420,0,누락없음,18,2019-11-05,주간,2019-11-04 22:39,월,겹침,0,3,1,C,주말,0
36,93.7,900,780,923.2,0,0,0,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,1,60500,60500,0,0,0,0,0,0,1,60500,60500,420,0,누락없음,18,2019-11-06,주간,2019-11-05 15:59,화,겹침,0,1,1,C,평일,0
37,557.9,3060,3000,404.7,2,55500,27750,0,0,0,0,0,0,0,0,0,2,127200,63600,0,0,0,4,182700,63600,2,127200,63600,2,55500,27750,2,127200,63600,17100,0,누락없음,18,2019-11-07,주간,2019-11-06 13:32,수,안겹침,0,1,0,AC,평일,0
38,275.5,1920,1560,716.8,0,0,0,2,40380,31600,0,0,0,1,24100,24100,2,78200,39100,0,0,0,5,142680,39100,3,102300,39100,1,24100,24100,4,118580,39100,420,1,누락없음,18,2019-11-08,주간,2019-11-07 18:50,목,안겹침,0,4,0,AC,평일,0
39,4619.7,120300,52200,276.9,1,19200,19200,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,4,150850,63000,0,0,0,2,33700,19200,2,117150,63000,49620,1,강종누락,18,2019-11-11,주간,2019-11-09 7:43,토,안겹침,0,5,0,AC,주말,0
40,115.7,1200,1140,974.7,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,2,112650,58500,0,0,0,1,58500,58500,1,54150,54150,360,0,누락없음,18,2019-11-12,야간,2019-11-12 16:57,화,겹침,0,3,2,C,평일,0
41,221.1,1500,1440,686.6,0,0,0,3,144650,58500,0,0,0,0,0,0,0,0,0,0,0,0,3,144650,58500,0,0,0,1,58500,58500,2,86150,54150,780,0,누락없음,18,2019-11-12,주간,2019-11-11 14:01,월,겹침,0,4,1,C,평일,0
42,147.3,1260,1200,770.4,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,2,112650,58500,0,0,0,1,58500,58500,1,54150,54150,480,0,누락없음,18,2019-11-13,주간,2019-11-12 22:35,화,겹침,0,2,2,C,평일,0
43,95.9,840,720,1013.4,0,0,0,2,121500,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,121500,63000,0,0,0,1,58500,58500,1,63000,63000,420,0,누락없음,18,2019-11-13,야간,2019-11-13 14:46,수,겹침,0,2,1,C,평일,0
44,796.3,3960,3840,409.0,0,0,0,2,20310,10155,1,16400,16400,1,30100,30100,1,43100,43100,0,0,0,6,160010,50100,3,123300,50100,2,46500,30100,4,113510,50100,10320,0,강종누락,18,2019-11-14,야간,2019-11-13 23:11,수,안겹침,0,2,0,ACS,평일,0
45,175.0,1080,1020,679.3,1,30100,30100,0,0,0,1,16400,16400,0,0,0,1,43100,43100,0,0,0,3,89600,43100,1,43100,43100,2,46500,30100,1,43100,43100,840,0,누락없음,18,2019-11-15,주간,2019-11-15 6:32,금,겹침,0,6,1,ACS,평일,0
46,5326.8,93900,68220,205.6,1,30100,30100,4,115600,35500,0,0,0,0,0,0,0,0,0,0,0,0,6,160200,35500,0,0,0,2,44600,30100,4,115600,35500,43980,0,강종누락,18,2019-11-18,주간,2019-11-16 6:40,토,안겹침,0,3,0,AC,주말,0
47,179.5,1020,960,794.4,1,30100,30100,1,34500,34500,1,16400,16400,0,0,0,0,0,0,0,0,0,3,81000,34500,0,0,0,2,46500,30100,1,34500,34500,540,0,누락없음,18,2019-11-18,야간,2019-11-18 15:32,월,겹침,0,6,1,ACS,평일,0
48,151.3,1020,960,909.4,1,30100,30100,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,3,82000,30100,0,0,0,1,30100,30100,2,51900,25950,360,0,누락없음,18,2019-11-19,주간,2019-11-19 5:35,화,겹침,0,3,1,AC,평일,0
49,1164.2,5700,5580,451.7,0,0,0,4,60550,15650,1,16400,16400,0,0,0,1,39100,39100,0,0,0,6,116050,39100,1,39100,39100,2,55500,39100,4,60550,15650,4260,0,누락없음,18,2019-11-20,주간,2019-11-19 14:27,화,안겹침,0,3,0,CS,평일,0
50,730.6,3300,3180,646.8,0,0,0,2,65500,42500,0,0,0,0,0,0,1,39100,39100,0,0,0,3,104600,42500,1,39100,39100,2,62100,39100,1,42500,42500,960,0,누락없음,18,2019-11-21,주간,2019-11-20 19:04,수,겹침,0,6,1,C,평일,0
51,316.9,1620,1560,668.0,0,0,0,0,0,0,0,0,0,1,16300,16300,1,138882,138882,0,0,0,3,169682,138882,2,155182,138882,2,30800,16300,1,138882,138882,840,0,강종누락,18,2019-11-22,주간,2019-11-21 18:52,목,안겹침,0,3,0,AC,평일,0
52,442.4,3720,3240,459.0,0,0,0,2,46400,36000,0,0,0,0,0,0,2,98200,49100,0,0,0,4,144600,49100,2,98200,49100,0,0,0,4,144600,49100,1260,3,누락없음,18,2019-11-27,주간,2019-11-26 14:40,화,안겹침,0,3,0,C,평일,0
53,1061.0,6120,5220,607.1,2,32220,19600,2,56620,35100,1,16400,16400,0,0,0,0,0,0,0,0,0,5,105240,35100,0,0,0,4,83720,35100,1,21520,21520,1680,1,누락없음,18,2019-11-28,주간,2019-11-27 17:23,수,안겹침,0,4,0,ACS,평일,0
54,1284.2,6180,6060,373.7,0,0,0,3,142800,56800,0,0,0,0,0,0,1,18600,18600,0,0,0,4,161400,56800,1,18600,18600,0,0,0,4,161400,56800,5760,0,누락없음,18,2019-11-29,주간,2019-11-28 15:27,목,안겹침,0,5,0,C,평일,0
55,1587.3,8700,8160,36.6,0,0,0,2,100000,55000,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,55000,0,0,0,0,0,0,2,100000,55000,223920,1,누락없음,18,2019-12-03,주간,2019-12-02 8:13,월,안겹침,0,4,0,C,주말,0
56,870.7,5880,4980,836.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100000,25000,0,0,0,4,100000,25000,0,0,0,6420,4,강종누락,18,2019-12-03,야간,2019-12-03 14:46,화,안겹침,0,2,0,,평일,0
57,134.7,900,840,955.3,0,0,0,3,70100,32300,0,0,0,0,0,0,0,0,0,0,0,0,3,70100,32300,0,0,0,0,0,0,3,70100,32300,600,0,누락없음,18,2019-12-04,주간,2019-12-04 7:16,수,안겹침,0,4,0,C,평일,0
58,3190.8,15540,14520,482.7,0,0,0,9,126120,22600,0,0,0,0,0,0,0,0,0,0,0,0,9,126120,22600,0,0,0,0,0,0,9,126120,22600,1500,2,누락없음,18,2019-12-05,주간,2019-12-04 13:56,수,안겹침,0,3,0,C,평일,0
59,1977.2,9060,8940,449.8,0,0,0,8,97940,26200,0,0,0,0,0,0,0,0,0,0,0,0,8,97940,26200,0,0,0,0,0,0,8,97940,26200,2280,0,누락없음,18,2019-12-06,주간,2019-12-05 16:15,목,안겹침,0,9,0,C,평일,0
60,5862.8,119160,65100,341.3,2,43550,23950,3,96230,37500,0,0,0,0,0,0,0,0,0,0,0,0,7,189780,37500,0,0,0,4,93550,25000,3,96230,37500,49800,0,강종누락,18,2019-12-09,주간,2019-12-07 7:48,토,안겹침,0,8,0,AC,주말,0
61,796.2,3840,3780,511.4,2,43550,23950,2,86230,65000,0,0,0,0,0,0,0,0,0,0,0,0,4,129780,65000,0,0,0,2,43550,23950,2,86230,65000,2400,0,누락없음,18,2019-12-10,주간,2019-12-09 19:42,월,겹침,0,7,3,AC,평일,0
62,476.8,2520,2460,882.4,0,0,0,2,52400,26200,2,23270,12200,0,0,0,0,0,0,0,0,0,4,75670,26200,0,0,0,0,0,0,4,75670,26200,2940,0,누락없음,18,2019-12-11,주간,2019-12-10 16:37,화,안겹침,0,4,0,CS,평일,0
63,217.6,1260,1200,655.4,0,0,0,2,107937,81737,0,0,0,1,22100,22100,0,0,0,0,0,0,3,130037,81737,1,22100,22100,1,22100,22100,2,107937,81737,1020,0,누락없음,18,2019-12-12,주간,2019-12-11 18:47,수,안겹침,0,4,0,AC,평일,0
64,1029.6,4740,4620,469.9,0,0,0,3,84000,73500,0,0,0,0,0,0,0,0,0,0,0,0,3,84000,73500,0,0,0,0,0,0,3,84000,73500,1800,0,누락없음,18,2019-12-13,주간,2019-12-12 17:19,목,안겹침,0,3,0,C,평일,0
65,3554.5,32760,31920,354.6,4,65200,16300,1,32000,32000,1,16400,16400,0,0,0,0,0,0,0,0,0,6,113600,32000,0,0,0,5,81600,16400,1,32000,32000,177720,0,누락없음,18,2019-12-16,야간,2019-12-15 17:46,일,안겹침,0,3,0,ACS,주말,0
66,403.8,3660,2940,899.3,2,32600,16300,2,68000,36000,0,0,0,0,0,0,0,0,0,0,0,0,4,100600,36000,0,0,0,2,32600,16300,2,68000,36000,300,2,누락없음,18,2019-12-17,주간,2019-12-17 1:03,화,겹침,0,6,3,AC,평일,0
67,135.8,1020,900,793.7,0,0,0,1,31000,31000,0,0,0,0,0,0,1,91370,91370,0,0,0,2,122370,91370,1,91370,91370,0,0,0,2,122370,91370,480,0,누락없음,18,2019-12-18,주간,2019-12-17 19:02,화,겹침,0,4,1,C,평일,0
68,1363.0,6240,6060,524.2,4,78400,19600,4,36290,9855,0,0,0,0,0,0,0,0,0,0,0,0,8,114690,19600,0,0,0,4,78400,19600,4,36290,9855,1860,0,누락없음,18,2019-12-19,주간,2019-12-18 18:28,수,안겹침,0,2,0,AC,평일,0
69,499.8,2520,2460,1063.9,2,39200,19600,0,0,0,0,0,0,1,32850,32850,2,82200,41100,0,0,0,5,154250,41100,3,115050,41100,3,72050,32850,2,82200,41100,840,0,누락없음,18,2019-12-20,주간,2019-12-19 16:45,목,겹침,0,8,1,AC,평일,0
70,5777.7,136740,89400,182.2,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,232740,2,누락없음,18,2019-12-27,주간,2019-12-23 8:08,월,안겹침,0,5,0,C,주말,0
71,2726.8,13680,12600,382.3,0,0,0,7,59960,11250,1,10800,10800,0,0,0,0,0,0,0,0,0,8,70760,11250,0,0,0,0,0,0,8,70760,11250,22380,3,누락없음,18,2019-12-28,주간,2019-12-27 14:49,금,안겹침,0,1,0,CS,평일,0
