,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,21.210310065228008,42.892782544136764
1,19.95786936386772,41.56828459841886
2,16.65008727363918,40.4957225066567
3,22.509135785310164,54.18092814337175
4,21.953260007111922,50.191492889474546
5,22.904846025549848,50.25033984009812
6,19.358323553334113,36.12198411761281
7,25.575653490812883,60.41694344598759
8,23.805770044741422,40.642114064839255
9,26.42009851206904,63.241505502578086
average,22.03453541216643,48.00020976531745
