,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,19.213499886648997,42.77217968714697
1,21.813174383980886,38.11537899027112
2,23.831851141793386,53.15371458403896
3,21.31326620919364,37.82958006027394
4,20.523923873901367,49.06403258285063
5,21.44089072091239,41.7160684507376
6,27.419359479631698,43.56251696194147
7,23.699512481689453,45.76249885710143
8,19.85865647452218,41.08627324382241
9,19.931017466953822,39.887519837882884
average,21.904515211922778,43.29497632560675
