,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,23.168486242044075,39.893085839281525
1,24.3820919837618,40.40530585664414
2,24.083213272317156,44.14958329955112
3,23.736752051306187,39.970195717114485
4,27.141102081832663,39.435233624682375
5,24.097506353528438,41.070885645376286
6,24.907106316124384,39.68287429335318
7,24.275679029459162,40.71311248566677
8,23.51302084074771,38.018193974074535
9,23.50732416314217,37.09389799116593
average,24.281228233426372,40.04323687269103
