,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,29.895817606072676,47.33255417206152
1,24.726171493530273,40.409259062777
2,29.091520811382093,48.91228758426433
3,23.597413514789782,42.046887506556764
4,24.769281989649723,52.04100419666361
5,20.3853702545166,34.05914023945624
6,29.92874506900185,57.031834877867084
7,23.315832338835065,37.92375729254501
8,28.934329785798724,65.01852148084934
9,24.787477995219984,43.695701279807594
average,25.94319608587968,46.84709476928485
