,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,77.60607147216797,94.08688322324464,32.61992263793945,58.98784201175717
1,74.27433013916016,100.42087669298296,42.127723693847656,67.00553337004021
2,50.56345748901367,79.65473598149322,39.647613525390625,79.79688295967388
3,36.68304443359375,49.95142122794379,27.003767013549805,51.33145487416475
4,99.13912200927734,129.46175680416707,96.60594177246094,94.18287449179995
5,41.55118179321289,49.88207511274349,34.91392135620117,57.850184518165335
6,37.849273681640625,48.16471722095484,34.444644927978516,48.265820802943296
7,27.69886016845703,50.24195521498061,29.639360427856445,47.25019843024284
8,225.40374755859375,114.13157932628258,29.473529815673828,81.51467490417616
9,89.84574127197266,97.6989173568526,36.18600082397461,68.63850857569386
average,76.06148300170898,81.36949181616458,40.266242599487306,65.48239749386575
