,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,733.3,2020-03-04 04:48:00,2020-03-04 05:50:00,3720,3600,554.9,1264.2,4,88100,32200,CARBON,0,1,0,0,0,0,4,88100,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,2,40100,32200,1260,0,누락없음,20,3/4/2020,야간,수,겹침,이상없음,4,1,C,평일,0
1,700.8,2020-03-04 16:07:00,2020-03-04 17:13:00,3960,3900,388.2,1256.3,5,109720,38100,ALLOY,1,0,0,1,38100,38100,2,48000,24000,2,23620,11810,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,3,61720,38100,8220,0,누락없음,17,3/5/2020,주간,수,안겹침,이상없음,6,0,ACS,평일,0
2,3158.8,2020-03-15 18:42:00,2020-03-16 03:00:00,29880,29220,435.5,1246.9,4,125100,36500,ALLOY,1,0,0,2,73000,36500,2,52100,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73000,36500,2,52100,26500,174480,0,누락없음,19,3/16/2020,야간,일,안겹침,이상없음,3,0,AC,주말,0
3,1718.6,2020-03-18 18:28:00,2020-03-18 20:59:00,9060,8880,179.5,1249.7,5,151150,39500,ALLOY,1,0,0,1,31600,31600,4,119550,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31600,31600,4,119550,39500,103140,0,누락없음,18,3/19/2020,주간,수,안겹침,이상없음,3,0,AC,평일,0
4,1330.5,2020-03-27 05:04:00,2020-03-27 06:53:00,6540,6420,658.0,1250.8,4,120430,32000,CARBON,0,1,0,2,56430,30480,2,64000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25950,25950,3,94480,32000,2280,0,누락없음,19,3/27/2020,야간,금,안겹침,이상없음,3,0,AC,평일,0
5,905.4,2020-03-30 18:31:00,2020-03-30 19:37:00,3960,3780,703.9,1249.0,7,166800,43500,CARBON,0,1,0,1,43500,43500,6,123300,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43500,43500,6,123300,25950,1980,0,누락없음,19,3/31/2020,주간,월,안겹침,이상없음,4,0,AC,평일,0
6,590.0,2020-04-01 19:11:00,2020-04-01 20:12:00,3660,3600,841.8,1249.2,5,189990,55100,CARBON,0,1,0,0,0,0,5,189990,55100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39600,39600,4,150390,55100,2820,0,누락없음,19,4/2/2020,주간,수,안겹침,이상없음,4,0,C,평일,0
7,2613.6,2020-04-04 01:56:00,2020-04-04 05:32:00,12960,12660,479.7,1256.7,7,127420,33000,SUS,0,0,1,0,0,0,6,118220,33000,1,9200,9200,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,6,103420,33000,1080,0,누락없음,17,4/4/2020,야간,토,안겹침,이상없음,4,0,CS,주말,0
8,3439.4,2020-04-05 10:46:00,2020-04-05 18:04:00,26280,25980,555.2,1251.5,5,125150,50000,ALLOY,1,0,0,2,29650,19700,3,95500,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29650,19700,3,95500,50000,43440,0,누락없음,20,4/6/2020,주간,일,안겹침,이상없음,6,0,AC,주말,0
9,1947.2,2020-04-07 15:25:00,2020-04-07 18:16:00,10260,9960,463.5,1259.8,7,99900,23500,ALLOY,1,0,0,2,26400,13200,3,51100,23500,2,22400,11200,0,0,0,0,0,0,0,0,0,0,0,0,2,22400,11200,5,77500,23500,1980,0,누락없음,17,4/8/2020,주간,화,안겹침,이상없음,4,0,ACS,평일,0
10,909.8,2020-04-13 18:48:00,2020-04-13 20:19:00,5460,5400,682.4,1254.6,6,183400,44000,CARBON,0,1,0,1,21350,21350,4,118050,34850,1,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,2,69700,34850,4,113700,44000,36120,0,누락없음,17,4/14/2020,주간,월,안겹침,이상없음,3,0,ACS,주말,0
