,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1,792.5,8/6/2019 15:45,8/6/2019 18:29,9840,502.6,1258.1,2,27048,13524,ALLOY,1,0,0,61260,15,2,27048,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27048,13524,0,0,0,0,누락없음,9720,8/7/2019,주간,화,안겹침,이상없음,3,0,A,평일,0
1,1,329.8,8/16/2019 18:00,8/16/2019 19:10,4200,637.3,1242.8,5,55420,12310,SUS,0,0,1,23880,22,0,0,0,4,49240,12310,1,6180,6180,0,0,0,0,0,0,0,0,0,0,0,0,1,6180,6180,4,49240,12310,0,누락없음,3960,8/16/2019,주간,금,안겹침,이상없음,3,0,CS,평일,0
2,1,1386.9,8/18/2019 11:16,8/18/2019 18:37,26460,663.1,1229.0,4,31060,8330,SUS,0,0,1,35340,23,0,0,0,0,0,0,4,31060,8330,0,0,0,0,0,0,0,0,0,0,0,0,4,31060,8330,0,0,0,0,누락없음,7980,8/19/2019,주간,일,겹침,이상없음,4,4,S,주말,0
3,1,188.4,8/17/2019 23:04,8/18/2019 1:27,8580,573.7,659.3,4,31060,8330,SUS,0,0,1,55320,23,0,0,0,0,0,0,4,31060,8330,0,0,0,0,0,0,0,0,0,0,0,0,4,31060,8330,0,0,0,0,누락없음,-9900,8/19/2019,주간,토,안겹침,이상없음,5,0,S,주말,0
4,1,661.1,8/30/2019 6:39,8/30/2019 8:54,8100,705.2,1238.9,5,32450,8000,CARBON,0,1,0,1020,34,0,0,0,3,18000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14450,8000,3,18000,6000,0,강종누락,8040,8/30/2019,야간,금,안겹침,이상없음,5,0,C,평일,0
5,1,914.8,9/3/2019 8:40,9/3/2019 13:36,17760,99.2,657.3,7,51540,9600,CARBON,0,1,0,270120,35,0,0,0,6,41940,6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,9600,6,41940,6990,0,강종누락,10500,9/4/2019,야간,화,안겹침,이상없음,4,0,C,평일,0
6,1,1829.7,9/3/2019 23:31,9/4/2019 8:48,33420,661.8,1262.5,7,51540,9600,CARBON,0,1,0,35700,35,0,0,0,6,41940,6990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,9600,6,41940,6990,0,강종누락,26160,9/4/2019,야간,화,겹침,이상없음,7,7,C,평일,0
7,1,787.1,9/24/2019 7:37,9/24/2019 10:16,9540,621.9,1260.7,6,38170,9600,CARBON,0,1,0,1320,46,0,0,0,5,28570,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9600,9600,5,28570,5760,0,강종누락,8820,9/24/2019,야간,화,안겹침,이상없음,1,0,C,평일,0
8,1,390.3,9/25/2019 6:28,9/25/2019 7:50,4920,539.6,1252.3,3,20080,8000,ALLOY,1,0,0,2280,47,2,12080,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20080,8000,0,0,0,0,강종누락,4860,9/25/2019,야간,수,겹침,이상없음,6,1,A,평일,0
9,1,629.7,10/1/2019 6:38,10/1/2019 8:46,7680,687.0,1252.2,4,37970,15200,CARBON,0,1,0,1020,51,0,0,0,4,37970,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31380,15200,1,6590,6590,0,누락없음,7620,10/1/2019,야간,화,안겹침,이상없음,7,0,C,평일,0
10,1,387.4,10/15/2019 6:29,10/15/2019 7:48,4740,767.9,1261.3,4,22220,6910,ALLOY,1,0,0,660,61,4,22220,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22220,6910,0,0,0,0,누락없음,4620,10/15/2019,야간,화,안겹침,이상없음,7,0,A,평일,0
11,1,636.9,10/16/2019 6:36,10/16/2019 8:41,7500,728.3,1219.7,5,40330,10500,CARBON,0,1,0,1080,62,2,14310,7160,3,26020,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14310,7160,3,26020,10500,0,누락없음,7440,10/16/2019,야간,수,안겹침,이상없음,4,0,AC,평일,0
12,1,1252.8,12/3/2019 7:28,12/3/2019 10:56,12480,549.9,1251.8,8,65310,9020,CARBON,0,1,0,1800,73,4,29230,8770,4,36080,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29230,8770,4,36080,9020,0,누락없음,11940,12/3/2019,야간,화,안겹침,이상없음,3,0,AC,평일,0
13,1,831.5,12/17/2019 4:25,12/17/2019 6:47,8520,626.4,1257.3,6,49220,10310,ALLOY,1,0,0,1140,78,4,35860,10310,2,13360,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35860,10310,2,13360,6680,0,누락없음,8160,12/17/2019,야간,화,안겹침,이상없음,4,0,AC,평일,0
