,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,11.149638175964355,66.32533149229988
1,46.367103576660156,45.557622820326415
2,13.556300163269043,39.596561754835136
3,20.900331497192383,40.23894687321406
4,18.352216720581055,47.29935013394061
5,10.323119163513184,31.330877913239696
6,14.195290565490723,66.29759100336618
7,20.86090660095215,38.87030370641538
8,22.766864776611328,50.44753294842855
9,12.477635383605957,63.28916001063762
average,19.094940662384033,48.925327865670354
