,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,41.015533447265625,112.54485333082043
1,45.46757125854492,123.03082411388395
2,26.59010124206543,50.84618181513855
3,23.39827537536621,62.721007191026764
4,42.850433349609375,103.81838519473156
5,26.2132511138916,69.8710087470713
6,31.139768600463867,84.48024419967136
7,29.134349822998047,72.73472165681608
8,50.78070068359375,101.20296186213147
9,36.64875411987305,64.23622678904057
average,35.323873901367186,84.54864149003319
