,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,2,146.2,8/12/2019 16:18,8/12/2019 16:41,1380,739.6,1273.6,9,58230,6470,CARBON,0,1,0,1437360,8,0,0,0,9,58230,6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58230,6470,0,누락없음,1320,8/12/2019,야간,월,안겹침,이상없음,6,0,C,주말,0
1,2,345.6,8/25/2019 0:47,8/25/2019 3:38,10260,491.1,660.4,7,75090,12310,CARBON,0,1,0,73380,15,0,0,0,7,75090,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,75090,12310,0,누락없음,6300,8/26/2019,주간,일,안겹침,이상없음,7,0,C,주말,0
2,2,532.3,8/28/2019 18:19,8/28/2019 19:18,3540,734.1,1264.4,7,47110,6730,CARBON,0,1,0,1320,18,0,0,0,7,47110,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47110,6730,0,누락없음,3480,8/29/2019,주간,수,안겹침,이상없음,2,0,C,평일,0
3,3,306.1,9/7/2019 11:24,9/7/2019 11:58,2040,628.1,1228.6,5,79500,17600,SUS,0,0,1,1140,22,0,0,0,0,0,0,5,79500,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79500,17600,0,누락없음,1980,9/7/2019,야간,토,안겹침,이상없음,10,0,S,주말,0
4,3,782.4,9/9/2019 3:25,9/9/2019 4:45,4800,580.8,1259.4,7,52710,7530,CARBON,0,1,0,14460,24,0,0,0,7,52710,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52710,7530,0,누락없음,4620,9/9/2019,야간,월,안겹침,이상없음,8,0,C,평일,0
5,2,153.7,9/9/2019 6:34,9/9/2019 6:57,1380,831.4,1256.5,5,65890,22850,CARBON,0,1,0,900,25,0,0,0,5,65890,22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65890,22850,0,누락없음,1380,9/9/2019,야간,월,안겹침,이상없음,6,0,C,평일,0
6,3,558.7,9/11/2019 0:52,9/11/2019 1:49,3420,665.0,1241.0,8,46400,5800,CARBON,0,1,0,6360,26,0,0,0,8,46400,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46400,5800,0,누락없음,3360,9/11/2019,야간,수,안겹침,이상없음,10,0,C,평일,0
7,3,625.7,9/16/2019 18:38,9/16/2019 19:42,3840,631.4,1252.0,8,54280,7750,CARBON,0,1,0,1320,28,0,0,0,8,54280,7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54280,7750,0,누락없음,3780,9/17/2019,주간,월,안겹침,이상없음,8,0,C,주말,0
8,3,245.6,9/17/2019 17:59,9/17/2019 18:26,1620,607.1,1242.8,2,14630,8560,SUS,0,0,1,5100,29,0,0,0,0,0,0,2,14630,8560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14630,8560,0,누락없음,1620,9/18/2019,주간,화,안겹침,이상없음,8,0,S,평일,0
9,3,702.1,9/19/2019 19:12,9/19/2019 20:22,4200,527.5,1258.5,10,71670,7620,CARBON,0,1,0,1680,31,0,0,0,10,71670,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,71670,7620,0,누락없음,4080,9/20/2019,주간,목,안겹침,이상없음,3,0,C,평일,0
10,2,926.9,10/2/2019 19:29,10/2/2019 21:16,6420,554.4,1262.0,6,40530,7030,CARBON,0,1,0,2040,41,0,0,0,6,40530,7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40530,7030,0,누락없음,6360,10/3/2019,주간,수,안겹침,이상없음,6,0,C,평일,0
11,3,1251.7,10/4/2019 3:29,10/4/2019 6:13,9840,734.5,1256.6,9,91760,12380,CARBON,0,1,0,3900,39,0,0,0,8,80610,12380,1,11150,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91760,12380,0,누락없음,9480,10/4/2019,야간,금,안겹침,이상없음,5,0,CS,평일,0
12,2,127.1,10/12/2019 8:04,10/12/2019 8:29,1500,420.6,647.2,12,88440,8580,CARBON,0,1,0,60660,48,0,0,0,12,88440,8580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,88440,8580,0,누락없음,-23280,10/14/2019,주간,토,안겹침,이상없음,5,0,C,주말,0
13,3,65.1,10/12/2019 8:08,10/12/2019 8:26,1080,516.2,663.0,8,72160,9020,CARBON,0,1,0,23820,45,0,0,0,8,72160,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72160,9020,0,누락없음,-24420,10/14/2019,야간,토,안겹침,이상없음,5,0,C,주말,0
14,2,420.6,10/14/2019 19:09,10/14/2019 20:07,3480,749.5,1253.3,5,28660,7620,CARBON,0,1,0,840,49,0,0,0,5,28660,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28660,7620,0,누락없음,3240,10/15/2019,주간,월,안겹침,이상없음,7,0,C,평일,0
15,3,954.9,11/8/2019 2:53,11/8/2019 4:46,6780,574.7,1261.8,10,83180,9410,CARBON,0,1,0,1380,62,0,0,0,10,83180,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,83180,9410,0,누락없음,6720,11/8/2019,야간,금,안겹침,이상없음,8,0,C,평일,0
16,2,17.4,11/18/2019 18:44,11/18/2019 18:56,720,665.9,696.4,9,87680,9940,CARBON,0,1,0,3180,73,0,0,0,9,87680,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87680,9940,0,누락없음,-960,11/19/2019,주간,월,안겹침,이상없음,9,0,C,주말,0
17,3,75.6,11/23/2019 7:21,11/23/2019 7:39,1080,441.5,652.3,16,113730,7940,CARBON,0,1,0,8400,71,0,0,0,16,113730,7940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,113730,7940,0,누락없음,-9840,11/25/2019,야간,토,안겹침,이상없음,8,0,C,주말,0
