,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
0,heat,0,1,95.34290843806103,,,increasing 0,885.0999999999999,9.283333333333333,3899.5,20,1255.3,0,0,16,[],2020-01-01 10:07:00,370.2,2020-01-01 00:00:00,370.1,,,2020-01-01 19:24:00,1255.3,,0,,
1,open,,0,,,,,,,3.599999999976717,20,,,,,,2020-01-02 07:34:00,1252.8,,,,,2020-01-02 07:39:00,814.1,,,,
2,reheat,,0,,,,,,,86.70000000006985,20,,,,1,,2020-01-02 07:39:00,814.1,,,,,2020-01-02 07:50:00,,,,,
3,open,,0,,,,,,,35.59999999997672,20,,,,,,2020-01-02 07:50:00,1258.9,,,,,2020-01-02 08:02:00,785.3,,,,
4,reheat,,0,,,,,,,72.29999999993015,20,,,,1,,2020-01-02 08:02:00,785.3,,,,,2020-01-02 08:10:00,,,,,
5,open,,0,,,,,,,24.79999999993015,20,,,,,,2020-01-02 08:14:00,1269.6,,,,,2020-01-02 08:23:00,826.1,,,,
6,reheat,,0,,,,,,,87.90000000002328,20,,,,0,,2020-01-02 08:23:00,826.1,,,,,2020-01-02 08:32:00,,,,,
7,open,,0,,,,,,,28.300000000046566,20,,,,,,2020-01-02 08:36:00,1280.3,,,,,2020-01-02 08:48:00,695.4,,,,
8,reheat,,0,,,,,,,92.59999999997672,20,,,,3,,2020-01-02 08:48:00,695.4,,,,,2020-01-02 08:57:00,,,,,
9,hold,,0,,,,,,,38.40000000002328,20,,,,,,2020-01-02 08:57:00,1259.8,,,,,2020-01-02 09:01:00,1273.5,,,1265.04,
10,open,,0,,,,,,,21.0,20,,,,,,2020-01-02 09:01:00,1273.5,,,,,2020-01-02 09:10:00,647.6,,,,
11,reheat,,0,,,,,,,116.39999999990687,20,,,,2,,2020-01-02 09:10:00,647.6,,,,,2020-01-02 09:21:00,,,,,
12,hold,,0,,,,,,,36.5,20,,,,,,2020-01-02 09:21:00,1257.6,,,,,2020-01-02 09:25:00,1269.1,,,1261.1200000000001,
13,open,,0,,,,,,,15.800000000046566,20,,,,,,2020-01-02 09:25:00,1269.1,,,,,2020-01-02 09:32:00,684.8,,,,
14,reheat,,0,,,,,,,245.69999999995343,20,,,,1,,2020-01-02 09:32:00,684.8,,,,,2020-01-02 09:56:00,,,,,
15,hold,,0,,,,,,,1080.2000000000698,20,,,,,,2020-01-02 09:56:00,1270.2,,,,,2020-01-02 15:36:00,1253.3,,,1257.7812316715542,
16,open,,0,,,,,,,1.6999999999534339,20,,,,,,2020-01-02 15:36:00,1253.3,,,,,2020-01-02 15:40:00,846.5,,,,
17,reheat,,0,,,,,,,34.20000000006985,20,,,,1,,2020-01-02 15:40:00,846.5,,,,,2020-01-02 15:44:00,,,,,
18,open,,0,,,,,,,1.7999999999301508,20,,,,,,2020-01-02 15:44:00,1210.7,,,,,2020-01-02 15:48:00,778.0,,,,
19,reheat,,0,,,,,,,35.90000000002328,20,,,,0,,2020-01-02 15:48:00,778.0,,,,,2020-01-02 15:52:00,,,,,
20,open,,0,,,,,,,1.8000000000465661,20,,,,,,2020-01-02 15:52:00,1156.0,,,,,2020-01-02 15:55:00,786.0,,,,
21,reheat,,0,,,,,,,148.29999999993015,20,,,,1,,2020-01-02 15:55:00,786.0,,,,,2020-01-02 16:11:00,,,,,
22,heat,1,0,1229.5,,,increasing 0,491.80000000000007,0.4,299.80000000004657,20,1249.7,0,0,1,"['191008-12321-001', '191216-19008-005', '191216-19008-005', '191210-19004-001', '191209-19151-008', '191209-19151-007']",2020-01-02 19:05:00,757.9,2020-01-02 19:05:00,757.9,2020-01-02 18:55:00,,2020-01-02 19:29:00,1249.7,,0,,
