,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
0,heat,1,0,727.5652173913044,,,increasing 0,836.6999999999999,1.15,969.0,17,1261.3,0,0,1,"['191218-15200-006', '191218-15200-007', '191218-15200-005', '191218-15200-004', '191218-15200-003']",2020-01-02 16:57:00,424.6,2020-01-02 16:57:00,424.6,2020-01-02 14:26:00,,2020-01-02 18:06:00,1261.3,,0,,
1,open,,0,,,,,,,13.79999999993015,17,,,,,,2020-01-03 11:11:00,1272.3,,,,,2020-01-03 11:19:00,814.4,,,,
2,reheat,,0,,,,,,,25.5,17,,,,2,,2020-01-03 11:19:00,814.4,,,,,2020-01-03 11:23:00,,,,,
3,open,,0,,,,,,,12.099999999976717,17,,,,,,2020-01-03 11:27:00,1270.2,,,,,2020-01-03 11:32:00,846.1,,,,
4,reheat,,0,,,,,,,32.300000000046566,17,,,,1,,2020-01-03 11:32:00,846.1,,,,,2020-01-03 11:37:00,,,,,
5,open,,0,,,,,,,6.900000000023283,17,,,,,,2020-01-03 11:40:00,1276.7,,,,,2020-01-03 11:44:00,887.8,,,,
6,reheat,,0,,,,,,,85.0,17,,,,1,,2020-01-03 11:44:00,887.8,,,,,2020-01-03 11:57:00,,,,,
7,hold,,0,,,,,,,256.4000000000233,17,,,,,,2020-01-03 11:57:00,1255.4,,,,,2020-01-03 13:20:00,1274.3,,,1255.5535714285713,
8,open,,0,,,,,,,13.800000000046566,17,,,,,,2020-01-03 13:20:00,1274.3,,,,,2020-01-03 13:29:00,781.2,,,,
9,reheat,,0,,,,,,,68.19999999995343,17,,,,0,,2020-01-03 13:29:00,781.2,,,,,2020-01-03 13:39:00,,,,,
10,hold,,0,,,,,,,34.40000000002328,17,,,,,,2020-01-03 13:39:00,1245.8,,,,,2020-01-03 13:49:00,1274.6,,,1255.7363636363636,
11,open,,0,,,,,,,5.099999999976717,17,,,,,,2020-01-03 13:49:00,1274.6,,,,,2020-01-03 13:54:00,743.1,,,,
12,reheat,,0,,,,,,,81.59999999997672,17,,,,2,,2020-01-03 13:54:00,743.1,,,,,2020-01-03 14:04:00,,,,,
13,open,,0,,,,,,,41.0,17,,,,,,2020-01-03 14:04:00,1268.5,,,,,2020-01-03 14:19:00,640.5,,,,
14,reheat,,0,,,,,,,109.70000000006985,17,,,,2,,2020-01-03 14:19:00,640.5,,,,,2020-01-03 14:31:00,,,,,
15,open,,0,,,,,,,45.89999999990687,17,,,,,,2020-01-03 14:31:00,1274.7,,,,,2020-01-03 14:43:00,710.1,,,,
16,reheat,,0,,,,,,,110.90000000002328,17,,,,1,,2020-01-03 14:43:00,710.1,,,,,2020-01-03 14:55:00,,,,,
17,hold,,0,,,,,,,376.5999999999767,17,,,,,,2020-01-03 14:55:00,1263.4,,,,,2020-01-03 16:35:00,1270.1,,,1255.7178217821781,
18,open,,0,,,,,,,18.900000000023283,17,,,,,,2020-01-03 16:35:00,1270.1,,,,,2020-01-03 16:43:00,878.7,,,,
19,reheat,,0,,,,,,,49.300000000046566,17,,,,0,,2020-01-03 16:43:00,878.7,,,,,2020-01-03 16:51:00,,,,,
20,hold,,0,,,,,,,198.29999999993015,17,,,,,,2020-01-03 16:51:00,1246.3,,,,,2020-01-03 17:50:00,1269.4,,,1255.4599999999998,
21,open,,0,,,,,,,27.5,17,,,,,,2020-01-03 17:50:00,1269.4,,,,,2020-01-03 18:01:00,850.9,,,,
22,reheat,,0,,,,,,,51.20000000006985,17,,,,1,,2020-01-03 18:01:00,850.9,,,,,2020-01-03 18:09:00,,,,,
23,heat,2,0,816.2222222222222,,,increasing 0,734.6,0.9,780.2000000000698,17,1255.0,0,0,1,"['191218-15200-006', '191218-15200-007', '190411-19581-008', '191217-19234-024', '191217-19234-024', '191217-19234-024']",2020-01-03 18:54:00,520.4,2020-01-03 18:54:00,520.4,2020-01-03 18:26:00,,2020-01-03 19:48:00,1255.0,,0,,
24,open,,0,,,,,,,17.5,17,,,,,,2020-01-04 09:52:00,1270.4,,,,,2020-01-04 10:02:00,787.3,,,,
25,reheat,,0,,,,,,,77.69999999995343,17,,,,0,,2020-01-04 10:02:00,787.3,,,,,2020-01-04 10:14:00,,,,,
