,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,3,0.0,2020-01-01 08:26:00,2020-01-01 11:19:00,933.0,heat,"['191127-19581-001', '191127-19581-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001']",,,,,,GAS OFF/TEMP OFF,1.0,179.44508670520233,increasing 0,517.4,2.8833333333333333,629.6,0,0.0,37.0,112.2,2020-01-01 08:26:00,112.2,,629.6,0.0,
1,3,0.0,2020-01-01 11:19:00,2020-01-01 20:22:00,1623.5,heat,"['191127-19581-001', '191127-19581-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001']",,,,,,GAS OFF/TEMP OFF,1.0,1.9889502762430935,holding 0,18.0,9.05,647.6,0,0.0,37.0,629.6,2020-01-01 08:26:00,112.2,0,647.6,0.0,
2,3,0.0,2020-01-01 20:22:00,2020-01-02 05:31:00,2894.0,heat,"['191127-19581-001', '191127-19581-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001', '190807-19240-001']",,,,,,GAS OFF/TEMP OFF,1.0,64.04371584699453,increasing 1,585.9999999999999,9.15,1233.6,0,0.0,37.0,647.6,2020-01-01 08:26:00,112.2,2020-01-01 11:19:00,1233.6,0.0,
3,3,1.0,2020-01-03 04:08:00,2020-01-03 05:43:00,935.0,heat,"['191025-19581-002', '191209-19151-003', '191209-19151-017', '190613-12321-005', '190812-19968-003', '191211-12500-004', '191211-12500-009']",,,,,,OK,0.0,320.96842105263147,increasing 0,508.19999999999993,1.5833333333333333,1255.6,0,0.0,1.0,747.4,2020-01-03 04:08:00,747.4,2020-01-03 03:43:00,1255.6,0.0,
4,3,2.0,2020-01-06 19:04:00,2020-01-06 19:41:00,338.3999999985099,heat,"['191203-19743-001', '191125-12321-002', '191008-12321-001', '가열로다이', '가열로다이']",,,,,,OK,0.0,684.9729729729727,increasing 0,422.3999999999999,0.6166666666666667,1256.1,0,0.0,2.0,833.7,2020-01-06 19:04:00,833.7,2020-01-05 11:27:00,1256.1,0.0,
5,3,3.0,2020-01-07 16:11:00,2020-01-07 17:29:00,727.8999999985098,heat,"['200105-19180-272', '200105-19180-271', '200105-19180-270', '200105-19180-269', '200105-19180-268', '200105-19180-267', '200105-19180-266', '200105-19180-265']",,,,,,OK,0.0,360.76923076923066,increasing 0,468.99999999999983,1.3,1257.6,0,0.0,27.0,788.6,2020-01-07 16:11:00,788.6,2020-01-07 16:06:00,1257.6,0.0,
6,3,4.0,2020-01-08 15:31:00,2020-01-08 16:07:00,341.70000000111764,heat,"['191030-12321-001', '191118-12005-003', '190828-15198-001', '191118-12005-002']",,,,,,OK,0.0,633.6666666666666,increasing 0,380.19999999999993,0.6,1255.6,0,0.0,2.0,875.4,2020-01-08 15:31:00,875.4,2020-01-08 15:27:00,1255.6,0.0,
7,3,5.0,2020-01-09 14:22:00,2020-01-09 14:50:00,265.6999999992549,heat,"['191126-15224-009', '191209-19151-024', '191126-15224-002', '200110-051', '200110-051', '200110-051', '200110-051']",,,,,,OK,0.0,827.1428571428571,increasing 0,386.0,0.4666666666666667,1250.0,0,0.0,1.0,864.0,2020-01-09 14:22:00,864.0,2020-01-09 14:02:00,1250.0,0.0,
8,3,6.0,2020-01-12 05:23:00,2020-01-12 10:16:00,208.7000000011176,heat,"['200107-13134-003', '200107-13134-003', '200107-13134-002', '200107-13134-002', '200107-13134-002', '200107-13134-002', '191105-12005-001', '200107-13134-001', '200107-13134-001', '200107-13134-001', '200107-13134-001']",,,,,,OK,0.0,3.03071672354949,holding 0,14.800000000000011,4.883333333333334,409.7,0,0.0,227.0,394.9,2020-01-11 08:25:00,462.0,0,409.7,0.0,
9,3,6.0,2020-01-12 10:16:00,2020-01-12 19:51:00,1405.2999999988824,heat,"['200107-13134-003', '200107-13134-003', '200107-13134-002', '200107-13134-002', '200107-13134-002', '200107-13134-002', '191105-12005-001', '200107-13134-001', '200107-13134-001', '200107-13134-001', '200107-13134-001']",,,,,,OK,0.0,24.72,increasing 0,236.90000000000003,9.583333333333334,646.6,0,0.0,227.0,409.7,2020-01-11 08:25:00,462.0,2020-01-10 23:38:00,646.6,0.0,
10,3,6.0,2020-01-12 19:51:00,2020-01-13 00:19:00,618.0,heat,"['200107-13134-003', '200107-13134-003', '200107-13134-002', '200107-13134-002', '200107-13134-002', '200107-13134-002', '191105-12005-001', '200107-13134-001', '200107-13134-001', '200107-13134-001', '200107-13134-001']",,,,,,OK,0.0,1.0970149253731292,holding 1,4.899999999999976,4.466666666666667,651.5,0,0.0,227.0,646.6,2020-01-11 08:25:00,462.0,0,651.5,0.0,
11,3,6.0,2020-01-13 00:19:00,2020-01-13 08:31:00,2873.2000000011176,heat,"['200107-13134-003', '200107-13134-003', '200107-13134-002', '200107-13134-002', '200107-13134-002', '200107-13134-002', '191105-12005-001', '200107-13134-001', '200107-13134-001', '200107-13134-001', '200107-13134-001']",,,,,,OK,0.0,72.71951219512195,increasing 1,596.3,8.2,1247.8,0,0.0,227.0,651.5,2020-01-11 08:25:00,462.0,2020-01-12 19:51:00,1247.8,0.0,
