,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,5,20.0,2020-02-02 07:38:00,2020-02-02 08:01:00,133.0,heat,"['200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008']",,,,,,OK,0.0,639.913043478261,increasing 0,245.30000000000007,0.38333333333333336,639.2,0,0.0,287.0,393.9,2020-02-02 07:39:00,406.6,2020-02-01 12:59:00,639.2,0.0,
1,5,20.0,2020-02-02 08:01:00,2020-02-02 22:28:00,1665.0999999996275,heat,"['200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008']",,,,,,OK,0.0,0.8304498269896194,holding 0,12.0,14.45,651.2,0,0.0,287.0,639.2,2020-02-02 07:39:00,406.6,0,651.2,0.0,
2,5,20.0,2020-02-02 22:28:00,2020-02-03 11:32:00,4227.4000000003725,heat,"['200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200121-19226-002', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008', '200115-19234-008']",,,,,,OK,0.0,46.30102040816327,increasing 1,605.0,13.066666666666665,1256.2,0,0.0,287.0,651.2,2020-02-02 07:39:00,406.6,2020-02-02 08:01:00,1256.2,0.0,
3,5,21.0,2020-02-04 02:56:00,2020-02-04 13:27:00,3471.2999999988824,heat,"['200204-19180-471', '200204-19180-470', '200204-19180-469', '200204-19180-468', '200204-19180-467', '200204-19180-466', '200204-19180-472', '가열로다이']",,,,,,OK,0.0,56.95721077654515,increasing 0,599.0,10.516666666666667,1256.3,2020-02-04 03:33:00,1.0,49.0,657.3,2020-02-04 02:55:00,658.5,2020-02-04 02:30:00,1256.3,532.3,
4,5,22.0,2020-02-05 02:49:00,2020-02-05 15:17:00,3568.699999999255,heat,"['200204-19180-484', '200204-19180-482', '200204-19180-481', '200204-19180-480', '200204-19180-483', '200204-19180-479', '가열로다이']",,,,,,OK,0.0,50.278074866310156,increasing 0,626.8,12.466666666666667,1256.8,2020-02-05 03:29:00,1.0,42.0,630.0,2020-02-05 02:50:00,665.3,2020-02-05 01:26:00,1256.8,512.7,
5,5,23.0,2020-02-06 01:24:00,2020-02-06 03:40:00,685.1999999992548,heat,"['가열로다이', '200204-19180-479', '200204-19180-480', '200204-19180-481', '200204-19180-482', '200204-19180-483', '200204-19180-484']",,,,,,OK,0.0,158.2058823529412,increasing 0,358.6,2.2666666666666666,1264.0,0,0.0,3.0,905.4,2020-02-06 01:23:00,897.6,2020-02-06 01:02:00,1264.0,0.0,
6,5,24.0,2020-02-07 02:31:00,2020-02-07 09:06:00,2772.5999999996275,heat,"['200106-15200-003', '200106-15200-001', '200115-19234-016', '200115-19234-016', '200115-19234-016', '200115-19234-016', '200115-19234-016', '200115-19234-016']",,,,,,OK,0.0,82.48101265822787,increasing 0,543.0000000000001,6.583333333333332,1234.9,0,0.0,10.0,691.9,2020-02-07 02:30:00,687.6,2020-02-07 01:45:00,1234.9,0.0,
7,5,25.0,2020-02-08 22:30:00,2020-02-09 01:09:00,208.40000000037256,heat,"['200106-15200-001', '200106-15200-003', '200106-15200-002']",,,,,,OK,0.0,46.11320754716983,increasing 0,122.20000000000003,2.65,652.2,0,0.0,381.0,530.0,2020-02-08 22:07:00,519.6,2020-02-08 04:56:00,652.2,0.0,
8,5,25.0,2020-02-09 01:09:00,2020-02-09 10:49:00,696.7999999988824,heat,"['200106-15200-001', '200106-15200-003', '200106-15200-002']",,,,,,OK,0.0,1.6862068965517196,holding 0,16.299999999999955,9.666666666666666,668.5,0,0.0,381.0,652.2,2020-02-08 22:07:00,519.6,0,668.5,0.0,
9,5,25.0,2020-02-09 10:49:00,2020-02-09 20:31:00,2465.300000000745,heat,"['200106-15200-001', '200106-15200-003', '200106-15200-002']",,,,,,OK,0.0,57.793814432989684,increasing 1,560.5999999999998,9.7,1229.1,0,0.0,381.0,668.5,2020-02-08 22:07:00,519.6,2020-02-09 01:09:00,1229.1,0.0,
