,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,가스사용량,가열로 번호,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,소재 list,시작시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,작업일자,종료시간,종료온도,주/야간,최종 가열시작 온도,평균온도,평일/주말
0,heat,0,1,532.5230769230769,,,increasing 0,1153.8,2.1666666666666665,1122.7000000011176,2,1260.5,0,0,3,"['200204-19180-367', '200204-19180-366', '200204-19180-365', '200204-19180-363', '200204-19180-362', '200204-19180-368', '200204-19180-364']",2020-01-03 08:59:00,106.7,2020-01-03 08:59:00,106.7,,,2020-01-03 11:09:00,1260.5,,0,,
1,open,,0,,,,,,,3.5,2,,,,,,2020-01-03 15:29:00,1259.5,,,,,2020-01-03 16:06:00,499.2,,,,
2,reheat,,0,,,,,,,205.5,2,,,,1,,2020-01-03 16:06:00,499.2,,,,,2020-01-03 16:30:00,,,,,
3,open,,0,,,,,,,5.200000001117587,2,,,,,,2020-01-03 16:31:00,1053.9,,,,,2020-01-03 17:00:00,411.8,,,,
4,reheat,,0,,,,,,,391.19999999925494,2,,,,2,,2020-01-03 17:00:00,411.8,,,,,2020-01-03 17:45:00,,,,,
5,hold,,0,,,,,,,170.59999999962747,2,,,,,,2020-01-03 17:45:00,1076.9,,,,,2020-01-03 18:01:00,1122.2,,,1098.8411764705882,
6,open,,0,,,,,,,1.800000000745058,2,,,,,,2020-01-03 18:01:00,1122.2,,,,,2020-01-03 18:09:00,616.1,,,,
7,reheat,,0,,,,,,,979.7999999988824,2,,,,1,,2020-01-03 18:09:00,616.1,,,,,2020-01-03 19:47:00,,,,,
8,hold,,0,,,,,,,771.1000000014901,2,,,,,,2020-01-03 19:47:00,1257.0,,,,,2020-01-03 21:43:00,1257.6,,,1255.1170940170941,
9,open,,0,,,,,,,0.0,2,,,,,,2020-01-03 21:43:00,1257.6,,,,,2020-01-03 21:45:00,1005.9,,,,
10,reheat,,0,,,,,,,98.39999999850988,2,,,,1,,2020-01-03 21:45:00,1005.9,,,,,2020-01-03 22:01:00,,,,,
11,hold,,0,,,,,,,1093.1000000014901,2,,,,,,2020-01-03 22:01:00,1270.0,,,,,2020-01-04 02:53:00,1254.3,,,1252.241296928328,
12,open,,0,,,,,,,3.599999999627471,2,,,,,,2020-01-04 02:53:00,1254.3,,,,,2020-01-04 02:56:00,1023.0,,,,
13,reheat,,0,,,,,,,61.40000000037253,2,,,,4,,2020-01-04 02:56:00,1023.0,,,,,2020-01-04 03:11:00,,,,,
14,hold,,0,,,,,,,851.8999999985099,2,,,,,,2020-01-04 03:11:00,1260.4,,,,,2020-01-04 08:19:00,1274.1,,,1253.6440129449838,
15,open,,0,,,,,,,12.600000001490116,2,,,,,,2020-01-04 08:19:00,1274.1,,,,,2020-01-04 08:26:00,986.5,,,,
16,reheat,,0,,,,,,,73.39999999850988,2,,,,1,,2020-01-04 08:26:00,986.5,,,,,2020-01-04 08:42:00,,,,,
17,hold,,0,,,,,,,28.700000001117587,2,,,,,,2020-01-04 08:42:00,1289.7,,,,,2020-01-04 08:50:00,1285.2,,,1283.4,
18,open,,0,,,,,,,16.199999999254942,2,,,,,,2020-01-04 08:50:00,1285.2,,,,,2020-01-04 08:58:00,1052.5,,,,
19,reheat,,0,,,,,,,71.5,2,,,,1,,2020-01-04 08:58:00,1052.5,,,,,2020-01-04 09:15:00,,,,,
20,hold,,0,,,,,,,19.700000001117587,2,,,,,,2020-01-04 09:15:00,1278.1,,,,,2020-01-04 09:21:00,1281.3,,,1280.2571428571428,
21,open,,0,,,,,,,17.899999998509884,2,,,,,,2020-01-04 09:21:00,1281.3,,,,,2020-01-04 09:30:00,970.6,,,,
22,reheat,,0,,,,,,,46.40000000037253,2,,,,1,,2020-01-04 09:30:00,970.6,,,,,2020-01-04 09:41:00,,,,,
23,hold,,0,,,,,,,37.59999999962747,2,,,,,,2020-01-04 09:41:00,1249.2,,,,,2020-01-04 09:51:00,1276.9,,,1267.9363636363637,
24,open,,0,,,,,,,26.800000000745058,2,,,,,,2020-01-04 09:51:00,1276.9,,,,,2020-01-04 10:02:00,978.0,,,,
25,reheat,,0,,,,,,,46.19999999925494,2,,,,1,,2020-01-04 10:02:00,978.0,,,,,2020-01-04 10:13:00,,,,,
26,hold,,0,,,,,,,41.0,2,,,,,,2020-01-04 10:13:00,1248.7,,,,,2020-01-04 10:23:00,1280.3,,,1268.0272727272727,
27,open,,0,,,,,,,21.40000000037253,2,,,,,,2020-01-04 10:23:00,1280.3,,,,,2020-01-04 10:33:00,929.7,,,,
28,reheat,,0,,,,,,,92.09999999962747,2,,,,0,,2020-01-04 10:33:00,929.7,,,,,2020-01-04 10:54:00,,,,,
29,hold,,0,,,,,,,7.0,2,,,,,,2020-01-04 10:54:00,1278.9,,,,,2020-01-04 10:56:00,1280.5,,,1279.8666666666668,
30,open,,0,,,,,,,26.600000001490116,2,,,,,,2020-01-04 10:56:00,1280.5,,,,,2020-01-04 11:09:00,815.3,,,,
31,reheat,,0,,,,,,,111.09999999962747,2,,,,2,,2020-01-04 11:09:00,815.3,,,,,2020-01-04 11:30:00,,,,,
32,open,,0,,,,,,,1.799999998882413,2,,,,,,2020-01-06 08:35:00,1252.2,,,,,2020-01-06 08:38:00,1023.4,,,,
33,reheat,,0,,,,,,,64.80000000074506,2,,,,0,,2020-01-06 08:38:00,1023.4,,,,,2020-01-06 08:57:00,,,,,
34,hold,,0,,,,,,,39.69999999925494,2,,,,,,2020-01-06 08:57:00,1251.8,,,,,2020-01-06 09:11:00,1254.2,,,1253.3733333333332,
35,open,,0,,,,,,,1.800000000745058,2,,,,,,2020-01-06 09:11:00,1254.2,,,,,2020-01-06 09:13:00,1006.2,,,,
36,reheat,,0,,,,,,,46.69999999925494,2,,,,1,,2020-01-06 09:13:00,1006.2,,,,,2020-01-06 09:25:00,,,,,
37,hold,,0,,,,,,,52.09999999962747,2,,,,,,2020-01-06 09:25:00,1267.3,,,,,2020-01-06 09:44:00,1253.7,,,1255.0600000000002,
38,open,,0,,,,,,,1.800000000745058,2,,,,,,2020-01-06 09:44:00,1253.7,,,,,2020-01-06 09:47:00,999.5,,,,
39,reheat,,0,,,,,,,71.80000000074506,2,,,,0,,2020-01-06 09:47:00,999.5,,,,,2020-01-06 10:06:00,,,,,
40,hold,,0,,,,,,,17.899999998509884,2,,,,,,2020-01-06 10:06:00,1265.7,,,,,2020-01-06 10:12:00,1255.1,,,1261.0571428571427,
41,open,,0,,,,,,,12.600000001490116,2,,,,,,2020-01-06 10:12:00,1255.1,,,,,2020-01-06 10:19:00,996.6,,,,
42,reheat,,0,,,,,,,78.89999999850988,2,,,,0,,2020-01-06 10:19:00,996.6,,,,,2020-01-06 10:42:00,,,,,
43,hold,,0,,,,,,,12.600000001490116,2,,,,,,2020-01-06 10:42:00,1252.7,,,,,2020-01-06 10:47:00,1254.9,,,1252.6499999999999,
44,open,,0,,,,,,,3.599999999627471,2,,,,,,2020-01-06 10:47:00,1254.9,,,,,2020-01-06 10:50:00,956.2,,,,
45,reheat,,0,,,,,,,92.90000000037253,2,,,,4,,2020-01-06 10:50:00,956.2,,,,,2020-01-06 11:14:00,,,,,
46,hold,,0,,,,,,,245.2999999988824,2,,,,,,2020-01-06 11:14:00,1262.7,,,,,2020-01-06 12:57:00,1255.1,,,1253.4903846153845,
47,open,,0,,,,,,,7.099999999627471,2,,,,,,2020-01-06 12:57:00,1255.1,,,,,2020-01-06 13:02:00,937.2,,,,
48,reheat,,0,,,,,,,35.80000000074506,2,,,,1,,2020-01-06 13:02:00,937.2,,,,,2020-01-06 13:11:00,,,,,
49,open,,0,,,,,,,1.799999998882413,2,,,,,,2020-01-06 13:12:00,1264.8,,,,,2020-01-06 13:16:00,861.2,,,,
50,reheat,,0,,,,,,,14.300000000745058,2,,,,1,,2020-01-06 13:16:00,861.2,,,,,2020-01-06 13:21:00,,,,,
51,heat,2,0,1506.7058823529412,,,increasing 0,426.9,0.2833333333333333,117.10000000149012,2,1265.5,0,0,1,"['200204-19180-385', '200204-19180-384', '200204-19180-383', '200204-19180-382', '200204-19180-386', '200204-19180-387', '가열로다이']",2020-01-06 13:28:00,838.6,2020-01-06 13:28:00,838.6,2020-01-06 13:21:00,,2020-01-06 13:45:00,1265.5,,0,,
52,open,,0,,,,,,,3.599999999627471,2,,,,,,2020-01-06 20:10:00,1253.4,,,,,2020-01-06 20:16:00,880.8,,,,
53,reheat,,0,,,,,,,77.70000000111759,2,,,,1,,2020-01-06 20:16:00,880.8,,,,,2020-01-06 20:33:00,,,,,
54,hold,,0,,,,,,,23.0,2,,,,,,2020-01-06 20:33:00,1255.3,,,,,2020-01-06 20:40:00,1271.8,,,1264.3,
55,open,,0,,,,,,,10.699999999254942,2,,,,,,2020-01-06 20:40:00,1271.8,,,,,2020-01-06 20:48:00,867.0,,,,
56,reheat,,0,,,,,,,68.69999999925494,2,,,,0,,2020-01-06 20:48:00,867.0,,,,,2020-01-06 21:00:00,,,,,
57,hold,,0,,,,,,,42.40000000037253,2,,,,,,2020-01-06 21:00:00,1270.1,,,,,2020-01-06 21:10:00,1282.7,,,1281.1818181818182,
58,open,,0,,,,,,,24.800000000745058,2,,,,,,2020-01-06 21:10:00,1282.7,,,,,2020-01-06 21:23:00,809.7,,,,
59,reheat,,0,,,,,,,79.29999999888241,2,,,,1,,2020-01-06 21:23:00,809.7,,,,,2020-01-06 21:38:00,,,,,
60,hold,,0,,,,,,,23.0,2,,,,,,2020-01-06 21:38:00,1291.1,,,,,2020-01-06 21:43:00,1291.0,,,1286.3166666666666,
61,open,,0,,,,,,,31.800000000745058,2,,,,,,2020-01-06 21:43:00,1291.0,,,,,2020-01-06 21:54:00,987.6,,,,
62,reheat,,0,,,,,,,54.69999999925494,2,,,,0,,2020-01-06 21:54:00,987.6,,,,,2020-01-06 22:05:00,,,,,
63,hold,,0,,,,,,,37.100000001490116,2,,,,,,2020-01-06 22:05:00,1287.6,,,,,2020-01-06 22:15:00,1282.8,,,1282.7454545454545,
64,open,,0,,,,,,,14.099999999627471,2,,,,,,2020-01-06 22:15:00,1282.8,,,,,2020-01-06 22:23:00,934.2,,,,
65,reheat,,0,,,,,,,47.59999999962747,2,,,,1,,2020-01-06 22:23:00,934.2,,,,,2020-01-06 22:34:00,,,,,
66,heat,3,0,450.49541284403676,,,increasing 0,818.4000000000001,1.8166666666666667,1087.5,2,1252.7,0,0,1,"['200105-19180-264', '200105-19180-263', '200105-19180-262', '200105-19180-261', '200105-19180-259', '200105-19180-258', '200105-19180-257', '200105-19180-260']",2020-01-07 03:31:00,434.3,2020-01-07 03:31:00,434.3,2020-01-06 22:44:00,,2020-01-07 05:20:00,1252.7,,0,,
67,open,,0,,,,,,,18.90000000037253,2,,,,,,2020-01-07 20:04:00,1279.8,,,,,2020-01-07 20:14:00,937.0,,,,
68,reheat,,0,,,,,,,65.19999999925494,2,,,,0,,2020-01-07 20:14:00,937.0,,,,,2020-01-07 20:29:00,,,,,
69,hold,,0,,,,,,,17.200000001117587,2,,,,,,2020-01-07 20:29:00,1275.1,,,,,2020-01-07 20:34:00,1278.7,,,1275.9666666666667,
70,open,,0,,,,,,,5.099999999627471,2,,,,,,2020-01-07 20:34:00,1278.7,,,,,2020-01-07 20:38:00,913.6,,,,
71,reheat,,0,,,,,,,59.90000000037253,2,,,,1,,2020-01-07 20:38:00,913.6,,,,,2020-01-07 20:51:00,,,,,
72,open,,0,,,,,,,10.399999998509884,2,,,,,,2020-01-07 20:56:00,1292.1,,,,,2020-01-07 21:03:00,909.6,,,,
73,reheat,,0,,,,,,,68.5,2,,,,3,,2020-01-07 21:03:00,909.6,,,,,2020-01-07 21:17:00,,,,,
74,hold,,0,,,,,,,22.40000000037253,2,,,,,,2020-01-07 21:17:00,1294.1,,,,,2020-01-07 21:22:00,1291.4,,,1287.0833333333333,
75,open,,0,,,,,,,24.200000001117587,2,,,,,,2020-01-07 21:22:00,1291.4,,,,,2020-01-07 21:33:00,864.0,,,,
76,reheat,,0,,,,,,,75.5,2,,,,2,,2020-01-07 21:33:00,864.0,,,,,2020-01-07 21:49:00,,,,,
77,hold,,0,,,,,,,39.69999999925494,2,,,,,,2020-01-07 21:49:00,1291.4,,,,,2020-01-07 21:58:00,1290.7,,,1287.9699999999998,
78,open,,0,,,,,,,6.900000000372529,2,,,,,,2020-01-07 21:58:00,1290.7,,,,,2020-01-07 22:03:00,981.4,,,,
79,reheat,,0,,,,,,,58.29999999888241,2,,,,1,,2020-01-07 22:03:00,981.4,,,,,2020-01-07 22:16:00,,,,,
80,hold,,0,,,,,,,8.600000001490116,2,,,,,,2020-01-07 22:16:00,1287.9,,,,,2020-01-07 22:18:00,1294.5,,,1286.4333333333334,
81,open,,0,,,,,,,25.799999998882413,2,,,,,,2020-01-07 22:18:00,1294.5,,,,,2020-01-07 22:31:00,805.1,,,,
82,reheat,,0,,,,,,,68.30000000074506,2,,,,1,,2020-01-07 22:31:00,805.1,,,,,2020-01-07 22:44:00,,,,,
83,open,,0,,,,,,,30.90000000037253,2,,,,,,2020-01-07 22:44:00,1292.4,,,,,2020-01-07 22:52:00,1003.5,,,,
84,reheat,,0,,,,,,,68.5,2,,,,1,,2020-01-07 22:52:00,1003.5,,,,,2020-01-07 23:07:00,,,,,
85,heat,4,0,434.4000000000001,,,increasing 0,398.20000000000005,0.9166666666666666,482.6000000014901,2,1248.9,0,0,0,"['191209-99010-001', '191208-99010-001', '191001-19800-025', '191001-19800-029', '191001-19800-031', '191213-99010-001', '191001-19800-027']",2020-01-08 02:29:00,850.7,2020-01-08 02:30:00,863.8,2020-01-07 23:09:00,,2020-01-08 03:24:00,1248.9,,0,,
86,open,,0,,,,,,,1.700000001117587,2,,,,,,2020-01-08 07:15:00,1256.5,,,,,2020-01-08 07:20:00,813.8,,,,
87,reheat,,0,,,,,,,88.79999999888241,2,,,,1,,2020-01-08 07:20:00,813.8,,,,,2020-01-08 07:36:00,,,,,
88,hold,,0,,,,,,,416.90000000037253,2,,,,,,2020-01-08 07:36:00,1257.5,,,,,2020-01-08 09:54:00,1255.1,,,1254.2021582733817,
89,open,,0,,,,,,,14.0,2,,,,,,2020-01-08 09:54:00,1255.1,,,,,2020-01-08 10:03:00,846.6,,,,
90,reheat,,0,,,,,,,33.20000000111759,2,,,,1,,2020-01-08 10:03:00,846.6,,,,,2020-01-08 10:12:00,,,,,
91,open,,0,,,,,,,5.199999999254942,2,,,,,,2020-01-08 10:12:00,1212.2,,,,,2020-01-08 10:15:00,885.4,,,,
92,reheat,,0,,,,,,,102.69999999925494,2,,,,1,,2020-01-08 10:15:00,885.4,,,,,2020-01-08 10:34:00,,,,,
