,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,17,1.0,2020-01-02 16:57:00,2020-01-02 18:06:00,969.0,heat,"['191218-15200-006', '191218-15200-007', '191218-15200-005', '191218-15200-004', '191218-15200-003']",,,,,,OK,0.0,727.5652173913044,increasing 0,836.6999999999998,1.15,1261.3,0,0.0,1.0,424.6,2020-01-02 16:57:00,424.6,2020-01-02 14:26:00,1261.3,0.0,
1,17,2.0,2020-01-03 18:54:00,2020-01-03 19:48:00,780.2000000000697,heat,"['191218-15200-006', '191218-15200-007', '190411-19581-008', '191217-19234-024', '191217-19234-024', '191217-19234-024']",,,,,,OK,0.0,816.2222222222223,increasing 0,734.6,0.9,1255.0,0,0.0,1.0,520.4,2020-01-03 18:54:00,520.4,2020-01-03 18:26:00,1255.0,0.0,
2,17,3.0,2020-01-04 11:51:00,2020-01-04 12:12:00,156.59999999997672,heat,"['191217-19234-024', '191217-19234-024', '191217-19234-024', '190411-19581-008']",,,,,,OK,0.0,1235.4285714285718,increasing 0,432.40000000000015,0.35,1251.2,0,0.0,1.0,818.8,2020-01-04 11:50:00,761.6,2020-01-04 11:46:00,1251.2,0.0,
3,17,5.0,2020-01-06 18:45:00,2020-01-06 18:59:00,146.69999999995343,heat,"['191019-15200-010', '191018-15200-012', '191018-15200-011', '191018-15200-014', '191018-15200-013']",,,,,,OK,0.0,1406.142857142857,increasing 0,328.1,0.2333333333333333,1252.7,0,0.0,1.0,924.6,2020-01-06 18:45:00,924.6,2020-01-06 18:34:00,1252.7,0.0,
4,17,6.0,2020-01-07 06:35:00,2020-01-07 08:03:00,1299.0,heat,"['191223-71671-001', '191223-71671-001', '191218-15200-010', '191218-15200-011', '191218-15200-012', '191218-15200-013', '191019-15200-007']",,,,,,OK,0.0,506.1136363636364,increasing 0,742.3000000000002,1.4666666666666666,1254.4,0,0.0,1.0,512.1,2020-01-07 06:35:00,512.1,2020-01-07 06:12:00,1254.4,0.0,
5,17,7.0,2020-01-08 08:35:00,2020-01-08 08:59:00,193.30000000004657,heat,"['191225-19090-005', '191225-19090-005', '191225-19090-005', '191016-19175-001']",,,,,,OK,0.0,757.9999999999997,increasing 0,303.19999999999993,0.4,1264.8,0,0.0,3.0,961.6,2020-01-08 08:35:00,961.6,2020-01-08 05:56:00,1264.8,0.0,
6,17,8.0,2020-01-09 16:49:00,2020-01-09 17:06:00,190.09999999997672,heat,"['191016-19175-001', '191210-99010-001']",,,,,,OK,0.0,1798.9411764705883,increasing 0,509.7000000000001,0.2833333333333333,1250.7,0,0.0,1.0,741.0,2020-01-09 16:49:00,741.0,2020-01-09 16:21:00,1250.7,0.0,
7,17,9.0,2020-01-12 16:15:00,2020-01-13 01:01:00,3991.1999999999534,heat,"['191206-19162-001', '191209-19151-001', '191209-19151-015', '191218-19439-002', '191129-15231-001', '191125-12321-001']",,,,,,OK,0.0,99.82129277566538,increasing 0,875.0999999999998,8.766666666666667,1259.1,0,0.0,7.0,384.0,2020-01-12 12:43:00,390.7,2020-01-10 15:45:00,1259.1,0.0,
8,17,10.0,2020-01-14 05:46:00,2020-01-14 07:14:00,948.6999999999533,heat,"['191209-19151-015', '191217-19313-001', '191209-19151-001', '190930-17035-004']",,,,,,OK,0.0,407.45454545454544,increasing 0,597.5999999999998,1.4666666666666666,1197.8,0,0.0,3.0,600.2,2020-01-14 05:46:00,600.2,2020-01-14 05:23:00,1197.8,0.0,
9,17,11.0,2020-01-15 06:17:00,2020-01-15 07:08:00,579.6999999999534,heat,"['190617-17035-003', '191119-99010-005', '191226-70053-001', '191211-19004-003']",,,,,,OK,0.0,696.8235294117646,increasing 0,592.3,0.85,1210.1,0,0.0,1.0,617.8,2020-01-15 06:17:00,617.8,2020-01-15 05:03:00,1210.1,0.0,
