,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,STATUS,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도
0,6,0.0,2020-01-01 00:21:00,2020-01-01 21:10:00,1621.0999999999767,heat,[],,,,,,NO MATERIAL,1.0,0.03843074459567709,holding 0,0.8000000000000114,20.816666666666666,351.0,0,0.0,370.0,350.2,2020-01-01 00:00:00,349.6,0,351.0,0.0,
1,6,0.0,2020-01-01 21:10:00,2020-01-02 06:54:00,3381.0999999999767,heat,[],,,,,,NO MATERIAL,1.0,81.67808219178083,increasing 0,795.0,9.733333333333333,1146.0,0,0.0,370.0,351.0,2020-01-01 00:00:00,349.6,,1146.0,0.0,
2,6,1.0,2020-01-03 02:43:00,2020-01-03 10:29:00,4996.699999999953,heat,"['191218-19054-001', '191218-19054-001', '191218-19054-001', '191218-19054-001', '191218-19054-011']",,,,,,OK,0.0,90.96566523605152,increasing 0,706.5000000000001,7.7666666666666675,1206.9,0,0.0,6.0,500.4,2020-01-03 02:43:00,500.4,2020-01-03 01:54:00,1206.9,0.0,
3,6,2.0,2020-01-08 16:49:00,2020-01-08 17:06:00,77.59999999997672,heat,"['191127-15042-002', '191218-15200-016', '191218-15200-017', '191127-15042-001']",,,,,,OK,0.0,1148.1176470588236,increasing 0,325.2999999999999,0.2833333333333333,351.4,2020-01-08 18:15:00,1.0,27.0,26.1,2020-01-08 16:49:00,26.1,2020-01-04 01:20:00,351.4,191.8,
4,6,2.0,2020-01-08 17:06:00,2020-01-08 20:12:00,407.19999999995343,heat,"['191127-15042-002', '191218-15200-016', '191218-15200-017', '191127-15042-001']",,,,,,OK,0.0,0.7741935483870894,holding 0,2.3999999999999773,3.1,349.0,2020-01-08 18:15:00,1.0,27.0,351.4,2020-01-08 16:49:00,26.1,0,349.0,191.8,
5,6,2.0,2020-01-08 20:12:00,2020-01-09 05:21:00,3460.4000000000237,heat,"['191127-15042-002', '191218-15200-016', '191218-15200-017', '191127-15042-001']",,,,,,OK,0.0,90.24043715846994,increasing 1,825.7,9.15,1174.7,2020-01-08 18:15:00,1.0,27.0,349.0,2020-01-08 16:49:00,26.1,2020-01-08 17:06:00,1174.7,191.8,
6,6,3.0,2020-01-10 03:45:00,2020-01-10 05:54:00,1411.5999999999767,heat,"['190905-19234-067', '190905-19234-067', '191225-19998-005', '191225-19998-005']",,,,,,OK,0.0,229.2558139534884,increasing 0,492.9,2.15,1253.8,0,0.0,3.0,760.9,2020-01-10 03:45:00,760.9,2020-01-10 03:32:00,1253.8,0.0,
7,6,4.0,2020-01-13 00:29:00,2020-01-13 06:57:00,1246.9000000000233,heat,"['190701-19230-002', '190701-19230-002', '190701-19230-001', '190701-19230-001']",,,,,,OK,0.0,99.07731958762888,increasing 0,640.7,6.466666666666668,906.2,2020-01-13 08:14:00,1.0,31.0,265.5,2020-01-11 07:00:00,435.8,2020-01-10 22:14:00,906.2,410.1,
8,6,4.0,2020-01-13 06:57:00,2020-01-13 11:02:00,1387.8000000000463,heat,"['190701-19230-002', '190701-19230-002', '190701-19230-001', '190701-19230-001']",,,,,,OK,0.0,1.371428571428577,holding 0,5.600000000000024,4.083333333333333,900.6,2020-01-13 08:14:00,1.0,31.0,906.2,2020-01-11 07:00:00,435.8,0,900.6,410.1,
9,6,4.0,2020-01-13 11:02:00,2020-01-13 12:26:00,889.0,heat,"['190701-19230-002', '190701-19230-002', '190701-19230-001', '190701-19230-001']",,,,,,OK,0.0,202.92857142857144,increasing 1,284.1,1.4,1184.7,2020-01-13 08:14:00,1.0,31.0,900.6,2020-01-11 07:00:00,435.8,2020-01-13 06:57:00,1184.7,410.1,
10,6,5.0,2020-01-14 06:11:00,2020-01-14 10:16:00,2865.3999999999073,heat,"['191225-19998-005', '191225-19998-005', '191225-19998-005', '200103-19065-001', '200103-19065-001', '191217-19313-003', '191216-19004-001']",,,,,,OK,0.0,185.9265306122449,increasing 0,759.1999999999998,4.083333333333333,1253.3,0,0.0,5.0,494.1,2020-01-14 06:11:00,494.1,2020-01-14 04:37:00,1253.3,0.0,
11,6,6.0,2020-01-15 13:41:00,2020-01-15 17:50:00,2989.4000000000237,heat,"['191019-15200-014', '191219-19004-002', '191225-19090-006', '191225-19090-006', '191225-19090-006', '191225-19090-006', '191225-19090-006']",,,,,,OK,0.0,198.3373493975904,increasing 0,823.1000000000001,4.15,1247.4,2020-01-15 13:53:00,1.0,4.0,424.3,2020-01-15 13:41:00,424.3,2020-01-15 01:33:00,1247.4,558.2,
12,6,7.0,2020-01-16 13:21:00,2020-01-16 13:39:00,122.59999999997672,heat,[],,,,,,NO MATERIAL,0.0,488.9999999999994,increasing 0,146.69999999999982,0.3,1256.6,2020-01-16 13:21:00,0.0,0.0,1109.9,2020-01-16 13:20:00,995.6,2020-01-16 13:13:00,1256.6,1109.9,
13,6,8.0,2020-01-19 06:09:00,2020-01-19 16:18:00,671.6000000000931,heat,"['191220-19929-002', '191220-19929-002', '191220-19929-001', '191220-19929-001', '191211-19004-003']",,,,,,OK,0.0,0.16748768472906292,holding 0,1.6999999999999886,10.15,349.2,0,0.0,270.0,350.9,2020-01-18 07:00:00,449.8,0,349.2,0.0,
14,6,8.0,2020-01-19 16:18:00,2020-01-20 01:54:00,3546.8999999999073,heat,"['191220-19929-002', '191220-19929-002', '191220-19929-001', '191220-19929-001', '191211-19004-003']",,,,,,OK,0.0,93.6875,increasing 0,899.3999999999999,9.6,1248.6,0,0.0,270.0,349.2,2020-01-18 07:00:00,449.8,2020-01-17 09:24:00,1248.6,0.0,
