,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,67.63697814941406,38.351523005997414,45.93528747558594,42.12538144810788
1,64.67229461669922,57.50948086682205,74.25596618652344,56.9853864394136
2,329.3994445800781,120.65119376654087,279.5211486816406,104.33591612862836
3,97.5828628540039,39.50685169268905,71.69593811035156,40.72985575468523
4,51.11650466918945,24.94856387682397,33.140411376953125,25.681165042311278
5,206.24766540527344,61.76593149306897,145.88218688964844,49.00166046685459
6,78.96878051757812,38.46872605267136,58.94512939453125,35.899820760081035
7,288.7295837402344,32.84636484283253,98.69509887695312,27.657401907856805
8,61.3415412902832,46.82176992323478,55.848602294921875,45.08044709241538
9,126.99557495117188,73.15231291754245,125.80359649658203,68.4371086471781
average,137.26912307739258,53.40227184382235,98.97233657836914,49.59341436875322
