,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,60.692568852351265,43.62273814944701,50.77793532151442,42.514433082435175
1,40.5267815223107,47.96661830704788,37.50594769991361,47.14736291297151
2,41.35887439434345,47.749009610880414,39.38530467106746,46.555834866027105
3,45.66666559072641,54.20012139364333,49.111817873441254,52.58677571902801
4,50.866359123816856,53.65471656321081,46.18219845111553,50.03457584835898
5,34.546014052170975,44.40930102314354,36.48184849665715,45.12771129558249
6,42.878653012789215,43.113455626855455,35.645565032958984,41.642487435328675
7,45.618064880371094,59.42534231371604,52.40556834294246,57.184397794801335
8,44.56134649423453,35.8172987458731,48.8804685152494,39.728907524300624
9,44.75850002582256,54.519678037075295,38.1719844524677,47.053222789268375
average,45.14738279489371,48.44782797708929,43.4548638857328,46.95757092681023
