,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,601.0,3240,2880,855.6,7,102480,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102480,21600,0,0,0,7,102480,21600,0,0,0,1140,1,누락없음,19,2019-09-25,주간,2019-09-24 18:55,화,안겹침,0,8,0,A,평일,0
1,971.5,4440,4320,847.6,1,17000,17000,3,78850,27500,0,0,0,0,0,0,0,0,0,0,0,0,4,95850,27500,0,0,0,1,17000,17000,3,78850,27500,1320,0,누락없음,19,2019-09-26,주간,2019-09-25 18:38,수,겹침,0,7,1,AC,평일,0
2,185.0,1020,960,1051.9,0,0,0,2,55000,27500,0,0,0,0,0,0,2,99200,49600,0,0,0,4,154200,49600,2,99200,49600,0,0,0,4,154200,49600,300,0,누락없음,19,2019-09-26,야간,2019-09-26 14:27,목,겹침,0,4,2,C,평일,0
3,115.4,840,780,1104.2,0,0,0,0,0,0,2,20700,10350,0,0,0,2,99200,49600,0,0,0,4,119900,49600,2,99200,49600,0,0,0,4,119900,49600,360,0,누락없음,19,2019-09-27,주간,2019-09-27 4:10,금,안겹침,0,4,0,CS,평일,0
4,4448.6,32460,32160,356.2,0,0,0,5,148180,48000,0,0,0,0,0,0,0,0,0,0,0,0,5,148180,48000,0,0,0,0,0,0,5,148180,48000,130260,0,누락없음,19,2019-09-30,주간,2019-09-29 6:05,일,안겹침,0,4,0,C,주말,0
5,560.3,3900,3420,1093.9,0,0,0,6,169920,56800,0,0,0,0,0,0,0,0,0,0,0,0,6,169920,56800,0,0,0,0,0,0,6,169920,56800,420,2,누락없음,19,2019-10-01,주간,2019-09-30 18:43,월,겹침,0,5,3,C,평일,0
6,575.7,2580,2520,819.8,0,0,0,3,74900,48000,0,0,0,0,0,0,0,0,0,0,0,0,3,74900,48000,0,0,0,0,0,0,3,74900,48000,7140,0,누락없음,19,2019-10-02,주간,2019-10-01 16:15,화,안겹침,0,6,0,C,평일,0
7,2599.8,22980,12240,897.7,0,0,0,8,100060,14375,0,0,0,2,38400,19200,0,0,0,0,0,0,10,138460,19200,2,38400,19200,2,38400,19200,8,100060,14375,900,4,누락없음,19,2019-10-03,주간,2019-10-02 18:18,수,안겹침,0,3,0,AC,평일,0
8,161.3,960,900,1054.2,0,0,0,2,28750,14375,0,0,0,0,0,0,1,173703,173703,0,0,0,3,202453,173703,1,173703,173703,0,0,0,3,202453,173703,540,0,누락없음,19,2019-10-04,주간,2019-10-03 15:52,목,겹침,0,10,2,C,평일,0
9,280.7,1440,1380,1019.1,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,19860,0,누락없음,19,2019-10-07,주간,2019-10-05 0:03,토,겹침,0,3,1,C,주말,0
10,129.5,900,840,1075.0,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,240,0,누락없음,19,2019-10-08,주간,2019-10-07 19:35,월,겹침,0,1,1,C,평일,0
11,775.5,4380,4020,771.2,0,0,0,0,0,0,0,0,0,0,0,0,2,201215,124251,0,0,0,2,201215,124251,2,201215,124251,1,124251,124251,1,76964,76964,17940,1,누락없음,19,2019-10-09,야간,2019-10-08 13:36,화,안겹침,0,1,0,C,평일,0
12,189.5,1440,1260,1057.4,0,0,0,1,23800,23800,0,0,0,0,0,0,1,124251,124251,0,0,0,2,148051,124251,1,124251,124251,1,124251,124251,1,23800,23800,360,1,누락없음,19,2019-10-10,주간,2019-10-10 5:59,목,겹침,0,2,1,C,평일,0
13,171.0,960,900,1034.1,0,0,0,0,0,0,0,0,0,0,0,0,1,124251,124251,0,0,0,1,124251,124251,1,124251,124251,1,124251,124251,0,0,0,360,0,누락없음,19,2019-10-10,야간,2019-10-10 17:15,목,겹침,0,2,1,C,평일,0
14,2870.6,13620,13440,802.8,0,0,0,9,114490,15650,0,0,0,0,0,0,1,64000,64000,0,0,0,10,178490,64000,1,64000,64000,0,0,0,10,178490,64000,1860,0,누락없음,19,2019-10-11,야간,2019-10-11 2:18,금,안겹침,0,1,0,C,평일,0
15,3310.9,30000,29400,437.8,0,0,0,2,105000,64000,1,59000,59000,0,0,0,0,0,0,0,0,0,3,164000,64000,0,0,0,1,59000,59000,2,105000,64000,147300,0,누락없음,19,2019-10-14,주간,2019-10-13 15:53,일,겹침,0,10,1,CS,주말,0
16,356.1,2460,2040,915.4,0,0,0,3,116400,64000,0,0,0,0,0,0,0,0,0,0,0,0,3,116400,64000,0,0,0,0,0,0,3,116400,64000,840,1,누락없음,19,2019-10-15,주간,2019-10-14 18:50,월,겹침,0,3,1,C,평일,0
17,245.6,1200,1140,981.2,0,0,0,4,83760,64000,0,0,0,0,0,0,0,0,0,0,0,0,4,83760,64000,0,0,0,0,0,0,4,83760,64000,660,0,누락없음,19,2019-10-16,주간,2019-10-15 18:23,화,겹침,0,3,1,C,평일,0
18,2720.4,12840,12600,728.8,0,0,0,9,133910,20050,0,0,0,1,19200,19200,0,0,0,0,0,0,10,153110,20050,1,19200,19200,1,19200,19200,9,133910,20050,7140,0,누락없음,19,2019-10-17,주간,2019-10-16 18:35,수,안겹침,0,4,0,AC,평일,0
19,1560.9,7380,7320,623.3,0,0,0,0,0,0,0,0,0,0,0,0,2,202195,130110,0,0,0,2,202195,130110,2,202195,130110,1,130110,130110,1,72085,72085,5700,0,누락없음,19,2019-10-18,주간,2019-10-17 14:56,목,안겹침,0,10,0,C,평일,0
20,3364.7,25080,24720,644.1,0,0,0,2,202195,130110,0,0,0,0,0,0,0,0,0,0,0,0,2,202195,130110,0,0,0,1,130110,130110,1,72085,72085,32160,0,누락없음,19,2019-10-21,주간,2019-10-19 4:56,토,겹침,0,2,2,C,주말,0
21,231.7,1200,1140,1089.4,0,0,0,1,130110,130110,0,0,0,0,0,0,0,0,0,0,0,0,1,130110,130110,0,0,0,1,130110,130110,0,0,0,1080,0,누락없음,19,2019-10-21,야간,2019-10-21 11:21,월,겹침,0,2,1,C,평일,0
22,471.4,2040,1980,903.2,0,0,0,3,72100,31500,0,0,0,0,0,0,1,91370,91370,0,0,0,4,163470,91370,1,91370,91370,1,9100,9100,3,154370,91370,1380,0,누락없음,19,2019-10-22,야간,2019-10-21 20:43,월,안겹침,0,1,0,C,주말,0
23,201.0,1560,1440,1033.0,0,0,0,0,0,0,1,14250,14250,0,0,0,1,91370,91370,0,0,0,2,105620,91370,1,91370,91370,1,14250,14250,1,91370,91370,420,1,누락없음,19,2019-10-23,주간,2019-10-23 6:12,수,겹침,0,4,1,CS,평일,0
24,163.1,1080,960,1021.9,0,0,0,2,63000,31500,0,0,0,0,0,0,1,91370,91370,0,0,0,3,154370,91370,1,91370,91370,0,0,0,3,154370,91370,300,0,누락없음,19,2019-10-23,야간,2019-10-23 15:37,수,겹침,0,2,1,C,평일,0
25,129.2,1020,960,1029.3,0,0,0,1,27810,27810,0,0,0,0,0,0,1,91370,91370,0,0,0,2,119180,91370,1,91370,91370,0,0,0,2,119180,91370,360,0,누락없음,19,2019-10-24,주간,2019-10-23 22:17,수,겹침,0,3,1,C,평일,0
26,488.0,3660,3180,1113.0,0,0,0,4,71560,27810,1,40000,40000,0,0,0,0,0,0,0,0,0,5,111560,40000,0,0,0,0,0,0,5,111560,40000,240,2,누락없음,19,2019-10-25,주간,2019-10-24 13:07,목,겹침,0,2,1,CS,평일,0
27,1580.7,18840,17760,794.2,0,0,0,1,180000,180000,0,0,0,0,0,0,0,0,0,0,0,0,1,180000,180000,0,0,0,1,180000,180000,0,0,0,24360,0,누락없음,19,2019-10-28,야간,2019-10-25 20:51,금,안겹침,0,5,0,C,평일,0
28,537.8,2340,2280,900.1,0,0,0,2,52200,26100,0,0,0,0,0,0,2,138685,72085,0,0,0,4,190885,72085,2,138685,72085,1,66600,66600,3,124285,72085,900,0,누락없음,19,2019-10-29,야간,2019-10-28 20:42,월,안겹침,0,1,0,C,주말,0
29,3438.0,16080,15840,741.9,0,0,0,10,149800,17080,0,0,0,0,0,0,0,0,0,0,0,0,10,149800,17080,0,0,0,0,0,0,10,149800,17080,2160,0,누락없음,19,2019-10-30,야간,2019-10-30 6:47,수,안겹침,0,4,0,C,평일,0
30,1202.9,5880,5340,886.2,0,0,0,5,165740,53500,0,0,0,2,78200,39100,0,0,0,0,0,0,7,243940,53500,2,78200,39100,3,131700,53500,4,112240,39700,960,1,누락없음,19,2019-10-31,야간,2019-10-31 3:36,목,겹침,0,10,2,AC,평일,0
31,4211.2,30360,30060,540.6,1,20100,20100,7,131190,58500,0,0,0,0,0,0,0,0,0,0,0,0,8,151290,58500,0,0,0,2,78600,58500,6,72690,21100,108060,0,누락없음,19,2019-11-04,주간,2019-11-03 8:41,일,안겹침,0,7,0,AC,주말,0
32,1427.3,6540,6120,868.9,0,0,0,4,103410,58500,0,0,0,3,104300,36100,0,0,0,0,0,0,7,207710,58500,3,104300,36100,4,162800,58500,3,44910,14970,1140,1,누락없음,19,2019-11-05,주간,2019-11-04 19:43,월,안겹침,0,8,0,AC,평일,0
33,634.8,4860,3660,1037.0,0,0,0,0,0,0,5,130500,26100,1,43600,43600,0,0,0,0,0,0,6,174100,43600,1,43600,43600,6,174100,43600,0,0,0,360,3,누락없음,19,2019-11-07,야간,2019-11-07 16:09,목,겹침,0,8,5,AS,평일,0
34,3919.1,31080,30060,424.5,0,0,0,0,0,0,8,204500,26600,0,0,0,0,0,0,0,0,0,8,204500,26600,0,0,0,5,126500,26100,3,78000,26600,49980,0,누락없음,19,2019-11-07,주간,2019-11-06 9:00,수,안겹침,0,7,0,S,평일,0
35,135.8,960,900,1052.2,0,0,0,2,21300,10650,0,0,0,1,43600,43600,0,0,0,0,0,0,3,64900,43600,1,43600,43600,1,43600,43600,2,21300,10650,300,0,누락없음,19,2019-11-08,주간,2019-11-07 22:25,목,안겹침,0,6,0,AC,평일,0
36,597.5,3660,3600,821.6,0,0,0,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,117150,63000,0,0,0,0,0,0,2,117150,63000,15660,0,누락없음,19,2019-11-11,야간,2019-11-11 10:53,월,안겹침,0,4,0,C,평일,0
37,4590.9,36180,35400,361.0,0,0,0,4,134150,41100,0,0,0,0,0,0,0,0,0,0,0,0,4,134150,41100,0,0,0,0,0,0,4,134150,41100,141060,0,누락없음,19,2019-11-11,주간,2019-11-10 0:53,일,안겹침,0,3,0,C,주말,0
38,124.1,840,780,1124.7,0,0,0,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,117150,63000,0,0,0,0,0,0,2,117150,63000,360,0,누락없음,19,2019-11-12,주간,2019-11-11 20:44,월,겹침,0,2,2,C,주말,0
39,387.9,2340,2040,1103.0,0,0,0,2,95000,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,95000,63000,0,0,0,0,0,0,2,95000,63000,1500,1,누락없음,19,2019-11-13,주간,2019-11-12 14:36,화,겹침,0,2,1,C,평일,0
