,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,25.285715103149414,17.691039923823006,13.542448043823242,17.693708573056487
1,37.99778366088867,27.651876430898607,72.42893981933594,26.907195747800472
2,39.7656135559082,13.245366795344049,40.684967041015625,15.303358257461566
3,88.38936614990234,19.84404588420666,54.31171417236328,18.91818634062148
4,53.501564025878906,28.655148683636185,74.98040008544922,28.751109104311396
5,32.0946159362793,24.806868332852652,39.13560104370117,24.05347603548418
6,58.519447326660156,17.95221833851596,183.18141174316406,18.724133741267565
7,44.896690368652344,14.826863175173784,29.903757095336914,14.810355863685057
8,56.15384292602539,21.307874946487416,38.68804168701172,20.423030585057234
9,44.276405334472656,21.809614017869915,76.06065368652344,23.148551765436107
average,48.08810443878174,20.779091652880826,62.29179344177246,20.873310601418158
