,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,42.65668869018555,69.950601209037,33.90770721435547,62.682923580432984
1,20.958911895751953,25.68209310190043,20.763469696044922,26.367280947718225
2,19.548669815063477,31.703043327142836,19.8557071685791,28.90459324993393
3,36.868988037109375,45.77908733560342,21.348676681518555,36.78598292225312
4,44.12087631225586,40.06498314128404,17.02904510498047,30.736760152352698
5,126.2191390991211,42.91219764869038,94.909423828125,37.19238344737201
6,33.31332778930664,50.719494725101136,16.983901977539062,44.706377926441746
7,23.84149932861328,36.66999469173071,20.455665588378906,35.324343433089204
8,20.389461517333984,65.06068640362291,19.23651695251465,63.39599533770163
9,27.86572265625,36.656935073938904,32.263038635253906,36.93939790734018
average,39.57832851409912,44.51991166580518,29.675315284729002,40.30360389046357
