,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,33.94374950512035,34.37634940001416,31.66615037660341,35.20766529794049
1,29.892545390773464,44.29601611424666,27.604946033374684,44.94092224697673
2,36.16320032686801,58.72526042992827,26.240434801256335,50.333826005217915
3,28.152670473665804,41.68898587704605,33.44213784707559,37.41887508169759
4,25.600187868685335,28.52690764380112,19.877799626943226,29.82503576797919
5,26.609989475559544,46.66345552545953,23.23773714014002,42.268911913301075
6,26.61917799872321,48.26014047468456,28.615431244308883,45.55176079007455
7,34.74324112969476,49.03246829544629,31.278927519514752,46.14142779279232
8,27.607031358254922,46.43572380684945,27.93015856356234,48.609295349437545
9,33.902087546683646,34.382221519846844,32.690361641548776,36.79223657437261
average,30.3233881074029,43.238752908732295,28.258408479432802,41.708995681979005
