,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,15.55634296962193,41.56320551089881,18.864887401035855,42.24531142499073
1,21.70673315865653,63.61967552675153,20.895433643886022,64.35316070006256
2,24.36762270246233,61.93699810166494,27.545940235682895,60.32882928883695
3,24.32722336905343,57.050991988746745,23.445483725411552,56.708533071532294
4,17.339999062674387,51.90168065237185,19.825351224626814,52.22140400963007
5,19.244890921456474,42.84737376980728,19.730206734793526,43.00882510212929
6,20.37352376665388,51.29575682941345,20.31233912876674,49.128118961985564
7,17.65677364894322,40.38261668896571,19.224047224862236,40.99633771337523
8,19.658461706978933,49.27952819541413,19.830399758475167,48.38742362952204
9,20.660139683314732,52.145807582848214,16.68243784223284,51.88647437352345
average,20.089171098981584,51.20236348468826,20.635652691977366,50.926441827558826
