,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,27.068111419677734,25.194389246770566,30.757352828979492,26.07271894402049
1,55.269290924072266,39.94278234905902,43.42803192138672,47.298409026879504
2,94.38394927978516,54.838599797004605,27.11648941040039,58.81908731203086
3,23.966230392456055,72.05104100822827,41.88643264770508,72.69238194096876
4,4116.2490234375,953.5700085224335,4186.3837890625,956.8745535732342
5,31.46363639831543,44.16234998581282,26.199182510375977,49.1209546517341
6,31.735837936401367,37.42211479000976,36.817970275878906,44.57996718628165
7,22.15615463256836,52.49295722491147,48.40287780761719,55.90612878088793
8,36.86946105957031,76.32416794706364,36.59560775756836,85.11796591916591
9,8993.798828125,1240.174838775273,9309.0830078125,1240.871435336001
average,1343.2960523605348,259.61732496465663,1378.6670742034912,263.7353602671204
