,KNN,MLP,REAL,Type,error_KNN,error_MLP,시간(총),시작온도,장입소재개수,장입중량총합,장입최대중량
0,1188.589722822396,1023.4754638671875,815.1000000000931,Holding Phase,373.48972282230284,208.37548828125,21240.0,1248.0,5,124769.0,56280
1,3131.947536694796,3499.157958984375,3007.5,Holding Phase,124.44753669479587,491.657958984375,55860.0,1249.0,5,133400.0,26850
2,624.5330314762582,355.1929931640625,402.5,Holding Phase,222.0330314762582,47.3070068359375,6300.0,1239.7,5,77985.0,22000
3,680.7677993634181,470.3116455078125,1253.5,Holding Phase,572.7322006365819,783.1883544921875,10020.0,1222.3,5,149550.0,59300
4,631.5506089910049,817.5531616210938,663.9000000001398,Holding Phase,32.34939100913493,153.65313720703125,7200.0,1256.3,4,153150.0,41100
5,862.0551275920244,551.5592041015625,1240.0,Holding Phase,377.9448724079756,688.4407958984375,9660.0,1253.3,4,148200.0,61600
6,811.2009005417382,593.112548828125,606.5999999998602,Holding Phase,204.600900541878,13.4874267578125,12960.0,1179.3,2,76880.0,56280
7,1877.8315143321358,1499.6915283203125,1864.8000000000463,Holding Phase,13.0315143320895,365.1085205078125,27180.0,1250.8,6,154110.0,48600
8,667.9295207532529,471.934326171875,531.2999999998137,Holding Phase,136.62952075343912,59.36566162109375,6240.0,1249.6,7,91880.0,17000
9,616.7658216670566,463.512939453125,863.9000000000232,Holding Phase,247.1341783329666,400.3870849609375,8700.0,1252.2,3,108600.0,61600
10,813.5621253761634,1593.0968017578125,659.9,Holding Period,153.66212537616343,933.19677734375,20820.0,650.3,4,84270.0,26000
11,536.9623518797204,874.4013671875,856.8000000000467,Holding Phase,319.8376481203263,17.60137939453125,16620.0,1251.2,2,73000.0,36500
12,351.51282652587315,298.5968322753906,175.10000000009308,Holding Phase,176.41282652578008,123.496826171875,4260.0,1265.2,4,126250.0,48600
13,1025.9344850071843,996.3333740234375,874.4000000001398,Holding Phase,151.5344850070445,121.933349609375,13680.0,1231.4,5,175400.0,54100
14,2791.4315590690544,2042.53173828125,2453.9000000000233,Holding Phase,337.5315590690311,411.3681640625,41940.0,1233.6,6,125030.0,61600
15,779.4463181322697,1306.892822265625,680.3,Holding Period,99.1463181322697,626.5928344726562,20760.0,601.5,8,106040.0,15550
16,654.4144095144399,427.71807861328125,700.1999999999533,Holding Phase,45.78559048551347,272.48193359375,9180.0,1249.7,3,122700.0,60100
17,415.9590023054086,894.904052734375,1073.4000000001397,Holding Phase,657.4409976947311,178.4959716796875,16380.0,1248.5,3,90420.0,30140
18,2783.8993183128587,2839.793701171875,3701.300000000047,Holding Phase,917.4006816871884,861.50634765625,51780.0,1257.5,5,168364.0,76964
19,534.7004844092371,513.2293701171875,227.19999999995343,Holding Phase,307.5004844092837,286.02935791015625,4440.0,1253.9,4,146200.0,41100
20,3013.1477568355635,2756.761962890625,4646.699999999953,Holding Phase,1633.55224316439,1889.938232421875,51360.0,1250.9,4,132885.0,60100
21,2646.293474980335,2332.0322265625,2034.1000000000927,Holding Phase,612.1934749802422,297.9322509765625,42900.0,1248.9,5,106780.0,25950
22,671.4499436784514,456.6548767089844,154.6000000000931,Holding Phase,516.8499436783583,302.05487060546875,3900.0,1247.2,5,111200.0,61600
23,700.5179459944912,572.8023681640625,1031.3000000000468,Holding Phase,330.78205400555555,458.4976806640625,11940.0,1251.2,2,86420.0,56280
24,488.33183610480137,245.62936401367188,386.2000000001863,Holding Phase,102.13183610461505,140.57064819335938,4320.0,1258.9,2,116755.0,86615
25,1447.4590566226345,1337.0523681640625,1280.0,Holding Phase,167.45905662263453,57.0523681640625,21900.0,1232.0,5,151150.0,39500
26,809.0367809066845,334.4510803222656,390.0,Holding Phase,419.0367809066845,55.548919677734375,5760.0,1256.6,3,154315.0,86615
27,940.0066568005404,1029.833740234375,901.1000000000932,Holding Phase,38.906656800447195,128.7337646484375,17100.0,1266.8,7,127420.0,33000
28,614.5880783696734,463.0094909667969,972.8000000000467,Holding Phase,358.21192163037324,509.7904968261719,10020.0,1250.3,6,129350.0,33350
29,546.2369046060119,391.03436279296875,330.69999999995343,Holding Phase,215.53690460605844,60.3343505859375,7200.0,1264.8,6,99355.0,30140
30,555.2484758455179,269.00634765625,518.9000000001397,Holding Phase,36.348475845378175,249.8936767578125,5760.0,1255.8,6,104030.0,32700
31,571.2864853474742,279.3916931152344,438.30000000004657,Holding Phase,132.98648534742767,158.90829467773438,6720.0,1249.1,3,126800.0,57100
32,2503.377484478282,3444.633056640625,4276.899999999907,Holding Phase,1773.5225155216249,832.266845703125,57120.0,1253.3,4,169960.0,56280
33,820.1930854744488,1424.650146484375,551.8,Holding Period,268.39308547444887,872.8501586914062,13560.0,648.5,4,146270.0,58500
34,1623.3477694344326,1335.3995361328125,1543.1999999999537,Holding Phase,80.14776943447896,207.8004150390625,29700.0,1259.9,4,88100.0,32200
35,3782.8986461092054,3047.960693359375,4138.0,Holding Phase,355.1013538907946,1090.039306640625,49980.0,1235.3,6,130260.0,22930
36,634.8513380789788,805.59619140625,394.5999999998603,Holding Phase,240.25133807911845,410.9961853027344,6900.0,1252.2,4,153400.0,40100
37,595.9958037423527,453.23162841796875,562.7999999999302,Holding Phase,33.19580374242253,109.568359375,9900.0,1247.9,5,82680.0,25000
38,699.550349765753,943.25244140625,880.9000000001398,Holding Phase,181.3496502343868,62.3524169921875,16620.0,1232.4,6,78700.0,14525
39,790.3704111712889,882.6529541015625,659.9,Holding Period,130.4704111712889,222.7529296875,20820.0,650.3,4,84270.0,26000
