,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,58.61595153808594,20.08790021914499,27.05562973022461,45.00380224175005
1,62.54863739013672,50.83812894456137,32.60227584838867,78.53585741794295
2,15.47860050201416,50.66088919463707,14.155503273010254,98.26241442239551
3,19.0658016204834,68.38483294985589,44.9356689453125,94.90970143531969
4,88.6862564086914,47.28598924458469,52.70176315307617,64.36817639966621
5,36.32958221435547,59.642000029000876,58.81135940551758,77.76415996869642
6,36.23085021972656,53.29728888096661,43.666221618652344,87.6900232457558
7,29.184457778930664,34.31709859763963,43.878578186035156,49.760971864624764
8,72.40753173828125,93.29294406469157,39.28425216674805,116.10344257355867
9,88.39252471923828,59.920980997615615,63.98296356201172,77.29611642106482
average,50.694019412994386,53.772805312269824,42.10742158889771,78.96946659907749
