,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,2,639.6999999992547,2020-03-09 08:49:00,2020-03-09 13:02:00,15180.0,1276.5,1273.5,11,96380.0,14270,CARBON,0,1,0,5.0,1,7900.0,7900,10,88480.0,14270,이상없음,0
1,2,365.59999999962747,2020-03-10 00:31:00,2020-03-10 02:35:00,7440.0,1272.1,1251.9,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
2,2,167.30000000074506,2020-03-10 03:07:00,2020-03-10 04:01:00,3240.0,1271.0,1254.9,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
3,2,605.4000000003724,2020-03-10 04:26:00,2020-03-10 08:19:00,13980.0,1271.3,1276.2,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
4,2,845.0,2020-03-10 09:10:00,2020-03-10 14:59:00,20940.0,1273.8,1273.8,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
5,2,137.7999999988824,2020-03-10 15:20:00,2020-03-10 16:18:00,3480.0,1282.6,1272.7,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
6,2,123.5,2020-03-10 17:04:00,2020-03-10 18:00:00,3360.0,1272.7,1273.2,4,36300.0,11000,ALLOY,1,0,0,6.0,1,3300.0,3300,3,33000.0,11000,이상없음,0
7,2,234.80000000074506,2020-03-30 09:12:00,2020-03-30 10:25:00,4380.0,1262.2,1253.2,7,81330.0,19100,CARBON,0,1,0,16.0,1,8000.0,8000,6,73330.0,19100,이상없음,0
8,2,439.4000000003725,2020-03-30 11:26:00,2020-03-30 14:22:00,10560.0,1251.8,1255.0,7,81330.0,19100,CARBON,0,1,0,16.0,1,8000.0,8000,6,73330.0,19100,이상없음,0
9,2,143.90000000037253,2020-03-30 14:49:00,2020-03-30 15:45:00,3360.0,1252.4,1254.8,7,81330.0,19100,CARBON,0,1,0,16.0,1,8000.0,8000,6,73330.0,19100,이상없음,0
