,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,76.7288589477539,42.02856837759111,73.126708984375,46.803597354544806
1,149.01608276367188,90.97511101594795,164.5582733154297,135.4706095716249
2,79.96278381347656,75.54952387838296,132.37277221679688,75.10170127009125
3,86.53524017333984,76.976432401685,65.58317565917969,78.8534500267673
4,70.26107788085938,40.245812543179746,111.90829467773438,41.19536317718772
5,45.94660949707031,66.30242353779494,40.65716552734375,110.20711968500687
6,66.35289764404297,54.61937859308436,51.34507369995117,57.1623759873367
7,108.43372344970703,59.76784222045786,86.6898422241211,66.38085250230962
8,105.84676361083984,42.67058369939599,71.40352630615234,57.316357392869875
9,42.40247344970703,47.54880781597979,42.659915924072266,44.20361694852832
average,83.14865112304688,59.66844840834997,84.03047485351563,71.26950439162674
