,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,이전 종료온도,쉰시간,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1,1,1396.3,2020-01-03 08:06:00,2020-01-03 12:31:00,15900,481.6,1256.1,1252.6,4320,8,45820,5970,CARBON,0,1,0,0,0,0,6,35820,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10000,5000,6,35820,5970,2,강종누락,15120,1/3/2020,야간,금,안겹침,이상없음,0,0,C,평일,0
1,1,2,1259.4,2020-01-04 07:49:00,2020-01-04 11:38:00,13740,549.1,1255.1,1256.1,1080,7,46110,7960,CARBON,0,1,0,0,0,0,5,36110,7960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10000,5000,5,36110,7960,1,강종누락,13740,1/4/2020,야간,토,겹침,이상없음,8,2,C,주말,0
2,1,5,450.7,2020-01-21 06:53:00,2020-01-21 08:17:00,5040,708.2,1250.1,1256.1,960,4,30950,9260,ALLOY,1,0,0,4,30950,9260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30950,9260,0,0,0,1,누락없음,4740,1/21/2020,야간,화,안겹침,이상없음,6,0,A,평일,0
3,1,7,803.8,2020-01-29 19:14:00,2020-01-29 21:44:00,9000,656.5,1256.0,1252.7,840,6,36360,6060,CARBON,0,1,0,0,0,0,6,36360,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36360,6060,0,누락없음,8760,1/30/2020,주간,수,안겹침,이상없음,8,0,C,평일,0
4,1,8,201.6,2020-01-30 18:13:00,2020-01-30 18:51:00,2280,873.6,1255.6,1256.0,1080,2,16660,14150,CARBON,0,1,0,0,0,0,2,16660,14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16660,14150,0,누락없음,2100,1/31/2020,주간,목,안겹침,이상없음,6,0,C,평일,0
5,1,10,902.2,2020-02-04 06:17:00,2020-02-04 08:55:00,9480,639.6,1256.3,1247.6,1020,6,44590,8000,ALLOY,1,0,0,2,13460,6820,3,23130,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21460,8000,3,23130,7710,0,강종누락,9360,2/4/2020,야간,화,겹침,이상없음,6,3,AC,평일,0
6,1,11,1136.9,2020-02-06 01:28:00,2020-02-06 06:22:00,17640,460.0,1174.7,1256.3,36300,6,57040,9970,CARBON,0,1,0,0,0,0,6,57040,9970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57040,9970,3,누락없음,12780,2/6/2020,야간,목,안겹침,이상없음,6,0,C,평일,0
7,1,12,3597.1,2020-02-08 07:33:00,2020-02-09 17:35:00,122520,218.3,1250.9,1174.7,92400,9,70030,8030,CARBON,0,1,0,0,0,0,9,70030,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70030,8030,0,누락없음,83820,2/10/2020,주간,토,안겹침,이상없음,6,0,C,주말,0
8,1,13,159.6,2020-02-10 20:26:00,2020-02-10 20:59:00,1980,807.0,1251.5,1250.9,19200,5,32160,8440,ALLOY,1,0,0,5,32160,8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32160,8440,0,0,0,1,누락없음,1740,2/11/2020,야간,월,안겹침,이상없음,9,0,A,평일,0
9,1,16,1386.9,2020-02-25 06:30:00,2020-02-25 10:57:00,16020,600.1,1256.7,1164.3,1380,8,68840,10060,CARBON,0,1,0,4,29520,10060,4,39320,9830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29520,10060,4,39320,9830,1,누락없음,15300,2/25/2020,야간,화,안겹침,이상없음,10,0,AC,평일,0
10,1,18,1187.1,2020-03-04 02:30:00,2020-03-04 06:39:00,14940,260.5,1188.3,1166.0,64320,4,32960,8240,CARBON,0,1,0,0,0,0,4,32960,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32960,8240,1,누락없음,14820,3/4/2020,야간,수,안겹침,이상없음,7,0,C,평일,0
11,1,19,1301.0,2020-03-05 06:57:00,2020-03-05 11:17:00,15600,743.9,1258.2,1188.3,1560,7,56330,8240,CARBON,0,1,0,0,0,0,7,56330,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56330,8240,7,누락없음,15540,3/5/2020,야간,목,안겹침,이상없음,4,0,C,평일,0
12,1,20,191.9,2020-03-06 06:46:00,2020-03-06 07:32:00,2760,828.6,1259.4,1258.2,780,1,13970,13970,CARBON,0,1,0,0,0,0,1,13970,13970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13970,13970,1,누락없음,2700,3/6/2020,야간,금,안겹침,이상없음,7,0,C,평일,0
13,1,22,376.8,2020-03-10 06:40:00,2020-03-10 08:05:00,5100,592.7,1165.6,1252.4,900,6,39795,8611,CARBON,0,1,0,0,0,0,3,21645,8611,3,18150,6050,0,0,0,0,0,0,0,0,0,0,0,0,1,7820,7820,5,31975,8611,5,누락없음,4740,3/10/2020,야간,화,안겹침,이상없음,7,0,CS,평일,0
14,1,24,211.3,2020-03-17 06:51:00,2020-03-17 07:43:00,3120,845.2,1252.7,1261.5,720,3,23630,13930,CARBON,0,1,0,0,0,0,3,23630,13930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23630,13930,0,누락없음,3000,3/17/2020,야간,화,안겹침,이상없음,9,0,C,평일,0
15,1,25,1770.1,2020-03-19 03:33:00,2020-03-19 10:26:00,24780,346.8,1244.0,1252.7,76140,8,59690,9760,SUS,0,0,1,4,35450,9760,0,0,0,4,24240,6090,0,0,0,0,0,0,0,0,0,0,0,0,4,35450,9760,4,24240,6090,2,누락없음,24180,3/19/2020,야간,목,안겹침,이상없음,3,0,AS,평일,0
16,1,26,764.8,2020-03-20 07:09:00,2020-03-20 10:33:00,12240,574.4,1259.1,1244.0,1560,3,29060,10530,ALLOY,1,0,0,2,21060,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,2,21060,10530,8,강종누락,10620,3/20/2020,야간,금,안겹침,이상없음,8,0,A,평일,0
17,1,28,816.9,2020-03-24 02:37:00,2020-03-24 05:41:00,11040,592.2,1142.5,1154.2,14460,8,62880,8030,ALLOY,1,0,0,2,15120,7560,6,47760,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15120,7560,6,47760,8030,0,누락없음,10800,3/24/2020,야간,화,안겹침,이상없음,4,0,AC,평일,0
18,1,29,506.9,2020-03-25 06:56:00,2020-03-25 08:57:00,7260,431.8,1200.3,1142.5,3360,4,31150,9310,CARBON,0,1,0,0,0,0,4,31150,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31150,9310,2,누락없음,6660,3/25/2020,야간,수,안겹침,이상없음,8,0,C,평일,0
19,1,30,558.1,2020-03-26 03:44:00,2020-03-26 06:10:00,8760,383.0,1191.5,1200.3,14820,4,26700,8500,CARBON,0,1,0,0,0,0,4,26700,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26700,8500,4,누락없음,8400,3/26/2020,야간,목,안겹침,이상없음,4,0,C,평일,0
20,1,31,1658.5,2020-03-27 02:44:00,2020-03-27 11:20:00,30960,639.3,1147.2,1191.5,7800,10,80700,8070,CARBON,0,1,0,0,0,0,10,80700,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80700,8070,4,누락없음,29820,3/27/2020,야간,금,안겹침,이상없음,4,0,C,평일,0
21,1,33,1232.2,2020-03-31 06:55:00,2020-03-31 12:01:00,18360,645.4,1244.9,1206.0,1140,5,58640,14100,ALLOY,1,0,0,5,58640,14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58640,14100,0,0,0,8,누락없음,16800,3/31/2020,야간,화,안겹침,이상없음,5,0,A,평일,0
22,1,34,686.1,2020-04-01 10:31:00,2020-04-01 17:02:00,23460,760.7,1241.6,1244.9,12000,2,19430,10300,SUS,0,0,1,0,0,0,0,0,0,2,19430,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19430,10300,0,누락없음,17820,4/1/2020,야간,수,안겹침,초민감,5,0,S,평일,0
23,1,38,872.0,2020-04-14 06:32:00,2020-04-14 09:53:00,12060,592.6,1263.9,1260.8,1260,5,43130,12410,ALLOY,1,0,0,3,31830,12410,0,0,0,2,11300,6050,0,0,0,0,0,0,0,0,0,0,0,0,3,31830,12410,2,11300,6050,0,누락없음,12000,4/14/2020,야간,화,안겹침,이상없음,12,0,AS,평일,0
24,1,39,983.8,2020-04-15 06:49:00,2020-04-15 10:43:00,14040,504.6,1256.4,1263.9,1680,6,58630,12410,CARBON,0,1,0,4,41430,12410,2,17200,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24820,12410,4,33810,8630,0,누락없음,13740,4/15/2020,야간,수,겹침,이상없음,5,2,AC,평일,0
25,1,40,804.3,2020-04-16 02:45:00,2020-04-16 05:50:00,11100,616.5,1225.3,1256.4,3960,8,47160,7220,SUS,0,0,1,0,0,0,0,0,0,8,47160,7220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47160,7220,0,누락없음,10860,4/16/2020,야간,목,안겹침,이상없음,6,0,S,평일,0
26,1,41,1883.5,2020-04-17 07:00:00,2020-04-17 14:23:00,26580,423.7,1251.0,1225.3,18420,10,76350,7950,CARBON,0,1,0,0,0,0,10,76350,7950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,76350,7950,0,누락없음,25680,4/17/2020,야간,금,안겹침,이상없음,8,0,C,평일,0
27,1,43,2167.2,2020-04-21 07:51:00,2020-04-21 16:37:00,31560,406.8,1248.7,1260.8,57540,3,24590,8590,ALLOY,1,0,0,1,8590,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16000,8000,1,8590,8590,2,강종누락,30120,4/21/2020,야간,화,안겹침,이상없음,10,0,A,평일,0
28,1,44,306.0,2020-04-22 08:57:00,2020-04-22 10:08:00,4260,698.7,1282.3,1248.7,33900,8,48580,8000,CARBON,0,1,0,0,0,0,6,32580,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16000,8000,6,32580,5430,1,강종누락,4140,4/23/2020,야간,수,겹침,이상없음,3,2,C,평일,0
29,1,45,447.2,2020-04-24 06:59:00,2020-04-24 08:44:00,6300,660.2,1238.4,1282.3,900,5,28290,7250,CARBON,0,1,0,0,0,0,5,28290,7250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12000,7250,3,16290,5430,0,누락없음,6180,4/24/2020,야간,금,안겹침,이상없음,8,0,C,평일,0
