,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,이전 종료온도,쉰시간,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,3,1,935.0,2020-01-03 04:08:00,2020-01-03 05:43:00,5700,747.4,1255.6,1233.6,1500,7,58730,10100,CARBON,0,1,0,2,18330,9730,5,40400,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48630,9730,1,10100,10100,0,누락없음,5640,1/3/2020,야간,금,안겹침,이상없음,8,0,AC,평일,0
1,3,3,727.9,2020-01-07 16:11:00,2020-01-07 17:29:00,4680,788.6,1257.6,1256.1,300,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,누락없음,3060,1/8/2020,주간,화,안겹침,이상없음,5,0,A,평일,0
2,3,4,341.7,2020-01-08 15:31:00,2020-01-08 16:07:00,2160,875.4,1255.6,1257.6,240,4,57400,20350,CARBON,0,1,0,0,0,0,4,57400,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57400,20350,0,누락없음,2040,1/9/2020,주간,수,안겹침,이상없음,8,0,C,평일,0
3,3,5,265.7,2020-01-09 14:22:00,2020-01-09 14:50:00,1680,864.0,1250.0,1255.6,1200,7,101330,20600,ALLOY,1,0,0,3,54930,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54930,20600,4,46400,11600,0,강종누락,1620,1/10/2020,주간,목,안겹침,이상없음,4,0,A,평일,0
4,3,7,162.8,2020-01-14 00:14:00,2020-01-14 00:40:00,1560,1011.6,1244.3,1247.8,2820,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1560,1/14/2020,야간,화,안겹침,이상없음,11,0,A,평일,0
5,3,8,274.7,2020-01-15 02:45:00,2020-01-15 03:16:00,1860,829.4,1250.0,1244.3,960,8,112900,19350,ALLOY,1,0,0,8,112900,19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14800,7400,6,98100,19350,0,누락없음,1800,1/15/2020,야간,수,안겹침,이상없음,7,0,A,평일,0
6,3,9,1604.4,2020-01-16 02:19:00,2020-01-16 05:32:00,11580,884.9,1254.1,1250.0,720,9,107900,19100,ALLOY,1,0,0,8,88800,11100,1,19100,19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,107900,19100,5,누락없음,9780,1/16/2020,야간,목,안겹침,이상없음,8,0,AC,평일,0
7,3,10,2342.5,2020-01-17 02:56:00,2020-01-17 07:25:00,16140,596.5,1244.4,1254.1,4500,14,107780,8320,CARBON,0,1,0,0,0,0,14,107780,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,107780,8320,1,누락없음,15360,1/17/2020,야간,금,안겹침,이상없음,9,0,C,평일,0
8,3,12,92.5,2020-01-21 13:45:00,2020-01-21 14:00:00,900,1010.0,1248.8,1246.4,420,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,840,1/22/2020,주간,화,안겹침,이상없음,8,0,A,평일,0
9,3,13,64.2,2020-01-22 14:08:00,2020-01-22 14:20:00,720,1169.5,1249.5,1248.8,840,6,89100,14850,ALLOY,1,0,0,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,누락없음,720,1/23/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
10,3,14,19404.0,2020-01-23 16:04:00,2020-01-29 08:39:00,491700,411.8,1249.5,1249.5,21240,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,누락없음,447900,1/29/2020,야간,목,안겹침,이상없음,6,0,A,평일,0
11,3,15,145.6,2020-01-30 01:28:00,2020-01-30 01:53:00,1500,1001.1,1270.3,1249.5,660,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1080,1/30/2020,야간,목,안겹침,이상없음,8,0,A,평일,0
12,3,16,82.4,2020-01-31 01:24:00,2020-01-31 01:37:00,780,1009.4,1247.0,1270.3,240,8,108600,14850,ALLOY,1,0,0,6,89100,14850,2,19500,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,108600,14850,0,누락없음,720,1/31/2020,야간,금,안겹침,이상없음,7,0,AC,평일,0
13,3,17,1869.0,2020-02-01 02:15:00,2020-02-01 05:18:00,10980,677.8,1252.6,1247.0,2100,12,115880,20850,CARBON,0,1,0,0,0,0,11,95030,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,115880,20850,1,강종누락,10260,2/1/2020,야간,토,겹침,이상없음,8,2,C,주말,0
14,3,18,2132.7,2020-02-02 08:01:00,2020-02-02 12:18:00,15420,490.0,1245.7,1252.6,13860,12,99370,9970,CARBON,0,1,0,0,0,0,12,99370,9970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,99370,9970,0,누락없음,14580,2/3/2020,주간,일,겹침,이상없음,12,5,C,주말,0
15,3,20,1849.5,2020-02-06 19:58:00,2020-02-07 00:37:00,16740,552.5,1263.7,1236.8,49680,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,2,누락없음,11820,2/7/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
16,3,22,1587.4,2020-02-11 15:42:00,2020-02-11 18:49:00,11220,529.9,1243.2,1235.5,34620,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,2,누락없음,10440,2/12/2020,주간,화,안겹침,이상없음,1,0,A,평일,0
