,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,이전 종료온도,쉰시간,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
10,4,13,1176.1,2020-01-22 06:49:00,2020-01-22 08:37:00,6480,549.1,1255.7,1247.9,46380,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,6300,1/22/2020,야간,수,안겹침,이상없음,3,0,A,평일,0
11,4,14,580.7,2020-01-23 04:59:00,2020-01-23 05:54:00,3300,888.6,1255.0,1255.7,2040,6,80880,13480,ALLOY,1,0,0,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,누락없음,2940,1/23/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
12,4,16,651.0,2020-01-30 06:24:00,2020-01-30 07:30:00,3960,765.2,1252.6,1249.7,1380,8,76432,9554,ALLOY,1,0,0,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,3900,1/30/2020,야간,목,안겹침,이상없음,8,0,A,평일,0
13,4,17,655.1,2020-01-31 06:26:00,2020-01-31 07:30:00,3840,791.3,1258.2,1252.6,1080,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,3780,1/31/2020,야간,금,안겹침,이상없음,8,0,A,평일,0
14,4,19,136.8,2020-02-04 13:08:00,2020-02-04 13:38:00,1800,825.5,1249.6,1252.6,900,7,97100,14850,ALLOY,1,0,0,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,8000,6,89100,14850,0,강종누락,1740,2/5/2020,주간,화,안겹침,이상없음,7,0,A,평일,0
15,4,20,290.8,2020-02-05 14:48:00,2020-02-05 15:20:00,1920,842.3,1254.5,1249.6,960,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,누락없음,1860,2/6/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
16,4,21,631.3,2020-02-06 16:30:00,2020-02-06 17:37:00,4020,774.4,1257.2,1254.5,7320,8,76432,9554,ALLOY,1,0,0,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,1,누락없음,3600,2/7/2020,주간,목,겹침,이상없음,8,8,A,평일,0
17,4,23,125.8,2020-02-11 02:58:00,2020-02-11 03:13:00,900,798.5,1188.9,1254.4,1020,8,121300,17350,ALLOY,1,0,0,7,103950,14850,1,17350,17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,121300,17350,0,누락없음,840,2/11/2020,야간,화,안겹침,이상없음,8,0,AC,평일,0
18,4,24,1151.4,2020-02-12 07:10:00,2020-02-12 08:57:00,6420,613.7,1267.1,1188.9,17400,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,6240,2/12/2020,야간,수,겹침,이상없음,8,7,A,평일,0
19,4,25,654.1,2020-02-13 06:24:00,2020-02-13 07:29:00,3900,786.4,1251.5,1267.1,1320,6,80880,13480,ALLOY,1,0,0,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,누락없음,3660,2/13/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
20,4,26,1524.1,2020-02-14 07:36:00,2020-02-14 09:53:00,8220,734.6,1250.4,1251.5,1800,9,39510,9630,CARBON,0,1,0,1,9630,9630,8,29880,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9630,9630,8,29880,7470,0,중량누락,8040,2/14/2020,야간,금,안겹침,이상없음,6,0,AC,평일,0
21,4,27,3241.0,2020-02-15 07:27:00,2020-02-17 07:07:00,171600,683.8,1254.1,1250.4,5280,7,74620,15940,CARBON,0,1,0,0,0,0,7,74620,15940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,74620,15940,0,누락없음,69420,2/17/2020,야간,토,겹침,이상없음,9,2,C,주말,0
22,4,28,1397.8,2020-02-18 02:57:00,2020-02-18 05:50:00,10380,641.2,1256.8,1254.1,12300,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,2,누락없음,7980,2/18/2020,야간,화,안겹침,이상없음,7,0,A,평일,0
23,4,29,1448.0,2020-02-19 03:22:00,2020-02-19 06:06:00,9840,608.0,1255.4,1256.8,6840,9,114690,14850,CARBON,0,1,0,6,89100,14850,3,25590,8530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,114690,14850,1,누락없음,8100,2/19/2020,야간,수,안겹침,이상없음,7,0,AC,평일,0
24,4,30,861.9,2020-02-20 05:04:00,2020-02-20 07:00:00,6960,802.1,1257.7,1255.4,9060,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,4860,2/20/2020,야간,목,안겹침,이상없음,9,0,A,평일,0
25,4,31,522.5,2020-02-21 03:52:00,2020-02-21 04:41:00,2940,869.6,1258.5,1257.7,6960,8,76432,9554,ALLOY,1,0,0,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,2880,2/21/2020,야간,금,겹침,이상없음,8,8,A,평일,0
26,4,32,2368.2,2020-02-23 08:21:00,2020-02-23 18:32:00,36660,600.6,1254.6,1258.5,90840,8,76432,9554,ALLOY,1,0,0,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,34620,2/24/2020,주간,일,안겹침,이상없음,8,0,A,주말,0
27,4,33,1422.3,2020-02-24 19:31:00,2020-02-24 21:59:00,8880,719.1,1249.8,1254.6,19740,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,1,누락없음,8340,2/25/2020,주간,월,안겹침,이상없음,8,0,A,평일,0
28,4,34,1528.5,2020-02-25 16:15:00,2020-02-25 18:47:00,9120,637.7,1256.5,1249.8,7080,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,1,누락없음,8520,2/26/2020,주간,화,겹침,이상없음,7,7,A,평일,0
29,4,35,526.9,2020-02-26 18:56:00,2020-02-26 19:47:00,3060,936.1,1251.1,1256.5,1380,7,74370,20600,CARBON,0,1,0,4,47610,20600,3,26760,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28240,20600,5,46130,10270,0,누락없음,3000,2/27/2020,주간,수,안겹침,이상없음,7,0,AC,평일,0
30,4,36,764.7,2020-02-27 14:32:00,2020-02-27 16:08:00,5760,686.2,1258.8,1251.1,2940,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,4380,2/28/2020,주간,목,안겹침,이상없음,7,0,A,평일,0
31,4,38,1022.8,2020-03-03 15:35:00,2020-03-03 17:13:00,5880,738.6,1254.9,1254.2,1680,9,113820,14850,CARBON,0,1,0,6,89100,14850,3,24720,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,113820,14850,0,누락없음,5820,3/4/2020,주간,화,안겹침,이상없음,8,0,AC,평일,0
32,4,39,461.0,2020-03-04 15:16:00,2020-03-04 16:15:00,3540,921.7,1245.6,1254.9,840,5,83500,20350,CARBON,0,1,0,0,0,0,5,83500,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83500,20350,2,누락없음,3120,3/5/2020,주간,수,안겹침,이상없음,9,0,C,평일,0
33,4,40,1621.3,2020-03-05 14:47:00,2020-03-05 17:19:00,9120,729.0,1253.4,1245.6,2820,8,84240,10530,ALLOY,1,0,0,8,84240,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,84240,10530,0,누락없음,5760,3/6/2020,주간,목,안겹침,이상없음,5,0,A,평일,0
34,4,42,129.9,2020-03-09 22:57:00,2020-03-09 23:16:00,1140,1035.0,1256.1,1257.2,5040,8,111850,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7900,7900,7,103950,14850,0,강종누락,960,3/10/2020,야간,월,안겹침,이상없음,6,0,A,평일,0
35,4,44,888.7,2020-03-12 02:19:00,2020-03-12 04:26:00,7620,1072.5,1250.0,1256.5,300,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,5,누락없음,5940,3/12/2020,야간,목,안겹침,이상없음,7,0,A,평일,0
36,4,45,1861.3,2020-03-13 03:10:00,2020-03-13 06:26:00,11760,700.6,1256.5,1250.0,5820,12,95550,9470,CARBON,0,1,0,4,35160,9470,8,60390,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35160,9470,8,60390,8070,1,누락없음,10860,3/13/2020,야간,금,안겹침,이상없음,8,0,AC,평일,0
37,4,47,129.1,2020-03-16 12:58:00,2020-03-16 13:16:00,1080,1005.3,1260.9,1253.1,8160,7,103950,14850,ALLOY,1,0,0,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,누락없음,1020,3/17/2020,주간,월,안겹침,이상없음,6,0,A,평일,0
38,4,48,158.8,2020-03-17 13:20:00,2020-03-17 13:47:00,1620,792.8,1259.0,1260.9,1320,7,117100,28000,CARBON,0,1,0,6,89100,14850,1,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,117100,28000,0,누락없음,1560,3/18/2020,주간,화,안겹침,이상없음,7,0,AC,평일,0
39,4,49,814.8,2020-03-18 14:37:00,2020-03-18 16:09:00,5520,792.3,1252.0,1259.0,1740,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,1,누락없음,4860,3/19/2020,주간,수,안겹침,이상없음,7,0,A,평일,0
40,4,50,831.2,2020-03-19 18:23:00,2020-03-19 19:47:00,5040,765.6,1259.4,1252.0,11940,8,76432,9554,ALLOY,1,0,0,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,누락없음,4860,3/20/2020,주간,목,겹침,이상없음,8,8,A,평일,0
41,4,52,762.6,2020-03-24 06:03:00,2020-03-24 07:32:00,5340,832.8,1257.9,1260.4,1440,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,2,누락없음,4680,3/24/2020,야간,화,겹침,이상없음,7,7,A,평일,0
42,4,53,163.5,2020-03-25 01:20:00,2020-03-25 01:51:00,1860,1022.7,1253.2,1257.9,8400,6,89100,14850,ALLOY,1,0,0,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,누락없음,1740,3/25/2020,야간,수,안겹침,이상없음,7,0,A,평일,0
43,4,54,676.8,2020-03-26 06:51:00,2020-03-26 07:59:00,4080,736.1,1259.0,1253.2,1800,6,80880,13480,ALLOY,1,0,0,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,누락없음,3960,3/26/2020,야간,목,겹침,이상없음,6,6,A,평일,0
44,4,55,1177.9,2020-03-27 05:17:00,2020-03-27 07:10:00,6780,796.7,1256.9,1259.0,2640,10,112810,20850,CARBON,0,1,0,0,0,0,10,112810,20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,112810,20850,0,누락없음,6780,3/27/2020,야간,금,안겹침,이상없음,6,0,C,평일,0
45,4,58,258.6,2020-03-31 19:26:00,2020-03-31 20:04:00,2280,991.9,1258.5,1271.8,3480,3,59560,22930,CARBON,0,1,0,0,0,0,3,59560,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59560,22930,0,누락없음,2280,4/1/2020,주간,화,겹침,이상없음,10,1,C,평일,0
46,4,59,1542.4,2020-04-01 19:45:00,2020-04-01 22:09:00,8640,673.2,1258.4,1258.5,6000,8,70880,11000,CARBON,0,1,0,0,0,0,7,66050,11000,1,4830,4830,0,0,0,0,0,0,0,0,0,0,0,0,1,4830,4830,7,66050,11000,0,누락없음,8580,4/2/2020,주간,수,안겹침,이상없음,3,0,CS,평일,0
47,4,60,164.4,2020-04-02 19:32:00,2020-04-02 20:02:00,1800,1145.2,1250.2,1258.4,5640,4,53440,16000,CARBON,0,1,0,0,0,0,3,48000,16000,1,5440,5440,0,0,0,0,0,0,0,0,0,0,0,0,3,48000,16000,1,5440,5440,0,누락없음,1320,4/3/2020,주간,목,안겹침,이상없음,8,0,CS,평일,0
48,4,61,1048.3,2020-04-03 16:13:00,2020-04-03 18:00:00,6420,681.4,1248.6,1250.2,8520,7,47950,9020,CARBON,0,1,0,0,0,0,6,43120,9020,1,4830,4830,0,0,0,0,0,0,0,0,0,0,0,0,1,4830,4830,6,43120,9020,0,누락없음,6360,4/4/2020,주간,금,안겹침,이상없음,4,0,CS,평일,0
49,4,63,120.0,2020-04-06 19:34:00,2020-04-06 19:53:00,1140,1004.9,1254.9,1270.5,1440,4,66500,22930,CARBON,0,1,0,0,0,0,4,66500,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20640,10320,2,45860,22930,0,누락없음,1080,4/7/2020,야간,월,안겹침,이상없음,9,0,C,주말,0
50,4,64,821.8,2020-04-08 06:52:00,2020-04-08 08:13:00,4860,759.5,1255.5,1254.9,1920,7,94360,13480,ALLOY,1,0,0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,누락없음,4380,4/8/2020,야간,수,안겹침,이상없음,4,0,A,평일,0
51,4,65,1060.9,2020-04-09 07:08:00,2020-04-09 08:54:00,6360,637.2,1255.7,1255.5,3960,6,48370,9490,CARBON,0,1,0,0,0,0,5,42140,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48370,9490,1,강종누락,5460,4/9/2020,야간,목,안겹침,이상없음,7,0,C,평일,0
52,4,66,1607.9,2020-04-10 02:54:00,2020-04-10 05:55:00,10860,730.2,1201.1,1255.7,2100,10,78770,9200,CARBON,0,1,0,1,9200,9200,9,69570,8880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9200,9200,9,69570,8880,2,누락없음,9480,4/10/2020,야간,금,안겹침,이상없음,6,0,AC,평일,0
53,4,68,563.7,2020-04-14 15:52:00,2020-04-14 16:49:00,3420,915.2,1255.1,1258.0,900,8,88800,11100,ALLOY,1,0,0,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,누락없음,3300,4/15/2020,주간,화,안겹침,이상없음,10,0,A,평일,0
54,4,69,190.8,2020-04-15 19:47:00,2020-04-15 20:13:00,1560,936.2,1256.0,1255.1,19440,4,62470,22930,CARBON,0,1,0,2,16610,8630,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62470,22930,0,누락없음,1500,4/16/2020,주간,수,안겹침,이상없음,8,0,AC,평일,0
55,4,70,1114.8,2020-04-16 13:17:00,2020-04-16 15:15:00,7080,828.5,1256.1,1256.0,1380,11,98700,10350,CARBON,0,1,0,0,0,0,11,98700,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,98700,10350,0,누락없음,6840,4/17/2020,주간,목,안겹침,이상없음,4,0,C,평일,0
56,4,72,577.2,2020-04-21 07:20:00,2020-04-21 08:15:00,3300,894.1,1257.6,1254.0,780,4,43920,10980,CARBON,0,1,0,0,0,0,4,43920,10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43920,10980,0,0,0,0,누락없음,3240,4/21/2020,야간,화,안겹침,이상없음,5,0,C,평일,0
57,4,73,390.8,2020-04-22 06:57:00,2020-04-22 07:40:00,2580,836.9,1251.9,1257.6,840,6,44910,9840,CARBON,0,1,0,0,0,0,6,44910,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44910,9840,0,누락없음,2400,4/22/2020,야간,수,안겹침,이상없음,4,0,C,평일,0
58,4,74,1263.6,2020-04-23 02:47:00,2020-04-23 04:56:00,7740,643.5,1252.1,1251.9,15180,11,44340,4500,ALLOY,1,0,0,6,25440,4240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25440,4240,5,18900,4500,0,강종누락,7680,4/23/2020,야간,목,안겹침,이상없음,6,0,A,평일,0
59,4,75,438.2,2020-04-24 03:43:00,2020-04-24 04:27:00,2640,874.8,1256.0,1252.1,900,5,56800,11360,CARBON,0,1,0,0,0,0,5,56800,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56800,11360,0,0,0,0,누락없음,2460,4/24/2020,야간,금,안겹침,이상없음,11,0,C,평일,0
60,4,76,1169.6,2020-04-25 03:03:00,2020-04-25 04:54:00,6660,727.7,1256.5,1256.0,2400,8,57900,9600,CARBON,0,1,0,0,0,0,6,38700,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19200,9600,6,38700,6450,0,강종누락,6600,4/25/2020,야간,토,안겹침,이상없음,5,0,C,주말,0
61,4,77,1321.1,2020-04-26 10:17:00,2020-04-26 21:46:00,41340,998.3,1172.9,1256.5,11580,2,32700,16350,SUS,0,0,1,0,0,0,0,0,0,2,32700,16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32700,16350,0,누락없음,33120,4/27/2020,주간,일,안겹침,이상없음,8,0,S,주말,0
62,4,78,170.6,2020-04-28 07:38:00,2020-04-28 08:01:00,1380,892.8,1257.4,1172.9,780,9,45300,5430,CARBON,0,1,0,3,12720,4240,6,32580,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12720,4240,6,32580,5430,0,누락없음,1320,4/28/2020,야간,화,안겹침,이상없음,2,0,AC,평일,0
63,4,79,219.0,2020-04-28 23:55:00,2020-04-29 00:24:00,1740,856.2,1274.4,1257.4,660,4,62940,22930,CARBON,0,1,0,0,0,0,4,62940,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62940,22930,0,누락없음,1680,4/29/2020,주간,화,안겹침,이상없음,9,0,C,평일,0
64,4,80,404.8,2020-04-29 16:19:00,2020-04-29 16:59:00,2400,883.8,1256.1,1274.4,1020,6,56920,10320,CARBON,0,1,0,0,0,0,4,37720,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19200,9600,4,37720,10320,0,강종누락,2340,4/30/2020,주간,수,안겹침,이상없음,4,0,C,평일,0
65,4,82,637.2,2020-05-06 19:10:00,2020-05-06 20:19:00,4140,836.4,1256.7,1253.9,1140,3,29810,14070,CARBON,0,1,0,0,0,0,3,29810,14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29810,14070,0,누락없음,4080,5/7/2020,주간,수,안겹침,이상없음,5,0,C,평일,0
66,4,83,822.7,2020-05-07 14:09:00,2020-05-07 15:54:00,6300,864.1,1253.2,1256.7,13680,4,53900,21100,CARBON,0,1,0,0,0,0,4,53900,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36700,21100,2,17200,8600,2,누락없음,5700,5/8/2020,주간,목,안겹침,이상없음,3,0,C,평일,0
67,4,84,1779.8,2020-05-08 18:33:00,2020-05-09 10:37:00,57840,882.7,1271.0,1253.2,2340,2,17200,8600,CARBON,0,1,0,0,0,0,2,17200,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17200,8600,2,누락없음,46200,5/9/2020,주간,금,안겹침,이상없음,4,0,C,평일,0
68,4,85,1295.0,2020-05-10 15:11:00,2020-05-10 19:31:00,15600,742.8,1257.5,1271.0,32280,6,60400,11360,ALLOY,1,0,0,1,3600,3600,5,56800,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56800,11360,1,3600,3600,0,누락없음,15420,5/11/2020,주간,일,안겹침,이상없음,2,0,AC,주말,0
69,4,86,106.0,2020-05-11 19:53:00,2020-05-11 20:11:00,1080,1035.8,1257.6,1257.5,6180,2,45860,22930,CARBON,0,1,0,0,0,0,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45860,22930,0,누락없음,1080,5/12/2020,주간,월,안겹침,이상없음,6,0,C,평일,0
70,4,87,1559.1,2020-05-12 17:06:00,2020-05-12 20:27:00,12060,595.3,1255.6,1257.6,6120,7,57050,12650,CARBON,0,1,0,0,0,0,3,32850,12650,4,24200,6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57050,12650,1,누락없음,9780,5/13/2020,주간,화,안겹침,이상없음,2,0,CS,평일,0
71,4,88,1421.8,2020-05-13 16:48:00,2020-05-13 19:09:00,8460,771.3,1257.8,1255.6,1800,8,125680,15760,CARBON,0,1,0,0,0,0,8,125680,15760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125680,15760,0,누락없음,8400,5/14/2020,주간,수,안겹침,이상없음,7,0,C,평일,0
72,4,89,1407.4,2020-05-14 15:43:00,2020-05-14 18:28:00,9900,619.2,1253.5,1257.8,10140,7,40120,8960,CARBON,0,1,0,0,0,0,2,17920,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22200,6600,2,17920,8960,0,강종누락,9840,5/15/2020,주간,목,안겹침,이상없음,8,0,C,평일,0
73,4,91,246.1,2020-05-19 07:32:00,2020-05-19 08:02:00,1800,795.7,1258.4,1261.4,8040,2,45860,22930,CARBON,0,1,0,0,0,0,2,45860,22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45860,22930,0,누락없음,1740,5/19/2020,야간,화,안겹침,이상없음,9,0,C,평일,0
