,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,이전 종료온도,쉰시간,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,13,1,861.5,2020-01-03 10:52:00,2020-01-03 12:13:00,4860,409.3,1260.7,1260.3,15360,4,244550,130000,ALLOY,1,0,0,3,114550,44600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,244550,130000,0,0,0,0,강종누락,4680,1/4/2020,주간,금,안겹침,이상없음,8,0,A,평일,0
1,13,3,515.6,2020-01-06 11:53:00,2020-01-06 12:35:00,2520,650.4,1256.9,1253.9,900,2,51900,25950,CARBON,0,1,0,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,누락없음,2460,1/6/2020,야간,월,안겹침,이상없음,6,0,C,주말,0
2,13,4,308.5,2020-01-07 02:54:00,2020-01-07 03:21:00,1620,630.1,1259.7,1256.9,540,6,59820,25950,CARBON,0,1,0,0,0,0,6,59820,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59820,25950,0,누락없음,1560,1/7/2020,주간,화,겹침,이상없음,2,2,C,평일,0
3,13,5,188.8,2020-01-07 11:41:00,2020-01-07 12:00:00,1140,729.5,1257.8,1259.7,780,6,59820,25950,CARBON,0,1,0,0,0,0,6,59820,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59820,25950,0,누락없음,1080,1/7/2020,주간,화,겹침,이상없음,6,6,C,평일,0
4,13,7,161.4,2020-01-08 14:52:00,2020-01-08 15:13:00,1260,1051.1,1249.8,1251.5,720,8,190600,38100,ALLOY,1,0,0,4,119400,38100,2,51200,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21600,21600,7,169000,38100,0,강종누락,1260,1/8/2020,야간,수,겹침,민감누락,6,6,AC,평일,0
5,13,6,2775.2,2020-01-07 15:57:00,2020-01-08 01:04:00,32820,325.8,1251.5,1257.8,10980,6,170600,38100,CARBON,0,1,0,4,119400,38100,2,51200,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21600,21600,5,149000,38100,1,누락없음,27360,1/8/2020,주간,화,안겹침,이상없음,6,0,AC,평일,0
6,13,8,1768.5,2020-01-09 05:46:00,2020-01-09 08:29:00,9780,525.4,1261.7,1249.8,2160,4,175900,47100,ALLOY,1,0,0,4,175900,47100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138800,47100,1,37100,37100,2,누락없음,8640,1/9/2020,야간,목,안겹침,이상없음,8,0,A,평일,0
7,13,10,5710.1,2020-01-11 19:00:00,2020-01-13 01:28:00,109680,770.5,1255.7,1261.2,44640,2,93780,50445,CARBON,0,1,0,0,0,0,2,93780,50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93780,50445,0,0,0,0,누락없음,107580,1/13/2020,주간,토,겹침,이상없음,2,2,C,주말,0
8,13,11,177.2,2020-01-13 13:20:00,2020-01-13 13:42:00,1320,871.1,1258.0,1255.7,480,2,93780,50445,CARBON,0,1,0,0,0,0,2,93780,50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93780,50445,0,0,0,0,누락없음,1260,1/13/2020,주간,월,겹침,이상없음,2,2,C,평일,0
9,13,14,214.0,2020-01-15 01:14:00,2020-01-15 01:39:00,1500,747.2,1251.3,1256.5,960,2,51900,25950,CARBON,0,1,0,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,누락없음,1440,1/14/2020,야간,수,겹침,이상없음,2,2,C,평일,0
