,All_MLP_3_5_시작온도,All_KNN_시작온도
0,20.255541038513183,24.360594874430237
1,17.710816955566408,19.5501696078865
2,17.513439559936522,23.241529541464672
3,18.99655818939209,24.40363416387749
4,20.051885986328124,19.864574268496245
5,18.54851722717285,21.61347866126925
6,22.42920837402344,30.42663719696817
7,14.941498374938964,19.203695373286365
8,19.24573669433594,25.752776797336736
9,21.143784713745116,21.686955766782106
average,19.08369871139526,23.01040462517978
