,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,73.18974304199219,84.66586692045404,51.46437072753906,55.56985236333548
1,77.89091491699219,108.41431772991284,72.36691284179688,89.24086393539316
2,109.135009765625,109.91109894985837,121.7967300415039,101.03774358607376
3,89.8154525756836,118.97978853099139,265.6395263671875,108.54255225015415
4,46.532405853271484,25.286113109009058,45.66239547729492,26.002768829686453
5,88.2124252319336,123.10120999382703,73.94464874267578,121.20714848484423
6,65.48743438720703,77.31358628519081,77.37215423583984,69.38610462663407
7,57.85472106933594,135.31612809545788,46.35498046875,118.2860602365517
8,212.90975952148438,162.25664093555764,111.0897216796875,148.4719828856047
9,134.5245361328125,234.2585661029736,168.79135131835938,217.22024375021732
average,95.55524024963378,117.95033166532328,103.44827919006347,105.4965320948495
