,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
99,2995.3,18720,16380,56.1,0,0,0,4,63670,16185,0,0,0,0,0,0,0,0,0,0,0,0,4,63670,16185,0,0,0,0,0,0,4,63670,16185,199560,1,누락없음,18,2019-10-21,야간,2019-10-21 13:57,월,안겹침,0,4,0,C,주말
100,142.7,1260,1200,1158.2,0,0,0,2,107500,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,107500,63000,0,0,0,0,0,0,2,107500,63000,240,0,누락없음,20,2019-10-21,야간,2019-10-21 15:02,월,안겹침,0,4,0,C,주말
101,3364.7,25080,24720,644.1,0,0,0,2,202195,130110,0,0,0,0,0,0,0,0,0,0,0,0,2,202195,130110,0,0,0,1,130110,130110,1,72085,72085,32160,0,누락없음,19,2019-10-21,주간,2019-10-19 4:56,토,겹침,0,2,2,C,주말
102,231.7,1200,1140,1089.4,0,0,0,1,130110,130110,0,0,0,0,0,0,0,0,0,0,0,0,1,130110,130110,0,0,0,1,130110,130110,0,0,0,1080,0,누락없음,19,2019-10-21,야간,2019-10-21 11:21,월,겹침,0,2,1,C,평일
103,4045,24660,22980,61.3,0,0,0,0,0,0,0,0,0,0,0,0,3,84800,35350,0,0,0,3,84800,35350,3,84800,35350,1,27350,27350,2,57450,35350,209940,2,누락없음,13,2019-10-22,주간,2019-10-21 16:29,월,안겹침,0,2,0,C,주말
104,185,1500,1440,987.4,0,0,0,0,0,0,0,0,0,0,0,0,1,35350,35350,0,0,0,1,35350,35350,1,35350,35350,0,0,0,1,35350,35350,420,0,누락없음,13,2019-10-22,야간,2019-10-22 18:03,화,겹침,0,3,1,C,평일
105,471.4,2040,1980,903.2,0,0,0,3,72100,31500,0,0,0,0,0,0,1,91370,91370,0,0,0,4,163470,91370,1,91370,91370,1,9100,9100,3,154370,91370,8040,0,누락없음,19,2019-10-22,야간,2019-10-21 20:43,월,안겹침,0,1,0,C,주말
106,3573.8,16800,16320,507.5,1,19650,19650,4,117940,36000,2,28500,14250,0,0,0,0,0,0,0,0,0,7,166090,36000,0,0,0,2,28500,14250,5,137590,36000,1140,1,누락없음,18,2019-10-22,야간,2019-10-22 6:05,화,안겹침,0,4,0,ACS,평일
107,4323.7,40920,39780,71.6,0,0,0,5,90300,31500,0,0,0,0,0,0,0,0,0,0,0,0,5,90300,31500,0,0,0,3,27300,9100,2,63000,31500,200100,1,누락없음,17,2019-10-22,주간,2019-10-21 10:45,월,안겹침,0,10,0,C,주말
108,256.4,1980,1620,1065.6,0,0,0,2,107500,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,107500,63000,0,0,0,0,0,0,2,107500,63000,420,1,누락없음,20,2019-10-22,주간,2019-10-22 5:10,화,안겹침,0,2,0,C,평일
109,390.9,1860,1800,706,0,0,0,6,117780,31500,0,0,0,0,0,0,0,0,0,0,0,0,6,117780,31500,0,0,0,0,0,0,6,117780,31500,660,0,누락없음,17,2019-10-23,주간,2019-10-22 14:13,화,안겹침,0,5,0,C,평일
110,163.1,1080,960,1021.9,0,0,0,2,63000,31500,0,0,0,0,0,0,1,91370,91370,0,0,0,3,154370,91370,1,91370,91370,0,0,0,3,154370,91370,300,0,누락없음,19,2019-10-23,야간,2019-10-23 15:37,수,안겹침,0,3,0,C,평일
111,2047.6,11100,10800,517.8,0,0,0,4,59880,14970,0,0,0,0,0,0,4,192400,63600,0,0,0,8,252280,63600,4,192400,63600,0,0,0,8,252280,63600,2160,1,누락없음,13,2019-10-23,야간,2019-10-22 21:00,화,안겹침,0,1,0,C,평일
112,619.9,2940,2880,881.8,0,0,0,5,127740,63000,0,0,0,0,0,0,0,0,0,0,0,0,5,127740,63000,0,0,0,0,0,0,5,127740,63000,1320,0,누락없음,20,2019-10-23,주간,2019-10-22 15:29,화,겹침,0,2,1,C,평일
113,1025.3,4980,4920,550,0,0,0,3,78780,36000,0,0,0,3,42750,14250,0,0,0,0,0,0,6,121530,36000,3,42750,14250,0,0,0,6,121530,36000,1740,0,누락없음,18,2019-10-23,야간,2019-10-23 5:41,수,겹침,0,7,1,AC,평일
114,201,1560,1440,1033,0,0,0,0,0,0,2,28500,14250,0,0,0,1,91370,91370,0,0,0,3,119870,91370,1,91370,91370,2,28500,14250,1,91370,91370,420,1,누락없음,19,2019-10-23,주간,2019-10-23 6:12,수,안겹침,0,4,0,CS,평일
115,851.2,3540,3480,491.7,0,0,0,7,104100,14970,0,0,0,0,0,0,0,0,0,0,0,0,7,104100,14970,0,0,0,0,0,0,7,104100,14970,1980,1,누락없음,17,2019-10-24,주간,2019-10-23 19:04,수,안겹침,0,6,0,C,평일
116,409.8,2280,2220,907.6,0,0,0,6,86825,35000,0,0,0,0,0,0,1,35500,35500,0,0,0,7,122325,35500,1,35500,35500,0,0,0,7,122325,35500,1260,0,누락없음,20,2019-10-24,주간,2019-10-23 16:08,수,안겹침,0,5,0,C,평일
117,974.7,5100,5040,549.3,0,0,0,2,21160,10580,0,0,0,1,24100,24100,1,35500,35500,0,0,0,5,100760,35500,2,59600,35500,1,24100,24100,4,76660,35500,1860,0,강종누락,13,2019-10-24,야간,2019-10-24 7:27,목,안겹침,0,8,0,AC,평일
118,129.2,1020,960,1029.3,0,0,0,1,27810,27810,0,0,0,0,0,0,1,91370,91370,0,0,0,2,119180,91370,1,91370,91370,0,0,0,2,119180,91370,360,0,누락없음,19,2019-10-24,주간,2019-10-23 22:17,수,안겹침,0,3,0,C,평일
119,1062.9,5340,4980,523.7,6,80880,13480,1,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,7,115880,35000,0,0,0,6,80880,13480,1,35000,35000,1620,1,누락없음,18,2019-10-24,야간,2019-10-24 4:25,목,안겹침,0,6,0,AC,평일
120,120.9,1080,1020,1108.9,0,0,0,1,42360,42360,0,0,0,0,0,0,0,0,0,0,0,0,1,42360,42360,0,0,0,0,0,0,1,42360,42360,360,0,누락없음,20,2019-10-25,야간,2019-10-25 16:46,금,겹침,0,9,1,C,평일
121,460.6,2220,2160,954.8,0,0,0,9,138405,42360,0,0,0,0,0,0,0,0,0,0,0,0,9,138405,42360,0,0,0,0,0,0,9,138405,42360,480,0,누락없음,20,2019-10-25,주간,2019-10-24 16:34,목,안겹침,0,7,0,C,평일
122,488,3660,3180,1113,0,0,0,4,71560,27810,1,40000,40000,0,0,0,0,0,0,0,0,0,5,111560,40000,0,0,0,0,0,0,5,111560,40000,15900,2,누락없음,19,2019-10-25,주간,2019-10-24 13:07,목,겹침,0,2,1,CS,평일
123,162.1,960,900,924.5,0,0,0,0,0,0,0,0,0,0,0,0,1,81737,81737,0,0,0,1,81737,81737,1,81737,81737,0,0,0,1,81737,81737,960,0,누락없음,17,2019-10-25,야간,2019-10-24 19:04,목,안겹침,0,7,0,C,평일
124,1136.9,6480,6420,690,0,0,0,0,0,0,2,28500,14250,1,19200,19200,2,135887,81737,0,0,0,6,193587,81737,3,155087,81737,3,47700,19200,3,145887,81737,5040,0,강종누락,18,2019-10-25,야간,2019-10-24 23:13,목,안겹침,0,7,0,ACS,평일
125,1580.7,18840,17760,794.2,0,0,0,1,180000,180000,0,0,0,0,0,0,0,0,0,0,0,0,1,180000,180000,0,0,0,1,180000,180000,0,0,0,24360,0,누락없음,19,2019-10-28,야간,2019-10-25 20:51,금,안겹침,0,5,0,C,평일
126,230.8,1980,1920,726,0,0,0,4,151100,49600,0,0,0,0,0,0,0,0,0,0,0,0,4,151100,49600,0,0,0,0,0,0,4,151100,49600,600,0,누락없음,17,2019-10-28,야간,2019-10-28 18:29,월,안겹침,0,1,0,C,주말
127,247.7,2100,1800,1026.6,0,0,0,1,54150,54150,2,70800,40000,0,0,0,0,0,0,0,0,0,3,124950,54150,0,0,0,1,30800,30800,2,94150,54150,420,1,누락없음,18,2019-10-28,야간,2019-10-28 17:00,월,겹침,0,6,1,CS,주말
128,2358,22200,21960,37.9,0,0,0,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,2,51900,25950,0,0,0,0,0,0,2,51900,25950,249060,1,누락없음,13,2019-10-29,주간,2019-10-28 15:35,월,안겹침,0,5,0,C,주말
129,537.8,2340,2280,900.1,0,0,0,2,52200,26100,0,0,0,0,0,0,2,138685,72085,0,0,0,4,190885,72085,2,138685,72085,1,66600,66600,3,124285,72085,900,0,누락없음,19,2019-10-29,야간,2019-10-28 20:42,월,안겹침,0,1,0,C,주말
130,120.6,1020,960,1074.8,0,0,0,1,19100,19100,0,0,0,0,0,0,0,0,0,0,0,0,1,19100,19100,0,0,0,0,0,0,1,19100,19100,300,0,누락없음,20,2019-10-29,야간,2019-10-29 15:17,화,안겹침,0,8,0,C,평일
131,155.6,1020,900,736.2,0,0,0,1,54150,54150,1,30800,30800,0,0,0,0,0,0,0,0,0,2,84950,54150,0,0,0,1,30800,30800,1,54150,54150,540,0,누락없음,18,2019-10-29,주간,2019-10-29 6:55,화,겹침,0,3,1,CS,평일
132,382.6,1800,1680,977.4,0,0,0,4,74350,25950,0,0,0,4,97400,24350,0,0,0,0,0,0,8,171750,25950,4,97400,24350,4,97400,24350,4,74350,25950,1260,0,누락없음,20,2019-10-29,주간,2019-10-28 16:01,월,안겹침,0,1,0,AC,주말
133,2065.1,9420,8520,562.4,0,0,0,5,107230,54150,0,0,0,0,0,0,0,0,0,0,0,0,5,107230,54150,0,0,0,0,0,0,5,107230,54150,900,1,누락없음,17,2019-10-29,야간,2019-10-29 7:31,화,안겹침,0,4,0,C,평일
134,553.2,4380,3480,916.1,0,0,0,6,61260,25950,0,0,0,0,0,0,0,0,0,0,0,0,6,61260,25950,0,0,0,0,0,0,6,61260,25950,300,1,누락없음,13,2019-10-29,야간,2019-10-29 18:57,화,겹침,0,2,2,C,평일
135,87.1,840,600,939.9,0,0,0,4,102430,54150,0,0,0,0,0,0,0,0,0,0,0,0,4,102430,54150,0,0,0,1,17580,17580,3,84850,54150,360,0,누락없음,18,2019-10-30,주간,2019-10-29 16:39,화,안겹침,0,2,0,C,평일
136,191.4,1260,1200,948.2,0,0,0,2,73350,54150,0,0,0,0,0,0,1,72085,72085,0,0,0,3,145435,72085,1,72085,72085,0,0,0,3,145435,72085,540,1,누락없음,17,2019-10-30,주간,2019-10-30 3:32,수,겹침,0,5,1,C,평일
137,264.9,1320,1260,1041.8,0,0,0,4,108240,37700,0,0,0,0,0,0,2,99200,49600,0,0,0,6,207440,49600,2,99200,49600,0,0,0,6,207440,49600,420,0,누락없음,20,2019-10-30,야간,2019-10-29 22:58,화,안겹침,0,1,0,C,평일
138,578.3,3960,3420,723.1,4,11560,2890,2,51900,25950,0,0,0,0,0,0,0,0,0,0,0,0,6,63460,25950,0,0,0,4,11560,2890,2,51900,25950,2220,1,누락없음,13,2019-10-30,주간,2019-10-30 5:59,수,안겹침,0,6,0,AC,평일
139,3438,16080,15840,741.9,0,0,0,10,149800,17080,0,0,0,0,0,0,0,0,0,0,0,0,10,149800,17080,0,0,0,0,0,0,10,149800,17080,2160,0,누락없음,19,2019-10-30,야간,2019-10-30 6:47,수,안겹침,0,4,0,C,평일
140,1084,5700,5580,502.3,0,0,0,3,35400,11800,0,0,0,0,0,0,4,213400,68600,0,0,0,7,248800,68600,4,213400,68600,0,0,0,7,248800,68600,19140,0,누락없음,13,2019-10-31,주간,2019-10-30 19:11,수,안겹침,0,6,0,C,평일
141,169.2,1380,1380,1010,0,0,0,0,0,0,0,0,0,0,0,0,4,213400,68600,0,0,0,4,213400,68600,4,213400,68600,0,0,0,4,213400,68600,360,0,누락없음,13,2019-10-31,야간,2019-10-31 18:20,목,겹침,0,7,4,C,평일
142,1202.9,5880,5340,886.2,0,0,0,5,165740,53500,0,0,0,2,78200,39100,0,0,0,0,0,0,7,243940,53500,2,78200,39100,3,131700,53500,4,112240,39700,960,1,누락없음,19,2019-10-31,야간,2019-10-31 3:36,목,겹침,0,10,2,AC,평일
143,211.3,1260,1200,716.6,0,0,0,4,145050,54150,0,0,0,0,0,0,0,0,0,0,0,0,4,145050,54150,0,0,0,1,53500,53500,3,91550,54150,660,0,누락없음,17,2019-10-31,주간,2019-10-30 15:26,수,안겹침,0,3,0,C,평일
144,3287.3,17880,16560,466.2,2,38260,19130,4,62700,17350,3,52960,22950,0,0,0,0,0,0,0,0,0,9,153920,22950,0,0,0,2,38260,19130,7,115660,22950,4500,1,누락없음,18,2019-10-31,주간,2019-10-30 15:08,수,안겹침,0,4,0,ACS,평일
145,762.4,3720,3660,841.7,0,0,0,0,0,0,0,0,0,0,0,0,1,71000,71000,4,94400,23600,5,165400,71000,5,165400,71000,5,165400,71000,0,0,0,22440,0,누락없음,20,2019-11-01,주간,2019-10-31 12:05,목,안겹침,0,6,0,CS,평일
146,1803.2,12420,10860,518,0,0,0,2,79400,39700,0,0,0,0,0,0,0,0,0,0,0,0,2,79400,39700,0,0,0,0,0,0,2,79400,39700,24300,4,누락없음,13,2019-11-01,야간,2019-11-01 13:00,금,안겹침,0,4,0,C,평일
147,1203.5,6240,5760,435.2,0,0,0,2,75400,37700,0,0,0,0,0,0,0,0,0,0,0,0,2,75400,37700,0,0,0,0,0,0,2,75400,37700,9360,1,누락없음,18,2019-11-01,주간,2019-10-31 19:16,목,안겹침,0,9,0,C,평일
148,236.8,2760,1740,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94400,23600,4,94400,23600,4,94400,23600,4,94400,23600,0,0,0,480,1,누락없음,20,2019-11-01,야간,2019-11-01 10:15,금,겹침,0,5,1,S,평일
149,394.9,2040,1980,691.9,0,0,0,2,79400,39700,0,0,0,2,78200,39100,0,0,0,0,0,0,4,157600,39700,2,78200,39100,2,78200,39100,2,79400,39700,24960,0,누락없음,17,2019-11-01,주간,2019-10-31 20:23,목,안겹침,0,4,0,AC,평일
150,6704.3,128700,126180,617.9,0,0,0,6,210080,39700,0,0,0,0,0,0,0,0,0,0,0,0,6,210080,39700,0,0,0,0,0,0,6,210080,39700,40920,0,누락없음,13,2019-11-04,주간,2019-11-02 14:30,토,겹침,0,2,2,C,주말
151,180.7,1140,1080,980.2,0,0,0,3,142500,60500,0,0,0,0,0,0,0,0,0,0,0,0,3,142500,60500,0,0,0,0,0,0,3,142500,60500,360,0,누락없음,18,2019-11-04,야간,2019-11-04 17:04,월,안겹침,0,4,0,C,평일
152,3612.4,27600,26700,485.9,0,0,0,4,177500,60500,0,0,0,0,0,0,0,0,0,0,0,0,4,177500,60500,0,0,0,0,0,0,4,177500,60500,123000,0,누락없음,18,2019-11-04,주간,2019-11-03 4:04,일,안겹침,0,2,0,C,주말
153,3399.2,43620,39300,350.6,0,0,0,3,35400,11800,2,23830,12850,0,0,0,0,0,0,0,0,0,5,59230,12850,0,0,0,1,12850,12850,4,46380,11800,145560,0,누락없음,6,2019-11-04,야간,2019-11-03 18:01,일,안겹침,0,6,0,CS,주말
154,4211.2,30360,30060,540.6,1,20100,20100,7,131190,58500,0,0,0,0,0,0,0,0,0,0,0,0,8,151290,58500,0,0,0,2,78600,58500,6,72690,21100,108060,0,누락없음,19,2019-11-04,주간,2019-11-03 8:41,일,안겹침,0,7,0,AC,주말
155,982.7,8220,5820,885.4,0,0,0,4,54400,13600,0,0,0,0,0,0,0,0,0,0,0,0,4,54400,13600,0,0,0,0,0,0,4,54400,13600,10320,3,누락없음,13,2019-11-04,야간,2019-11-04 17:46,월,안겹침,0,6,0,C,평일
156,3581,48660,34440,379,0,0,0,7,124820,35000,0,0,0,0,0,0,0,0,0,0,0,0,7,124820,35000,0,0,0,0,0,0,7,124820,35000,122880,0,누락없음,20,2019-11-04,야간,2019-11-03 16:21,일,안겹침,0,4,0,C,주말
157,5056.5,116340,82860,292.8,0,0,0,0,0,0,7,114870,25000,0,0,0,0,0,0,0,0,0,7,114870,25000,0,0,0,1,25000,25000,6,89870,16700,56460,0,누락없음,17,2019-11-04,주간,2019-11-02 6:43,토,안겹침,0,4,0,S,주말
158,2290.3,14220,14100,510.2,0,0,0,8,82060,10580,0,0,0,0,0,0,0,0,0,0,0,0,8,82060,10580,0,0,0,0,0,0,8,82060,10580,1920,0,누락없음,6,2019-11-05,야간,2019-11-05 5:28,화,안겹침,0,5,0,C,평일
159,409.5,1740,1680,625,0,0,0,8,123110,26850,0,0,0,0,0,0,0,0,0,0,0,0,8,123110,26850,0,0,0,0,0,0,8,123110,26850,6720,0,누락없음,17,2019-11-05,주간,2019-11-04 15:01,월,안겹침,0,7,0,C,평일
160,1427.3,6540,6120,868.9,0,0,0,4,103410,58500,0,0,0,3,104300,36100,0,0,0,0,0,0,7,207710,58500,3,104300,36100,4,162800,58500,3,44910,14970,1140,1,누락없음,19,2019-11-05,주간,2019-11-04 19:43,월,겹침,0,8,1,AC,평일
161,155.3,1500,1440,880,0,0,0,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,1,60500,60500,0,0,0,0,0,0,1,60500,60500,420,0,누락없음,18,2019-11-05,주간,2019-11-04 22:39,월,안겹침,0,3,0,C,주말
162,156.9,1440,1380,776,0,0,0,4,57300,26850,0,0,0,0,0,0,0,0,0,0,0,0,4,57300,26850,0,0,0,0,0,0,4,57300,26850,360,0,누락없음,17,2019-11-05,야간,2019-11-05 13:54,화,겹침,0,8,3,C,평일
163,607.2,2700,2580,931.5,2,38260,19130,3,64940,35000,0,0,0,0,0,0,0,0,0,0,0,0,5,103200,35000,0,0,0,2,38260,19130,3,64940,35000,720,0,누락없음,20,2019-11-05,야간,2019-11-05 4:13,화,안겹침,0,7,0,AC,평일
164,93.7,900,780,923.2,0,0,0,1,60500,60500,0,0,0,0,0,0,0,0,0,0,0,0,1,60500,60500,0,0,0,0,0,0,1,60500,60500,420,0,누락없음,18,2019-11-06,주간,2019-11-05 15:59,화,겹침,0,1,1,C,평일
165,188.4,1140,1140,871.3,0,0,0,0,0,0,0,0,0,0,0,0,2,110200,55100,0,0,0,2,110200,55100,2,110200,55100,0,0,0,2,110200,55100,540,0,누락없음,13,2019-11-06,야간,2019-11-06 19:01,수,겹침,0,6,2,C,평일
166,3541.5,19560,18360,546.4,0,0,0,0,0,0,0,0,0,0,0,0,6,274900,55100,0,0,0,6,274900,55100,6,274900,55100,0,0,0,6,274900,55100,2220,3,누락없음,13,2019-11-06,주간,2019-11-05 4:55,화,안겹침,0,4,0,C,평일
167,442.5,2100,2040,885.7,0,0,0,4,42320,10580,0,0,0,3,84920,29420,0,0,0,0,0,0,8,152340,29420,3,84920,29420,4,110020,29420,4,42320,10580,1080,0,강종누락,20,2019-11-06,야간,2019-11-05 23:09,화,안겹침,0,5,0,AC,평일
168,415.2,1980,1920,864.8,0,0,0,2,21300,10650,0,0,0,0,0,0,2,114417,81737,0,0,0,4,135717,81737,2,114417,81737,0,0,0,4,135717,81737,1020,0,누락없음,20,2019-11-07,야간,2019-11-07 2:50,목,안겹침,0,8,0,C,평일
169,3919.1,31080,30060,424.5,0,0,0,0,0,0,8,204100,26600,0,0,0,0,0,0,0,0,0,8,204100,26600,0,0,0,5,126100,26100,3,78000,26600,49920,0,누락없음,19,2019-11-07,주간,2019-11-06 9:00,수,안겹침,0,7,0,S,평일
170,557.9,3060,3000,404.7,2,55500,27750,0,0,0,0,0,0,0,0,0,2,127200,63600,0,0,0,4,182700,63600,2,127200,63600,2,55500,27750,2,127200,63600,17100,0,누락없음,18,2019-11-07,주간,2019-11-06 13:32,수,안겹침,0,1,0,AC,평일
171,3745.3,35040,34260,333.7,0,0,0,7,75300,11800,1,24800,24800,0,0,0,0,0,0,0,0,0,8,100100,24800,0,0,0,0,0,0,8,100100,24800,37080,0,누락없음,6,2019-11-07,야간,2019-11-06 15:15,수,안겹침,0,8,0,CS,평일
172,590.9,3120,2940,497.3,0,0,0,0,0,0,0,0,0,1,43600,43600,1,52100,52100,0,0,0,3,131300,52100,3,131300,52100,1,43600,43600,2,87700,52100,21600,0,강종누락,17,2019-11-07,주간,2019-11-06 11:36,수,안겹침,0,4,0,AC,평일
173,634.8,4860,3660,1037,0,0,0,0,0,0,5,126100,26100,1,43600,43600,0,0,0,0,0,0,6,169700,43600,1,43600,43600,6,169700,43600,0,0,0,360,3,누락없음,19,2019-11-07,야간,2019-11-07 16:09,목,겹침,0,8,1,AS,평일
174,3231.1,20400,18600,480.9,0,0,0,25,79310,5180,0,0,0,0,0,0,0,0,0,0,0,0,25,79310,5180,0,0,0,0,0,0,25,79310,5180,14040,1,누락없음,13,2019-11-07,주간,2019-11-07 8:32,목,안겹침,0,2,0,C,평일
175,112.6,900,840,671.8,0,0,0,4,36740,9185,1,12200,12200,0,0,0,0,0,0,0,0,0,5,48940,12200,0,0,0,0,0,0,5,48940,12200,360,0,누락없음,17,2019-11-08,야간,2019-11-08 18:34,금,겹침,0,10,1,CS,평일
176,275.5,1920,1560,716.8,0,0,0,2,40380,31600,0,0,0,1,24100,24100,2,78200,39100,0,0,0,5,142680,39100,3,102300,39100,1,24100,24100,4,118580,39100,420,1,누락없음,18,2019-11-08,주간,2019-11-07 18:50,목,안겹침,0,4,0,AC,평일
177,1712,8400,7320,543,0,0,0,8,93110,19000,1,12200,12200,0,0,0,1,71000,71000,0,0,0,10,176310,71000,1,71000,71000,1,71000,71000,9,105310,19000,4560,2,누락없음,17,2019-11-08,주간,2019-11-07 18:14,목,안겹침,0,3,0,CS,평일
178,135.8,960,900,1052.2,0,0,0,2,21300,10650,0,0,0,1,43600,43600,0,0,0,0,0,0,3,64900,43600,1,43600,43600,1,43600,43600,2,21300,10650,300,0,누락없음,19,2019-11-08,주간,2019-11-07 22:25,목,안겹침,0,6,0,AC,평일
179,2778.3,12600,12240,759.1,0,0,0,6,63480,10580,0,0,0,0,0,0,1,54150,54150,0,0,0,8,145530,54150,2,82050,54150,0,0,0,8,145530,54150,2220,0,강종누락,20,2019-11-08,야간,2019-11-08 6:06,금,안겹침,0,4,0,C,평일
180,3266.6,21000,20580,437.3,0,0,0,8,73480,9185,0,0,0,0,0,0,0,0,0,0,0,0,8,73480,9185,0,0,0,0,0,0,8,73480,9185,6480,0,누락없음,6,2019-11-08,야간,2019-11-08 4:24,금,안겹침,0,8,0,C,평일
181,2896.7,30780,30000,451,0,0,0,4,111800,58500,0,0,0,0,0,0,0,0,0,0,0,0,4,111800,58500,0,0,0,1,58500,58500,3,53300,32000,158040,0,누락없음,17,2019-11-11,야간,2019-11-10 17:37,일,안겹침,0,5,0,C,주말
182,7206.4,137460,104160,355.1,0,0,0,8,73500,11800,0,0,0,0,0,0,0,0,0,0,0,0,9,101400,27900,0,0,0,0,0,0,9,101400,27900,130860,0,강종누락,13,2019-11-11,주간,2019-11-09 7:32,토,안겹침,0,25,0,C,주말
183,3828.9,52440,44940,351.7,0,0,0,4,72800,26200,0,0,0,0,0,0,0,0,0,0,0,0,5,82800,26200,0,0,0,0,0,0,5,82800,26200,134700,0,강종누락,6,2019-11-11,야간,2019-11-10 14:45,일,안겹침,0,8,0,C,주말
184,4590.9,36180,35400,361,0,0,0,4,134150,41100,0,0,0,0,0,0,0,0,0,0,0,0,4,134150,41100,0,0,0,0,0,0,4,134150,41100,141060,0,누락없음,19,2019-11-11,주간,2019-11-10 0:53,일,안겹침,0,3,0,C,주말
185,597.5,3660,3600,821.6,0,0,0,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,117150,63000,0,0,0,0,0,0,2,117150,63000,15660,0,누락없음,19,2019-11-11,야간,2019-11-11 10:53,월,안겹침,0,4,0,C,평일
186,4619.7,120300,52200,276.9,1,19200,19200,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,4,150850,63000,0,0,0,2,33700,19200,2,117150,63000,49620,1,강종누락,18,2019-11-11,주간,2019-11-09 7:43,토,안겹침,0,5,0,AC,주말
187,3813,28920,28560,517.8,0,0,0,6,148230,54150,0,0,0,0,0,0,0,0,0,0,0,0,6,148230,54150,0,0,0,0,0,0,6,148230,54150,100140,0,누락없음,20,2019-11-11,주간,2019-11-10 9:23,일,겹침,0,8,1,C,주말
188,115.7,1200,1140,974.7,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,2,112650,58500,0,0,0,1,58500,58500,1,54150,54150,360,0,누락없음,18,2019-11-12,야간,2019-11-12 16:57,화,안겹침,0,3,0,C,평일
189,3293.4,20640,19980,664.9,0,0,0,8,110220,14970,0,0,0,0,0,0,0,0,0,0,0,0,8,110220,14970,0,0,0,0,0,0,8,110220,14970,1080,1,누락없음,6,2019-11-12,야간,2019-11-12 4:49,화,겹침,0,5,2,C,평일
190,221.1,1500,1440,686.6,0,0,0,3,144650,58500,0,0,0,0,0,0,0,0,0,0,0,0,3,144650,58500,0,0,0,1,58500,58500,2,86150,54150,780,0,누락없음,18,2019-11-12,주간,2019-11-11 14:01,월,안겹침,0,4,0,C,평일
191,124.1,840,780,1124.7,0,0,0,2,117150,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,117150,63000,0,0,0,0,0,0,2,117150,63000,360,0,누락없음,19,2019-11-12,주간,2019-11-11 20:44,월,안겹침,0,2,0,C,주말
192,589.4,3240,3060,920.9,0,0,0,2,52400,26200,0,0,0,0,0,0,2,97200,48600,0,0,0,4,149600,48600,2,97200,48600,2,97200,48600,2,52400,26200,480,1,누락없음,17,2019-11-12,야간,2019-11-12 6:24,화,안겹침,0,4,0,C,평일
193,159.8,1320,1140,898.3,0,0,0,0,0,0,0,0,0,0,0,0,4,181900,49600,0,0,0,4,181900,49600,4,181900,49600,0,0,0,4,181900,49600,360,0,누락없음,13,2019-11-12,야간,2019-11-12 18:13,화,겹침,0,5,4,C,평일
194,3274.3,18840,17760,722.2,0,0,0,0,0,0,0,0,0,0,0,0,5,210250,49600,0,0,0,5,210250,49600,5,210250,49600,0,0,0,5,210250,49600,18780,5,누락없음,13,2019-11-12,주간,2019-11-11 19:44,월,안겹침,0,9,0,C,평일
195,4087.1,58620,53820,668.5,1,16375,16375,0,0,0,0,0,0,2,77200,38600,1,81737,81737,0,0,0,4,175312,81737,3,158937,81737,2,77200,38600,2,98112,81737,30420,5,누락없음,20,2019-11-13,주간,2019-11-12 2:44,화,안겹침,1,6,0,AC,평일
196,559,4740,4680,751.5,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,660,0,누락없음,6,2019-11-13,야간,2019-11-13 6:07,수,안겹침,0,8,0,A,평일
197,701.8,2880,2820,552.1,0,0,0,5,68690,15150,0,0,0,0,0,0,2,97200,48600,0,0,0,7,165890,48600,2,97200,48600,2,97200,48600,5,68690,15150,1140,0,누락없음,17,2019-11-13,야간,2019-11-13 1:51,수,겹침,0,4,1,C,평일
198,147.3,1260,1200,770.4,0,0,0,2,112650,58500,0,0,0,0,0,0,0,0,0,0,0,0,2,112650,58500,0,0,0,1,58500,58500,1,54150,54150,480,0,누락없음,18,2019-11-13,주간,2019-11-12 22:35,화,안겹침,0,2,0,C,평일
199,95.9,840,720,1013.4,0,0,0,2,121500,63000,0,0,0,0,0,0,0,0,0,0,0,0,2,121500,63000,0,0,0,1,58500,58500,1,63000,63000,420,0,누락없음,18,2019-11-13,야간,2019-11-13 14:46,수,겹침,0,2,1,C,평일
