,가열로번호,에너지,가열시작시간,가열종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,cycle,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,1,178.7,8/3/2019 23:12,8/3/2019 23:50,2280,936,1278.9,3,34290,11430,CARBON,0,1,0,5160,14,0,0,0,3,34290,11430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34290,11430,0,누락없음,2160,8/3/2019,야간,토,안겹침,이상없음,0,0,C,평일,0
1,3,560.5,8/4/2019 4:14,8/4/2019 6:48,9240,876.8,1243,8,88000,11000,ALLOY,1,0,0,1860,17,8,88000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88000,11000,0,0,0,0,누락없음,4500,8/4/2019,야간,일,안겹침,이상없음,3,0,A,주말,0
2,4,890.9,8/6/2019 3:32,8/6/2019 5:00,5280,684.9,1246.4,6,81144,13524,ALLOY,1,0,0,24120,21,6,81144,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81144,13524,0,0,0,1,누락없음,5220,8/6/2019,야간,화,안겹침,이상없음,8,0,A,평일,0
3,3,920.8,8/5/2019 17:08,8/5/2019 19:00,6720,873.6,1249.7,6,96600,16100,ALLOY,1,0,0,2160,18,6,96600,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96600,16100,0,0,0,1,누락없음,5880,8/6/2019,주간,월,안겹침,이상없음,8,0,A,평일,0
4,4,1571.4,8/6/2019 22:57,8/7/2019 1:36,9540,636.4,1255.1,7,66120,11430,SUS,0,0,1,41520,22,0,0,0,6,60300,11430,1,5820,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66120,11430,1,누락없음,9360,8/7/2019,야간,화,안겹침,초민감,6,0,CS,평일,0
5,1,792.5,8/6/2019 15:45,8/6/2019 18:29,9840,502.6,1258.1,2,27048,13524,ALLOY,1,0,0,61260,15,2,27048,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27048,13524,0,0,0,0,누락없음,9720,8/7/2019,주간,화,안겹침,이상없음,3,0,A,평일,0
6,1,159.9,8/7/2019 19:01,8/7/2019 19:35,2040,834.9,1260.8,3,41648,14600,ALLOY,1,0,0,480,16,2,27048,13524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41648,14600,0,0,0,0,강종누락,1980,8/8/2019,주간,수,안겹침,이상없음,2,0,A,평일,0
7,4,786.9,8/8/2019 2:53,8/8/2019 4:14,4860,742.2,1263.8,3,32600,13800,CARBON,0,1,0,14820,23,0,0,0,2,27600,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,5000,2,27600,13800,0,강종누락,4800,8/8/2019,야간,목,안겹침,이상없음,7,0,C,평일,0
8,2,146.2,8/12/2019 16:18,8/12/2019 16:41,1380,739.6,1273.6,9,58230,6470,CARBON,0,1,0,1437360,8,0,0,0,9,58230,6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58230,6470,0,누락없음,1320,8/12/2019,야간,월,안겹침,이상없음,6,0,C,주말,0
9,1,88.5,8/13/2019 8:12,8/13/2019 8:43,1860,1089.1,1274.2,6,38580,6470,CARBON,0,1,0,58560,19,0,0,0,6,38580,6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38580,6470,1,누락없음,1800,8/13/2019,주간,화,안겹침,이상없음,3,0,C,평일,0
10,2,206.4,8/15/2019 1:58,8/15/2019 2:41,2580,1003.6,1256.5,6,96600,16100,ALLOY,1,0,0,10560,11,6,96600,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96600,16100,0,0,0,0,누락없음,2520,8/15/2019,야간,목,안겹침,이상없음,11,0,A,평일,0
11,1,191,8/14/2019 18:54,8/14/2019 19:35,2460,794.1,1261.5,3,19410,6470,CARBON,0,1,0,540,21,0,0,0,3,19410,6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19410,6470,0,누락없음,2280,8/15/2019,주간,수,안겹침,이상없음,8,0,C,평일,0
12,1,329.8,8/16/2019 18:00,8/16/2019 19:10,4200,637.3,1242.8,5,55420,12310,SUS,0,0,1,23880,22,0,0,0,4,49240,12310,1,6180,6180,0,0,0,0,0,0,0,0,0,0,0,0,1,6180,6180,4,49240,12310,0,누락없음,3960,8/16/2019,주간,금,안겹침,이상없음,3,0,CS,평일,0
13,1,86.1,8/19/2019 23:21,8/19/2019 23:41,1200,810.7,1273.1,4,31590,8450,CARBON,0,1,0,540,24,0,0,0,4,31590,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31590,8450,0,누락없음,1140,8/19/2019,야간,월,안겹침,이상없음,5,0,C,평일,0
14,1,188.4,8/17/2019 23:04,8/18/2019 1:27,8580,573.7,659.3,4,31060,8330,SUS,0,0,1,55320,23,0,0,0,0,0,0,4,31060,8330,0,0,0,0,0,0,0,0,0,0,0,0,4,31060,8330,0,0,0,0,누락없음,-9900,8/19/2019,주간,토,안겹침,이상없음,5,0,S,주말,0
15,4,1026.7,8/19/2019 17:29,8/19/2019 19:16,6420,559.9,1248.6,6,98100,18850,CARBON,0,1,0,21240,25,0,0,0,0,0,0,0,0,0,0,0,0,6,98100,18850,0,0,0,6,98100,18850,6,98100,18850,0,0,0,1,누락없음,6360,8/20/2019,주간,월,안겹침,이상없음,3,0,C,주말,0
16,2,505.8,8/20/2019 20:07,8/20/2019 21:59,6720,122.2,655.4,7,57530,18600,CARBON,0,1,0,456600,12,0,0,0,6,38930,8250,0,0,0,0,0,0,1,18600,18600,0,0,0,1,18600,18600,1,18600,18600,6,38930,8250,2,누락없음,5400,8/21/2019,야간,화,안겹침,이상없음,9,0,C,평일,0
17,4,1175.2,8/20/2019 15:21,8/20/2019 17:59,9480,926.3,1253.3,8,129050,18600,ALLOY,1,0,0,2160,26,6,96600,16100,0,0,0,0,0,0,0,0,0,2,32450,18600,0,0,0,2,32450,18600,8,129050,18600,0,0,0,2,누락없음,7260,8/21/2019,주간,화,겹침,이상없음,6,1,AC,평일,0
18,2,1100.5,8/21/2019 1:46,8/21/2019 3:58,7920,648.8,1261.4,7,57530,18600,CARBON,0,1,0,13620,12,0,0,0,6,38930,8250,0,0,0,0,0,0,1,18600,18600,0,0,0,1,18600,18600,1,18600,18600,6,38930,8250,2,누락없음,6600,8/21/2019,야간,수,겹침,이상없음,7,7,C,평일,0
19,4,415.5,8/21/2019 17:17,8/21/2019 18:01,2640,817.2,1265.1,7,74350,19600,CARBON,0,1,0,8760,27,0,0,0,5,38900,10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35450,19600,5,38900,10700,0,강종누락,2580,8/22/2019,주간,수,안겹침,이상없음,8,0,C,평일,0
20,2,1012.7,8/23/2019 4:37,8/23/2019 6:29,6720,649.1,1263.8,9,75150,12390,CARBON,0,1,0,1320,14,0,0,0,6,39360,6560,0,0,0,3,35790,12390,0,0,0,0,0,0,3,35790,12390,3,35790,12390,6,39360,6560,0,누락없음,6720,8/23/2019,야간,금,안겹침,이상없음,15,0,AC,평일,0
21,4,1098.4,8/22/2019 18:41,8/22/2019 20:28,6420,864.4,1252.6,7,96150,22100,CARBON,0,1,0,2160,28,0,0,0,7,96150,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22100,22100,6,74050,15190,0,누락없음,6360,8/23/2019,주간,목,안겹침,이상없음,7,0,C,평일,0
22,1,21.4,8/22/2019 18:16,8/22/2019 18:21,300,958,1095,2,18860,9430,SUS,0,0,1,540,28,0,0,0,0,0,0,2,18860,9430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18860,9430,0,누락없음,240,8/23/2019,주간,목,안겹침,이상없음,3,0,S,평일,0
