,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,50.82429504394531,32.501183671313456,49.29268264770508,31.152243953706737
1,29.04953384399414,38.54296838059234,48.10441970825195,38.6349938798675
2,75.67715454101562,32.10417914240861,65.87248992919922,32.43857013113017
3,44.86956024169922,33.12108846287944,41.70747375488281,32.808567253535486
4,52.71674728393555,45.9117312618177,57.56299591064453,46.664191763017534
5,49.50217819213867,40.91147647693031,52.24006271362305,40.94033686681006
6,47.47511291503906,26.10162409562024,35.04905319213867,26.112355531075515
7,35.611480712890625,13.84965251154143,33.063053131103516,14.198012679591814
8,28.368539810180664,36.22635932901373,21.142656326293945,35.780938739163474
9,33.263919830322266,32.12943008506669,34.584327697753906,29.74073214565417
average,44.73585224151611,33.1399693417184,43.86192150115967,32.847094294355244
