,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,28.77498435974121,33.617483908243955,31.253211975097656,33.24279454943803
1,34.730777740478516,35.79047163433748,37.278568267822266,35.00002837202024
2,31.118202209472656,25.94911070707877,30.331890106201172,25.95847325231448
3,37.09556579589844,25.006373683539245,33.47607421875,25.16551195404631
4,25.830923080444336,23.605919434656876,26.15852928161621,23.678595710513072
5,44.98090362548828,33.753850046439084,43.86857986450195,34.18704821872497
6,36.913665771484375,28.770717030957847,36.84529495239258,30.136307351967282
7,46.0252685546875,33.0376229150385,48.375335693359375,31.994215126492865
8,26.503721237182617,24.261237432566986,33.57980728149414,25.023915432845946
9,41.01503372192383,27.080799135633193,36.0128288269043,27.215029869814206
average,35.29890460968018,29.087358592849192,35.71801204681397,29.160191983817743
