,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,37.76789093017578,36.4287855523254,43.88953399658203,31.339321764362104
1,24.429906845092773,18.83604321253256,25.82008171081543,19.43563298103423
2,30.206279754638672,26.93352895917116,29.01923179626465,26.278816448718434
3,28.658973693847656,25.98096114449575,27.061887741088867,25.91566598156245
4,24.29097557067871,19.46927654844985,44.23854064941406,20.04684640520369
5,23.031198501586914,23.930046681124775,24.25066566467285,23.75169332186833
6,50.172996520996094,25.26049348756712,43.09396743774414,26.712839081575048
7,38.04951858520508,22.06766902383694,32.9266471862793,22.478721315480616
8,28.196292877197266,19.25045026730343,30.727724075317383,19.881378065127993
9,48.866939544677734,34.3420790221761,61.4395751953125,33.40374167227754
average,33.36709728240967,25.24993338989831,36.24678554534912,24.924465703721047
