,½®½Ã°£Æ÷ÇÔ_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Æ÷ÇÔ_KNN_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_MLP_5_5_½Ã°£(ÃÑ),½®½Ã°£Á¦¿Ü_KNN_5_5_½Ã°£(ÃÑ)
0,38.88601303100586,45.36556801070771,37.71965026855469,45.36556801070771
1,520.2022705078125,69.28742720109626,79.89637756347656,69.28742720109626
2,72.74317169189453,29.92922143579373,72.68431854248047,29.92922143579373
3,1940.7332763671875,77.92443064182196,45.429622650146484,58.28157349896481
4,19.5599308013916,24.131998748827023,67.61266326904297,24.131998748827023
5,493.55242919921875,69.28742720109626,62.861515045166016,69.28742720109626
6,733.9249877929688,42.331118493909194,201.06533813476562,42.331118493909194
7,41.940887451171875,45.36556801070771,42.69324493408203,45.36556801070771
8,1593.8927001953125,77.92443064182196,24.54928970336914,58.28157349896481
9,594.8170776367188,42.331118493909194,183.55328369140625,42.331118493909194
average,605.0252744674683,52.38783088796911,81.80653038024903,48.45925945939767
