,쉰시간포함_MLP_5_5_에너지,쉰시간포함_KNN_5_5_에너지,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,41.1724853515625,29.92340589154078,24.06413459777832,35.647730934417545
1,38.9047966003418,88.64682097440749,21.281436920166016,86.9607515556726
2,37.97916793823242,128.4802751335678,26.754653930664062,126.84313039845358
3,30.745033264160156,93.6608996774719,44.05650329589844,91.8394873297561
4,41.441993713378906,71.68014192640776,35.520790100097656,71.96351392147716
5,37.30904769897461,164.1164840941048,35.64778137207031,116.7084477528258
6,38.15980529785156,92.9402878194481,55.5356559753418,94.69167446546003
7,90.70416259765625,125.16465529103469,83.46217346191406,120.36455807433741
8,75.5290756225586,153.25158746380382,55.552066802978516,152.36915338990016
9,100.09803009033203,161.13651553587144,97.17557525634766,155.39151049636592
average,53.20435981750488,110.90010738076587,47.905077171325686,105.27799583186663
