,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,28.923519134521484,47.964743805149325
1,14.979096412658691,30.154185335189464
2,16.90227699279785,22.378316961324103
3,22.11100959777832,27.61768750851385
4,24.949066162109375,46.64033178797016
5,16.442764282226562,35.56143194867584
6,22.612756729125977,51.99518863530012
7,28.213205337524414,41.022744297757214
8,14.090300559997559,29.482863750888004
9,17.608564376831055,41.71925947337509
average,20.68325595855713,37.453675350414315
