,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,14.196191054124098,37.198267832750275
1,12.531371410076435,48.95542255460014
2,18.588025753314678,49.13607022403746
3,15.032441799457256,49.2848753172544
4,16.551894701444187,48.485842083215985
5,18.46380439171424,51.58419313721724
6,14.127196238591122,55.47044902580346
7,16.424620114839993,48.97893457828676
8,15.622267943162184,56.00270156531247
9,14.849941767179049,42.12154385685563
average,15.638775517390323,48.721830017533385
