,에너지,가열시작시간,가열종료시간,시간(총),시간(0제외),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,733.3,2020-03-04 04:48:00,2020-03-04 05:50:00,3720,3600,554.9,1264.2,4,88100,32200,CARBON,0,1,0,0,0,0,4,88100,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,2,40100,32200,1260,0,누락없음,20,3/4/2020,야간,수,겹침,이상없음,4,1,C,평일,0
1,700.8,2020-03-04 16:07:00,2020-03-04 17:13:00,3960,3900,388.2,1256.3,5,109720,38100,ALLOY,1,0,0,1,38100,38100,2,48000,24000,2,23620,11810,0,0,0,0,0,0,0,0,0,0,0,0,2,48000,24000,3,61720,38100,8220,0,누락없음,17,3/5/2020,주간,수,안겹침,이상없음,6,0,ACS,평일,0
2,4770.9,2020-03-08 06:15:00,2020-03-08 16:51:00,38160,37560,353.4,1249.0,6,91400,24000,CARBON,0,1,0,0,0,0,6,91400,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72000,24000,3,19400,7050,85980,0,누락없음,6,3/9/2020,주간,일,안겹침,이상없음,6,0,C,주말,0
3,3158.8,2020-03-15 18:42:00,2020-03-16 03:00:00,29880,29220,435.5,1246.9,4,125100,36500,ALLOY,1,0,0,2,73000,36500,2,52100,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73000,36500,2,52100,26500,174480,0,누락없음,19,3/16/2020,야간,일,안겹침,이상없음,3,0,AC,주말,0
4,1718.6,2020-03-18 18:28:00,2020-03-18 20:59:00,9060,8880,179.5,1249.7,5,151150,39500,ALLOY,1,0,0,1,31600,31600,4,119550,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31600,31600,4,119550,39500,103140,0,누락없음,18,3/19/2020,주간,수,안겹침,이상없음,3,0,AC,평일,0
5,3030.8,2020-03-20 03:14:00,2020-03-20 09:09:00,21300,21120,656.4,1256.4,3,169414,76964,ALLOY,1,0,0,1,76964,76964,0,0,0,2,92450,58600,0,0,0,0,0,0,0,0,0,0,0,0,1,76964,76964,2,92450,58600,513960,0,누락없음,13,3/20/2020,야간,금,안겹침,이상없음,1,0,AS,평일,0
6,1330.5,2020-03-27 05:04:00,2020-03-27 06:53:00,6540,6420,658.0,1250.8,4,120430,32000,CARBON,0,1,0,2,56430,30480,2,64000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25950,25950,3,94480,32000,2280,0,누락없음,19,3/27/2020,야간,금,안겹침,이상없음,3,0,AC,평일,0
7,905.4,2020-03-30 18:31:00,2020-03-30 19:37:00,3960,3780,703.9,1249.0,7,166800,43500,CARBON,0,1,0,1,43500,43500,6,123300,25950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43500,43500,6,123300,25950,1980,0,누락없음,19,3/31/2020,주간,월,안겹침,이상없음,4,0,AC,평일,0
8,1542.4,2020-04-01 19:45:00,2020-04-01 22:09:00,8640,8580,673.2,1258.4,8,72780,11000,CARBON,0,1,0,0,0,0,7,67950,11000,1,4830,4830,0,0,0,0,0,0,0,0,0,0,0,0,1,4830,4830,7,67950,11000,6000,0,누락없음,4,4/2/2020,주간,수,안겹침,이상없음,3,0,CS,평일,0
9,590.0,2020-04-01 19:11:00,2020-04-01 20:12:00,3660,3600,841.8,1249.2,5,189990,55100,CARBON,0,1,0,0,0,0,5,189990,55100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39600,39600,4,150390,55100,2820,0,누락없음,19,4/2/2020,주간,수,안겹침,이상없음,4,0,C,평일,0
10,1048.3,2020-04-03 16:13:00,2020-04-03 18:00:00,6420,6360,681.4,1248.6,7,49850,9970,CARBON,0,1,0,0,0,0,6,45020,9970,1,4830,4830,0,0,0,0,0,0,0,0,0,0,0,0,1,4830,4830,6,45020,9970,8520,0,누락없음,4,4/4/2020,주간,금,안겹침,이상없음,4,0,CS,평일,0
