,쉰시간제외_MLP_5_5_에너지,쉰시간제외_KNN_5_5_에너지
0,22.70458141673695,37.582948284983516
1,22.670306292447176,35.24317306374295
2,23.53291542746804,34.19436592706036
3,23.360260217840022,35.82968636539789
4,22.261471973765982,36.51381220468126
5,23.803418870405718,38.6952292989125
6,23.8319674058394,38.27203650406627
7,23.744978748668323,37.066015768918156
8,21.34006472500888,30.562697363413037
9,27.5838961167769,39.54667431640202
average,23.48338611949574,36.35066390975779
