,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,5,543.0,8/25/2019 3:31,8/25/2019 9:26,21300,642.5,662.6,2,30700,22100,CARBON,0,1,0,21,1,22100,22100,1,8600,8600,이상없음,0
1,5,421.7,9/15/2019 8:25,9/15/2019 10:24,7140,649.8,649.8,8,62370,11090,CARBON,0,1,0,34,0,0,0,8,62370,11090,이상없음,0
2,5,780.8,9/22/2019 2:05,9/22/2019 11:57,35520,642.5,643.5,8,78696,9837,ALLOY,1,0,0,39,8,78696,9837,0,0,0,이상없음,0
3,5,675.8,10/6/2019 3:28,10/6/2019 9:17,20940,648.7,643.9,9,0,9020,CARBON,0,1,0,47,0,0,0,9,53980,9020,이상없음,0
4,5,1880.5,11/9/2019 7:41,11/10/2019 8:07,87960,664.1,659.6,5,31990,7550,CARBON,0,1,0,69,0,0,0,5,31990,7550,이상없음,0
5,5,914.4,11/17/2019 11:47,11/17/2019 21:34,35220,657.2,657.2,5,37220,11650,CARBON,0,1,0,74,1,7900,7900,4,29320,11650,이상없음,0
6,5,704.6,12/1/2019 7:00,12/1/2019 14:42,27720,640.3,657.8,8,76432,9554,ALLOY,1,0,0,84,8,76432,9554,0,0,0,이상없음,0
7,5,2755.2,12/7/2019 8:23,12/8/2019 19:52,127740,650.7,641.0,8,52280,6730,CARBON,0,1,0,89,0,0,0,8,52280,6730,이상없음,0
8,5,2085.4,8/7/2019 11:58,8/7/2019 23:33,41700,1256.6,1320.5,7,68859,9837,ALLOY,1,0,0,12,7,68859,9837,0,0,0,이상없음,0
9,5,943.6,8/13/2019 5:17,8/13/2019 10:16,17940,1232.4,1250.7,4,44680,14850,CARBON,0,1,0,14,3,35990,14850,1,8690,8690,이상없음,0
10,5,134.8,8/14/2019 10:06,8/14/2019 10:43,2220,1266.3,1251.4,3,45800,19600,CARBON,0,1,0,15,1,19600,19600,2,26200,13100,이상없음,0
11,5,365.1,8/14/2019 23:59,8/15/2019 2:01,7320,1249.8,1250.4,5,34120,9200,CARBON,0,1,0,16,1,9200,9200,4,24920,6320,이상없음,0
12,5,389.1,8/15/2019 23:41,8/16/2019 2:00,8340,1269.8,1271.0,3,50550,17350,CARBON,0,1,0,17,3,50550,17350,0,0,0,이상없음,0
13,5,765.4,8/19/2019 14:01,8/19/2019 20:20,22740,1252.3,1249.7,2,31250,25100,CARBON,0,1,0,18,1,25100,25100,1,6150,6150,이상없음,0
