,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,2,717.3,8/20/2019 21:59,8/21/2019 1:46,13620,655.4,648.8,7,57530,18600,CARBON,0,1,0,12,1,18600,18600,6,38930,8250,이상없음,0
1,2,606.6,8/25/2019 3:38,8/25/2019 9:27,20940,660.4,649.1,7,75090,12310,CARBON,0,1,0,15,0,0,0,7,75090,12310,이상없음,0
2,2,815.6,9/21/2019 23:15,9/22/2019 9:01,35160,657.6,668.1,10,92400,11970,ALLOY,1,0,0,33,2,23400,11700,8,69000,11970,이상없음,0
3,2,938.1,10/5/2019 22:42,10/6/2019 10:33,42660,637.7,664.1,5,64310,15350,CARBON,0,1,0,43,1,15350,15350,4,48960,12380,이상없음,0
4,2,2423.9,10/12/2019 8:29,10/13/2019 8:55,87960,647.2,668.6,12,88440,8580,CARBON,0,1,0,48,0,0,0,12,88440,8580,이상없음,0
5,2,1105.4,11/2/2019 22:22,11/3/2019 10:42,44400,577.0,578.8,7,80310,13360,ALLOY,1,0,0,63,5,53590,12390,2,26720,13360,이상없음,0
6,2,1185.1,11/16/2019 22:38,11/17/2019 10:24,42360,646.9,653.2,9,76990,9410,CARBON,0,1,0,72,1,8900,8900,8,68090,9410,이상없음,0
7,2,93.8,11/18/2019 18:56,11/18/2019 20:05,4140,696.4,688.9,9,87680,9940,CARBON,0,1,0,73,0,0,0,9,87680,9940,이상없음,0
8,2,2686.7,12/7/2019 8:24,12/8/2019 19:56,127920,650.5,655.3,10,81110,11700,ALLOY,1,0,0,86,5,48300,11700,5,32810,6700,이상없음,0
9,2,1422.6,12/14/2019 22:28,12/15/2019 10:19,42660,653.4,644.6,11,81800,9970,CARBON,0,1,0,91,1,5000,5000,10,76800,9970,이상없음,0
10,2,127.9,8/12/2019 19:36,8/12/2019 20:15,2340,1293.6,1277.2,9,58230,6470,CARBON,0,1,0,8,0,0,0,9,58230,6470,이상없음,0
11,2,342.5,8/13/2019 23:53,8/14/2019 1:56,7380,1277.9,1278.3,12,139070,16100,ALLOY,1,0,0,9,8,113190,16100,4,25880,6470,이상없음,0
12,2,1627.2,8/15/2019 5:52,8/15/2019 13:17,26700,1254.8,1222.5,6,96600,16100,ALLOY,1,0,0,11,6,96600,16100,0,0,0,이상없음,0
13,2,812.1,8/21/2019 22:57,8/22/2019 2:55,14280,1283.0,1279.5,7,57530,18600,CARBON,0,1,0,12,1,18600,18600,6,38930,8250,이상없음,0
14,2,2218.5,8/22/2019 10:58,8/22/2019 20:21,33780,1271.6,1278.4,15,122890,9350,CARBON,0,1,0,13,1,5700,5700,14,117190,9350,이상없음,0
15,2,182.5,8/23/2019 20:48,8/23/2019 22:05,4620,1282.9,1279.8,9,75150,12390,CARBON,0,1,0,14,3,35790,12390,6,39360,6560,이상없음,0
16,2,370.0,8/26/2019 11:25,8/26/2019 14:05,9600,1291.2,1277.9,7,75090,12310,CARBON,0,1,0,15,0,0,0,7,75090,12310,이상없음,0
17,2,3105.2,8/26/2019 21:14,8/27/2019 16:10,68160,1263.5,1259.2,2,46950,27350,CARBON,0,1,0,16,2,46950,27350,0,0,0,이상없음,0
18,2,1536.4,8/27/2019 22:20,8/28/2019 8:21,36060,1253.7,1258.7,2,31805,16455,CARBON,0,1,0,17,2,31805,16455,0,0,0,이상없음,0
19,2,1043.6,8/29/2019 19:48,8/30/2019 1:51,21780,1269.7,1259.3,2,43700,24100,ALLOY,1,0,0,19,2,43700,24100,0,0,0,이상없음,0
20,2,110.1,9/4/2019 10:27,9/4/2019 11:00,1980,1282.6,1274.7,5,61550,12310,CARBON,0,1,0,20,0,0,0,5,61550,12310,이상없음,0
21,2,1152.8,9/4/2019 21:29,9/5/2019 3:07,20280,1250.6,1257.1,5,57110,15190,CARBON,0,1,0,21,1,3890,3890,4,53220,15190,이상없음,0
22,2,669.5,9/5/2019 21:58,9/6/2019 1:55,14220,1274.2,1259.1,5,60880,14270,CARBON,0,1,0,22,2,28540,14270,3,32340,11460,이상없음,0
23,2,535.4,9/8/2019 11:30,9/8/2019 14:53,12180,1277.3,1270.8,6,51120,11970,CARBON,0,1,0,24,1,5000,5000,5,46120,11970,이상없음,0
