,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,1,929.2,9/3/2019 13:36,9/3/2019 23:31,35700,657.3,661.8,7,51540,9600,CARBON,0,1,0,35,1,9600,9600,6,41940,6990,이상없음,0
1,1,573.1,9/22/2019 15:47,9/22/2019 22:33,24360,661.6,662.2,4,34240,8560,SUS,0,0,1,45,0,0,0,4,34240,8560,이상없음,0
2,1,1260.1,12/15/2019 5:47,12/15/2019 23:09,62520,657.6,661.7,7,69580,9940,CARBON,0,1,0,77,0,0,0,7,69580,9940,이상없음,0
3,1,300.7,8/7/2019 11:57,8/7/2019 15:34,13020,1273.7,1276.2,2,27048,13524,ALLOY,1,0,0,15,2,27048,13524,0,0,0,이상없음,0
4,1,1057.8,8/7/2019 21:04,8/8/2019 9:50,45960,1237.9,1276.0,3,41648,14600,ALLOY,1,0,0,16,3,41648,14600,0,0,0,이상없음,0
5,1,46.2,8/9/2019 18:08,8/9/2019 18:41,1980,1274.3,1279.1,6,35370,6730,CARBON,0,1,0,17,0,0,0,6,35370,6730,이상없음,0
6,1,440.7,8/13/2019 11:00,8/13/2019 15:52,17520,1276.1,1282.0,6,38580,6470,CARBON,0,1,0,19,0,0,0,6,38580,6470,이상없음,0
7,1,192.4,8/14/2019 6:34,8/14/2019 8:35,7260,1253.7,1275.3,8,62580,10660,CARBON,0,1,0,20,2,17960,10660,6,44620,9190,이상없음,0
8,1,569.5,8/15/2019 11:09,8/15/2019 17:57,24480,1255.3,1277.4,3,19410,6470,CARBON,0,1,0,21,0,0,0,3,19410,6470,이상없음,0
9,1,346.8,8/19/2019 10:21,8/19/2019 14:06,13500,1274.3,1274.5,4,31060,8330,SUS,0,0,1,23,4,31060,8330,0,0,0,이상없음,0
10,1,100.0,8/20/2019 4:50,8/20/2019 5:29,2340,1186.5,1199.2,4,31590,8450,CARBON,0,1,0,24,0,0,0,4,31590,8450,이상없음,0
11,1,710.6,8/21/2019 9:18,8/21/2019 18:02,31440,1275.1,1276.4,2,16140,8650,CARBON,0,1,0,26,0,0,0,2,16140,8650,이상없음,0
12,1,284.4,8/23/2019 10:36,8/23/2019 13:53,11820,1255.3,1256.6,2,18860,9430,SUS,0,0,1,28,0,0,0,2,18860,9430,이상없음,0
13,1,93.1,8/26/2019 20:56,8/26/2019 21:42,2760,1285.2,1288.2,1,23100,23100,SUS,0,0,1,30,0,0,0,1,23100,23100,이상없음,0
14,1,429.2,8/27/2019 21:38,8/28/2019 2:36,17880,1283.4,1281.7,2,12800,8000,SUS,0,0,1,31,2,12800,8000,0,0,0,이상없음,0
15,1,304.1,8/29/2019 0:20,8/29/2019 2:35,8100,1178.0,1188.6,7,50280,7690,ALLOY,1,0,0,32,3,22320,7690,4,27960,6990,이상없음,0
16,1,117.4,8/30/2019 2:25,8/30/2019 3:56,5460,1274.5,1278.4,5,29100,5820,CARBON,0,1,0,33,0,0,0,5,29100,5820,이상없음,0
17,1,618.9,8/30/2019 20:42,8/31/2019 4:01,26340,1239.1,1278.4,5,32450,8000,CARBON,0,1,0,34,2,14450,8000,3,18000,6000,이상없음,0
18,1,98.2,9/4/2019 14:44,9/4/2019 15:24,2400,1257.3,1260.1,7,51540,9600,CARBON,0,1,0,35,1,9600,9600,6,41940,6990,이상없음,0
19,1,410.3,9/5/2019 23:46,9/6/2019 3:47,14460,1281.3,1283.1,4,29040,7260,CARBON,0,1,0,36,0,0,0,4,29040,7260,이상없음,0
20,1,452.8,9/6/2019 22:15,9/7/2019 3:03,17280,1274.9,1281.4,4,29040,7260,CARBON,0,1,0,37,0,0,0,4,29040,7260,이상없음,0
21,1,127.9,9/8/2019 11:42,9/8/2019 12:59,4620,1275.6,1278.3,8,67360,8420,CARBON,0,1,0,38,0,0,0,8,67360,8420,이상없음,0
22,1,62.1,9/9/2019 10:17,9/9/2019 10:55,2280,1284.2,1284.5,7,64330,9190,CARBON,0,1,0,39,0,0,0,7,64330,9190,이상없음,0
23,1,236.9,9/11/2019 5:36,9/11/2019 8:23,10020,1254.1,1280.6,7,49650,9350,ALLOY,1,0,0,41,1,9350,9350,6,40300,7030,이상없음,0
24,1,232.3,9/17/2019 3:10,9/17/2019 5:58,10080,1277.2,1282.5,7,39830,5690,CARBON,0,1,0,42,0,0,0,7,39830,5690,이상없음,0
25,1,441.7,9/17/2019 18:11,9/17/2019 23:04,17580,1244.2,1283.5,6,41940,6990,CARBON,0,1,0,43,0,0,0,6,41940,6990,이상없음,0
26,1,608.8,9/18/2019 9:19,9/18/2019 16:30,25860,1229.9,1243.7,1,10100,10100,SUS,0,0,1,44,0,0,0,1,10100,10100,이상없음,0
27,1,114.8,9/24/2019 3:13,9/24/2019 3:55,2520,1241.3,1240.1,4,34240,8560,SUS,0,0,1,45,0,0,0,4,34240,8560,이상없음,0
