,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,20,317.2,10/14/2019 15:00,10/14/2019 16:38,5880,658.6,655.0,5,90450,26200,CARBON,0,1,0,13,2,28500,14250,3,61950,26200,이상없음,0
1,20,1230.0,11/29/2019 19:46,11/30/2019 8:06,44400,660.1,654.9,2,143559,110879,CARBON,0,1,0,50,0,0,0,2,143559,110879,이상없음,0
2,20,406.7,9/27/2019 12:03,9/27/2019 13:02,3540,1247.3,1253.5,6,84130,19300,ALLOY,1,0,0,3,1,17000,17000,5,67130,19300,이상없음,0
3,20,1854.2,9/27/2019 22:11,9/28/2019 3:10,17940,1246.0,1254.9,2,34200,17900,CARBON,0,1,0,4,0,0,0,2,34200,17900,이상없음,0
4,20,948.3,9/30/2019 23:30,10/1/2019 1:45,8100,1238.9,1253.0,9,124050,20900,CARBON,0,1,0,5,0,0,0,9,124050,20900,이상없음,0
5,20,3206.0,10/1/2019 11:52,10/1/2019 19:21,26940,1234.2,1255.8,7,133500,27000,CARBON,0,1,0,6,2,52700,26350,5,80800,27000,이상없음,0
6,20,1342.1,10/2/2019 15:49,10/2/2019 19:19,12600,1248.7,1254.5,3,61940,27000,CARBON,0,1,0,7,1,26350,26350,2,35590,27000,이상없음,0
7,20,2051.9,10/4/2019 8:55,10/4/2019 14:04,18540,1244.8,1255.9,5,94920,27000,CARBON,0,1,0,8,0,0,0,5,94920,27000,이상없음,0
8,20,1485.4,10/7/2019 10:57,10/7/2019 15:14,15420,1190.8,1199.6,5,173200,59000,CARBON,0,1,0,9,3,141900,59000,2,31300,15650,이상없음,0
9,20,807.3,10/7/2019 20:41,10/7/2019 22:50,7740,1217.1,1230.9,3,141900,59000,SUS,0,0,1,10,3,141900,59000,0,0,0,이상없음,0
10,20,1764.4,10/8/2019 23:46,10/9/2019 4:36,17400,1241.0,1257.8,5,199740,61600,CARBON,0,1,0,11,0,0,0,5,199740,61600,이상없음,0
11,20,232.7,10/9/2019 19:31,10/9/2019 20:10,2340,1199.2,1207.3,5,114750,25350,SUS,0,0,1,12,0,0,0,5,114750,25350,이상없음,0
12,20,797.6,10/15/2019 11:02,10/15/2019 14:46,13440,1241.0,1244.8,5,90450,26200,CARBON,0,1,0,13,2,28500,14250,3,61950,26200,이상없음,0
13,20,751.1,10/16/2019 10:24,10/16/2019 13:57,12780,1209.5,1265.2,8,133030,25950,CARBON,0,1,0,14,1,24100,24100,7,108930,25950,이상없음,0
14,20,669.6,10/17/2019 21:24,10/18/2019 0:57,12780,1268.9,1254.8,4,132100,51600,CARBON,0,1,0,16,0,0,0,4,132100,51600,이상없음,0
15,20,1122.4,10/18/2019 7:07,10/18/2019 14:10,25380,1264.3,1255.2,3,51790,21850,CARBON,0,1,0,17,1,21850,21850,2,29940,14970,이상없음,0
16,20,209.6,10/22/2019 9:01,10/22/2019 10:01,3600,1264.6,1265.4,2,107500,63000,CARBON,0,1,0,19,0,0,0,2,107500,63000,이상없음,0
17,20,162.7,10/23/2019 7:50,10/23/2019 8:51,3660,1257.7,1264.2,5,127740,63000,CARBON,0,1,0,20,0,0,0,5,127740,63000,이상없음,0
18,20,3786.8,10/23/2019 19:11,10/24/2019 7:07,42960,1190.7,1266.5,7,122325,35500,CARBON,0,1,0,21,0,0,0,7,122325,35500,이상없음,0
19,20,3485.9,10/24/2019 21:16,10/25/2019 10:03,46020,1262.9,1266.0,9,138405,42360,CARBON,0,1,0,22,0,0,0,9,138405,42360,이상없음,0
20,20,348.2,10/25/2019 19:38,10/25/2019 21:44,7560,1261.4,1265.5,1,42360,42360,CARBON,0,1,0,23,0,0,0,1,42360,42360,이상없음,0
21,20,3669.5,10/28/2019 20:49,10/29/2019 9:42,46380,1262.4,1264.6,7,160525,25950,CARBON,0,1,0,24,4,97400,24350,3,63125,25950,이상없음,0
22,20,4330.4,10/30/2019 3:01,10/30/2019 20:23,62520,1261.6,1255.1,6,207440,49600,CARBON,0,1,0,26,0,0,0,6,207440,49600,이상없음,0
23,20,1077.8,11/1/2019 23:26,11/2/2019 5:30,21840,1209.2,1217.0,4,94400,23600,SUS,0,0,1,28,4,94400,23600,0,0,0,이상없음,0
24,20,960.5,11/4/2019 15:31,11/4/2019 20:15,17040,1258.4,1266.0,7,124820,35000,CARBON,0,1,0,29,0,0,0,7,124820,35000,이상없음,0
25,20,214.9,11/5/2019 19:07,11/5/2019 20:20,4380,1258.9,1264.5,5,103200,35000,CARBON,0,1,0,30,2,38260,19130,3,64940,35000,이상없음,0
26,20,254.3,11/6/2019 5:57,11/6/2019 6:53,3360,1265.8,1268.3,8,152340,29420,ALLOY,1,0,0,31,4,110020,29420,4,42320,10580,이상없음,0
27,20,415.4,11/7/2019 5:28,11/7/2019 6:27,3540,1262.0,1266.5,4,135717,81737,CARBON,0,1,0,32,0,0,0,4,135717,81737,이상없음,0
28,20,298.5,11/9/2019 2:09,11/9/2019 3:52,6180,1262.8,1265.8,8,145530,54150,CARBON,0,1,0,33,0,0,0,8,145530,54150,이상없음,0
29,20,334.4,11/11/2019 8:20,11/11/2019 10:09,6540,1267.7,1267.8,6,148230,54150,CARBON,0,1,0,34,0,0,0,6,148230,54150,이상없음,0
