,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,6,1179.8,9/25/2019 23:16,9/26/2019 3:59,16980,1238.7,1233.7,5,68400,17900,CARBON,0,1,0,1,0,0,0,5,68400,17900,이상없음,0
1,6,538.2,9/27/2019 2:42,9/27/2019 4:44,7320,1237.8,1233.9,8,101580,13480,ALLOY,1,0,0,2,6,80880,13480,2,20700,10350,이상없음,0
2,6,5092.9,10/1/2019 4:43,10/1/2019 21:49,61560,1241.8,1256.2,5,77380,17500,CARBON,0,1,0,3,0,0,0,5,77380,17500,이상없음,0
3,6,3160.8,10/4/2019 10:19,10/4/2019 20:19,36000,1147.8,1234.8,7,94360,13480,ALLOY,1,0,0,5,7,94360,13480,0,0,0,이상없음,0
4,6,761.8,10/8/2019 21:49,10/9/2019 0:59,11400,1238.3,1234.3,4,51940,14970,CARBON,0,1,0,7,0,0,0,4,51940,14970,이상없음,0
5,6,410.5,10/9/2019 23:28,10/10/2019 0:59,5460,1219.1,1254.8,6,91825,23800,CARBON,0,1,0,8,0,0,0,6,91825,23800,이상없음,0
6,6,162.1,10/10/2019 22:13,10/10/2019 22:46,1980,1240.3,1253.8,8,68600,12200,SUS,0,0,1,9,0,0,0,8,68600,12200,이상없음,0
7,6,308.6,10/11/2019 23:33,10/12/2019 0:55,4920,1255.7,1255.3,10,82300,8230,CARBON,0,1,0,10,0,0,0,10,82300,8230,이상없음,0
8,6,2124.0,10/14/2019 12:03,10/14/2019 20:24,30060,1254.8,1255.3,8,54860,8230,CARBON,0,1,0,11,0,0,0,8,54860,8230,이상없음,0
9,6,1396.5,10/17/2019 16:52,10/17/2019 22:13,19260,1254.9,1260.3,4,109990,42550,ALLOY,1,0,0,12,2,80050,42550,2,29940,14970,이상없음,0
10,6,2713.4,11/4/2019 16:40,11/5/2019 4:02,40920,1209.8,1255.4,5,59230,12850,SUS,0,0,1,16,1,12850,12850,4,46380,11800,이상없음,0
11,6,241.9,11/6/2019 2:39,11/6/2019 3:43,3840,1253.2,1255.7,8,82060,10580,CARBON,0,1,0,17,0,0,0,8,82060,10580,이상없음,0
12,6,933.3,11/7/2019 20:52,11/8/2019 0:53,14460,1256.7,1255.1,8,100100,24800,SUS,0,0,1,18,0,0,0,8,100100,24800,이상없음,0
13,6,218.8,11/9/2019 0:00,11/9/2019 0:55,3300,1258.3,1254.3,8,73480,9185,CARBON,0,1,0,19,0,0,0,8,73480,9185,이상없음,0
14,6,216.5,11/13/2019 4:34,11/13/2019 5:27,3180,1259.4,1255.9,8,110220,14970,CARBON,0,1,0,21,0,0,0,8,110220,14970,이상없음,0
15,6,3190.7,11/13/2019 11:01,11/14/2019 1:21,51600,960.3,1255.6,7,94360,13480,ALLOY,1,0,0,22,7,94360,13480,0,0,0,이상없음,0
16,6,244.1,11/14/2019 21:54,11/14/2019 22:49,3300,1255.3,1258.5,8,97620,13480,ALLOY,1,0,0,23,8,97620,13480,0,0,0,이상없음,0
17,6,299.6,11/18/2019 23:47,11/19/2019 0:54,4020,1254.0,1254.6,5,64785,25950,SUS,0,0,1,25,1,8370,8370,4,56415,25950,이상없음,0
18,6,317.6,11/19/2019 11:58,11/19/2019 13:04,3960,1277.6,1274.5,7,103950,14850,ALLOY,1,0,0,26,7,103950,14850,0,0,0,이상없음,0
19,6,422.3,11/20/2019 7:03,11/20/2019 8:38,5700,1250.6,1273.8,8,88800,11100,ALLOY,1,0,0,27,8,88800,11100,0,0,0,이상없음,0
20,6,2633.7,11/25/2019 12:10,11/25/2019 22:46,38160,1236.5,1235.4,6,67175,16400,CARBON,0,1,0,30,1,16400,16400,5,50775,10155,이상없음,0
21,6,4058.5,11/26/2019 10:39,11/27/2019 1:34,53700,1183.1,1275.7,6,113100,19600,CARBON,0,1,0,31,4,78400,19600,2,34700,17350,이상없음,0
22,6,804.9,11/27/2019 15:35,11/27/2019 18:39,11040,1257.9,1254.9,7,94360,13480,ALLOY,1,0,0,32,7,94360,13480,0,0,0,이상없음,0
23,6,1800.6,11/28/2019 10:15,11/28/2019 16:09,21240,1255.5,1255.6,5,50000,10705,CARBON,0,1,0,33,0,0,0,5,50000,10705,이상없음,0
24,6,270.5,12/3/2019 0:09,12/3/2019 1:05,3360,1258.9,1255.6,6,62510,16000,CARBON,0,1,0,34,0,0,0,6,62510,16000,이상없음,0
25,6,1117.1,12/3/2019 20:16,12/4/2019 0:58,16920,1256.9,1255.6,6,76600,16185,CARBON,0,1,0,35,0,0,0,6,76600,16185,이상없음,0
26,6,2138.4,12/4/2019 8:02,12/4/2019 13:22,19200,1165.0,1255.6,7,97040,19600,CARBON,0,1,0,36,0,0,0,7,97040,19600,이상없음,0
