,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,13,3208.4,11/28/2019 20:16,11/30/2019 2:31,108900,658.4,660.9,2,86000,43000,CARBON,0,1,0,34,0,0,0,2,86000,43000,이상없음,0
1,13,2765.1,12/21/2019 9:32,12/22/2019 3:05,63180,662.9,660.3,3,105050,46500,CARBON,0,1,0,47,1,31050,31050,2,74000,46500,이상없음,0
2,13,1851.8,10/14/2019 17:15,10/14/2019 22:55,20400,1260.2,1259.1,1,59000,59000,SUS,0,0,1,0,1,59000,59000,0,0,0,이상없음,0
3,13,1175.3,10/16/2019 12:15,10/16/2019 17:11,17760,1257.8,1260.1,1,25950,25950,CARBON,0,1,0,2,0,0,0,1,25950,25950,이상없음,0
4,13,609.1,10/16/2019 23:14,10/17/2019 1:39,8700,1262.1,1259.4,1,25950,25950,CARBON,0,1,0,3,0,0,0,1,25950,25950,이상없음,0
5,13,315.7,10/17/2019 11:55,10/17/2019 13:11,4560,1258.6,1262.0,1,25950,25950,CARBON,0,1,0,4,0,0,0,1,25950,25950,이상없음,0
6,13,346.3,10/17/2019 23:26,10/18/2019 0:51,5100,1253.8,1261.1,1,25950,25950,CARBON,0,1,0,5,0,0,0,1,25950,25950,이상없음,0
7,13,1173.7,10/18/2019 21:25,10/19/2019 1:29,14640,1256.0,1258.1,2,80050,42550,ALLOY,1,0,0,6,2,80050,42550,0,0,0,이상없음,0
8,13,4477.6,10/23/2019 4:51,10/23/2019 18:26,48900,1247.6,1255.8,8,252280,63600,CARBON,0,1,0,9,0,0,0,8,252280,63600,이상없음,0
9,13,882.0,10/29/2019 8:10,10/29/2019 10:54,9840,1250.9,1254.2,2,51900,25950,CARBON,0,1,0,11,0,0,0,2,51900,25950,이상없음,0
10,13,249.7,10/30/2019 0:11,10/30/2019 1:04,3180,1261.4,1257.4,6,61260,25950,CARBON,0,1,0,12,0,0,0,6,61260,25950,이상없음,0
11,13,1162.8,10/30/2019 23:26,10/31/2019 2:08,9720,1256.4,1252.8,7,248800,68600,CARBON,0,1,0,14,0,0,0,7,248800,68600,이상없음,0
12,13,1364.1,11/1/2019 20:17,11/2/2019 1:04,17220,1261.3,1258.2,2,79400,39700,CARBON,0,1,0,15,0,0,0,2,79400,39700,이상없음,0
13,13,245.9,11/4/2019 13:48,11/4/2019 14:36,2880,1257.3,1259.8,6,210080,39700,CARBON,0,1,0,16,0,0,0,6,210080,39700,이상없음,0
14,13,813.0,11/5/2019 0:54,11/5/2019 3:00,7560,1257.6,1254.4,4,53440,13360,CARBON,0,1,0,17,0,0,0,4,53440,13360,이상없음,0
15,13,332.3,11/6/2019 14:26,11/6/2019 15:46,4800,1251.7,1255.1,6,274900,55100,CARBON,0,1,0,18,0,0,0,6,274900,55100,이상없음,0
16,13,1410.3,11/6/2019 20:34,11/7/2019 2:32,21480,1255.5,1264.6,2,110200,55100,CARBON,0,1,0,19,0,0,0,2,110200,55100,이상없음,0
17,13,594.0,11/11/2019 12:20,11/11/2019 14:27,7620,1222.2,1225.7,9,101400,27900,CARBON,0,1,0,21,0,0,0,9,101400,27900,이상없음,0
18,13,563.5,11/15/2019 3:19,11/15/2019 5:25,7560,1259.8,1262.3,7,205450,30850,ALLOY,1,0,0,24,7,205450,30850,0,0,0,이상없음,0
19,13,980.8,11/19/2019 23:59,11/20/2019 2:23,8640,819.2,1253.8,2,51900,25950,CARBON,0,1,0,26,0,0,0,2,51900,25950,이상없음,0
