,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,평균온도,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,4,176.6,2020-03-09 06:14:00,2020-03-09 07:57:00,6180.0,653.1,654.9,6,57324.0,9554,ALLOY,1,0,0,4.0,,0,0.0,0,6,57324.0,9554,이상없음,0
1,5,321.1,2020-03-30 23:08:00,2020-03-31 04:51:00,20580.0,300.6,329.9,7,94360.0,13480,ALLOY,1,0,0,12.0,,0,0.0,0,7,94360.0,13480,이상없음,0
2,5,1090.2,2020-03-31 11:06:00,2020-03-31 23:50:00,45840.0,593.4,602.4,7,94360.0,13480,ALLOY,1,0,0,12.0,,0,0.0,0,7,94360.0,13480,이상없음,0
3,6,794.7,2020-03-29 16:30:00,2020-03-29 19:36:00,11160.0,798.7,801.3,5,79290.0,25950,CARBON,0,1,0,18.0,,0,0.0,0,5,79290.0,25950,이상없음,0
4,6,652.5,2020-07-07 00:06:00,2020-07-07 02:25:00,8340.0,648.2,649.4,7,106310.0,26000,CARBON,0,1,0,75.0,,0,0.0,0,7,106310.0,26000,이상없음,0
5,4,79.59999999962747,2020-03-02 15:22:00,2020-03-02 15:32:00,600.0,1196.4,1225.8,8,121050.0,17100,ALLOY,1,0,0,0.0,1208.2818181818182,1,17100.0,17100,7,103950.0,14850,이상없음,0
6,4,114.09999999962747,2020-03-02 15:55:00,2020-03-02 16:05:00,600.0,1079.9,1122.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1099.5636363636363,1,17100.0,17100,7,103950.0,14850,이상없음,0
7,4,1794.1999999992554,2020-03-02 16:49:00,2020-03-02 19:52:00,10980.0,825.8,1261.2,8,121050.0,17100,ALLOY,1,0,0,0.0,1185.0157608695654,1,17100.0,17100,7,103950.0,14850,이상없음,0
8,4,2584.9000000003725,2020-03-02 20:15:00,2020-03-03 10:00:00,49500.0,1257.1,1252.5,8,121050.0,17100,ALLOY,1,0,0,0.0,1250.9154963680387,1,17100.0,17100,7,103950.0,14850,이상없음,0
9,4,31.60000000149012,2020-03-03 10:17:00,2020-03-03 10:28:00,660.0,1257.3,1253.3,8,121050.0,17100,ALLOY,1,0,0,0.0,1253.1,1,17100.0,17100,7,103950.0,14850,이상없음,0
10,4,15.800000000745056,2020-03-03 10:48:00,2020-03-03 10:53:00,300.0,1259.0,1255.2,8,121050.0,17100,ALLOY,1,0,0,0.0,1256.2333333333333,1,17100.0,17100,7,103950.0,14850,이상없음,0
11,4,38.5,2020-03-03 11:15:00,2020-03-03 11:25:00,600.0,1268.3,1254.6,8,121050.0,17100,ALLOY,1,0,0,0.0,1259.9909090909089,1,17100.0,17100,7,103950.0,14850,이상없음,0
12,4,166.80000000074506,2020-03-03 12:01:00,2020-03-03 13:01:00,3600.0,1252.2,1253.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1251.365573770492,1,17100.0,17100,7,103950.0,14850,이상없음,0
13,4,1.7999999988824131,2020-03-03 14:26:00,2020-03-03 14:29:00,180.0,1249.9,1255.0,8,121050.0,17100,ALLOY,1,0,0,0.0,1251.475,1,17100.0,17100,7,103950.0,14850,이상없음,0
14,4,38.7000000011176,2020-03-04 08:41:00,2020-03-04 08:55:00,840.0,1261.3,1254.3,9,113820.0,14850,ALLOY,1,0,0,1.0,1253.0,0,0.0,0,9,113820.0,14850,이상없음,0
15,4,10.5,2020-03-04 09:25:00,2020-03-04 09:29:00,240.0,1251.7,1254.0,9,113820.0,14850,ALLOY,1,0,0,1.0,1251.62,0,0.0,0,9,113820.0,14850,이상없음,0
16,4,5.300000000745059,2020-03-04 10:05:00,2020-03-04 10:07:00,120.0,1251.3,1253.6,9,113820.0,14850,ALLOY,1,0,0,1.0,1251.7666666666667,0,0.0,0,9,113820.0,14850,이상없음,0
17,4,10.5,2020-03-04 10:30:00,2020-03-04 10:33:00,180.0,1256.3,1256.6,9,113820.0,14850,ALLOY,1,0,0,1.0,1256.8,0,0.0,0,9,113820.0,14850,이상없음,0
18,4,33.09999999962747,2020-03-04 11:00:00,2020-03-04 11:10:00,600.0,1257.9,1255.0,9,113820.0,14850,ALLOY,1,0,0,1.0,1254.9545454545455,0,0.0,0,9,113820.0,14850,이상없음,0
19,4,278.59999999962747,2020-03-04 11:34:00,2020-03-04 13:08:00,5640.0,1282.1,1273.2,9,113820.0,14850,ALLOY,1,0,0,1.0,1272.0810526315786,0,0.0,0,9,113820.0,14850,이상없음,0
20,4,12.099999999627473,2020-03-04 13:22:00,2020-03-04 13:26:00,240.0,1291.3,1287.1,9,113820.0,14850,ALLOY,1,0,0,1.0,1285.3,0,0.0,0,9,113820.0,14850,이상없음,0
21,4,1009.7000000011176,2020-03-04 16:29:00,2020-03-04 20:25:00,14160.0,1257.3,1251.3,5,83500.0,20350,CARBON,0,1,0,2.0,1251.8426160337551,0,0.0,0,5,83500.0,20350,이상없음,0
22,4,1068.9000000003723,2020-03-04 20:42:00,2020-03-05 04:14:00,27120.0,1259.1,1254.1,5,83500.0,20350,CARBON,0,1,0,2.0,1250.861810154525,0,0.0,0,5,83500.0,20350,이상없음,0
23,4,533.8000000007452,2020-03-05 04:40:00,2020-03-05 09:03:00,15780.0,1250.4,1254.3,5,83500.0,20350,CARBON,0,1,0,2.0,1250.7219696969694,0,0.0,0,5,83500.0,20350,이상없음,0
24,4,102.60000000149012,2020-03-05 09:45:00,2020-03-05 10:34:00,2940.0,1250.6,1255.4,5,83500.0,20350,CARBON,0,1,0,2.0,1250.928,0,0.0,0,5,83500.0,20350,이상없음,0
